ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
DELL,Dell Technologies Inc.,US,465.9599914550781,10.7,57.85,2.03,21196483,10452760,0.0,出来高急増 x2.0 / 5日急騰 +57.9% / 単日急騰 +10.7% / 新高値圏,4,2026-06-01 23:26,True
MDB,"MongoDB, Inc.",US,403.8800048828125,20.36,23.84,2.26,6655852,2949893,0.0,出来高急増 x2.3 / 5日急騰 +23.8% / 単日急騰 +20.4% / 新高値圏,4,2026-06-01 23:25,True
SNOW,Snowflake Inc.,US,280.1600036621094,9.63,62.69,1.99,21919577,10987379,0.0,5日急騰 +62.7% / 単日急騰 +9.6% / 新高値圏,3,2026-06-01 23:25,True
ARM,Arm Holdings plc,US,408.8500061035156,15.73,33.39,1.01,13100979,13004954,0.0,5日急騰 +33.4% / 単日急騰 +15.7% / 新高値圏,3,2026-06-01 23:26,True
NOW,"ServiceNow, Inc.",US,135.86000061035156,9.24,33.03,1.38,45501298,33045659,0.0,5日急騰 +33.0% / 単日急騰 +9.2% / 新高値圏,3,2026-06-01 23:25,True
6981.T,MURATA MANUFACTURING CO,JP,10490.0,8.99,32.32,1.91,47112240,24719665,0.0,5日急騰 +32.3% / 単日急騰 +9.0% / 新高値圏,3,2026-06-01 23:26,False
ORCL,Oracle Corporation,US,248.14999389648438,9.91,29.19,1.25,27737390,22238787,0.0,5日急騰 +29.2% / 単日急騰 +9.9% / 新高値圏,3,2026-06-01 23:25,True
AI,"C3.ai, Inc.",US,11.75,9.1,26.48,1.5,8079965,5390356,0.0,5日急騰 +26.5% / 単日急騰 +9.1% / 新高値圏,3,2026-06-01 23:25,True
IBM,International Business Machines,US,320.4200134277344,7.6,26.23,1.73,18413012,10673208,0.0,5日急騰 +26.2% / 単日急騰 +7.6% / 新高値圏,3,2026-06-01 23:26,True
NET,"Cloudflare, Inc.",US,270.82000732421875,11.99,25.28,0.94,5018343,5319915,0.0,5日急騰 +25.3% / 単日急騰 +12.0% / 新高値圏,3,2026-06-01 23:25,True
HPE,Hewlett Packard Enterprise Comp,US,47.0,9.2,25.07,1.92,46816487,24425871,0.0,5日急騰 +25.1% / 単日急騰 +9.2% / 新高値圏,3,2026-06-01 23:25,True
DDOG,"Datadog, Inc.",US,277.489990234375,12.19,24.82,0.94,6934959,7383409,0.0,5日急騰 +24.8% / 単日急騰 +12.2% / 新高値圏,3,2026-06-01 23:26,True
9984.T,SOFTBANK GROUP CORP,JP,8541.0,14.02,20.81,1.18,95179100,80876130,0.0,5日急騰 +20.8% / 単日急騰 +14.0% / 新高値圏,3,2026-06-01 23:26,True
