ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,219.44,1.97,156887900,151849335,1.03,"113406600,188362800,168307900,136101000,156887900",219.44,96.28,100.0,204.69,189.49,184.95,64.9,6.5699,5.8439,0.726,219.29,190.08,100.5,なし,44.69,0.68,5333489549312.0,73.2,2.0,269.16544,22.7,2026-05-11T22:53:16.454792,13.72,28.31,116.62,1499.0,675.0,88.2,222.3,2026-05-11,120.25,2025-05-12
AMD,AMD,半導体/AI,US,458.79,0.79,45036766,47859498,0.94,"64235100,87732200,44885500,57739000,45036766",458.79,78.21,100.0,336.82,259.68,218.84,80.3,50.8184,39.4496,11.3688,459.18,214.47,99.8,なし,152.93,1.1,748103270400.0,37.8,,445.02084,-3.0,2026-05-11T22:53:16.770217,74.64,95.26,102.84,514.7,381.6,346.1,469.21,2026-05-11,106.98,2025-05-12
AVGO,Broadcom,半導体/AI,US,428.43,-0.37,16711896,20201294,0.83,"21175200,20707000,22791700,22532600,16711896",430.0,152.9,99.4,412.61,360.84,343.22,61.0,18.9128,20.2626,-1.3497,439.09,386.12,79.9,なし,83.68,0.94,2028473942016.0,29.5,60.0,475.49295,11.0,2026-05-11T22:53:17.167121,38.21,60.65,206.53,1021.1,606.4,107.4,437.68,2026-05-06,214.14,2025-05-12
MRVL,Marvell Technology,半導体,US,170.84,0.42,21860017,25928520,0.84,"22284400,23205300,23683600,20556400,21860017",172.15,49.25,98.9,156.57,120.37,91.17,63.7,14.2517,15.1619,-0.9102,181.98,131.17,78.1,なし,55.83,2.0,149392441344.0,22.1,14.0,130.28372,-23.7,2026-05-11T22:53:17.546016,40.71,39.72,59.49,319.6,330.1,187.2,175.8,2026-05-06,58.45,2025-05-30
LRCX,Lam Research,半導体製造装置,US,296.05,0.68,8257887,9605244,0.86,"11884000,14788600,9704500,8991300,8257887",297.17,59.81,99.5,268.09,242.2,179.52,66.6,12.8146,9.9499,2.8647,297.29,238.88,97.9,なし,55.96,1.72,370231541760.0,23.8,35.0,310.46875,4.9,2026-05-11T22:53:17.932816,52.87,51.21,74.81,460.0,478.1,295.7,300.0,2026-05-11,78.91,2025-05-30
KLAC,KLA Corporation,半導体検査装置,US,1845.19,-1.28,1210800,1047370,1.16,"1194100,1340900,1241600,1289400,1210800",1935.0,595.0,93.3,1798.27,1623.62,1284.96,54.5,49.6105,56.6654,-7.0549,1914.82,1681.72,70.1,なし,52.23,1.98,241032593408.0,11.5,49.0,1835.6552,-0.5,2026-05-11T22:53:18.342474,272.09,377.75,695.92,578.2,388.5,165.1,1939.36,2026-04-24,736.03,2025-05-12
AMAT,Applied Materials,半導体製造装置,US,443.62,1.88,7225052,6099192,1.18,"6321100,7241200,7741800,8159800,7225052",443.62,127.82,100.0,402.99,374.46,275.83,64.7,14.7145,11.5435,3.171,437.08,368.9,109.6,なし,45.5,2.07,352061194240.0,-2.1,49.0,439.38235,-1.0,2026-05-11T22:53:18.713805,110.09,113.13,154.23,303.0,292.2,187.6,448.45,2026-05-11,152.54,2025-05-30
CDNS,Cadence Design,半導体EDA,US,364.2,0.41,2641874,2639593,1.0,"1965700,2420600,1870800,2317500,2641874",373.37,231.64,93.5,332.09,305.2,322.76,70.0,17.2829,14.3789,2.9039,373.14,291.04,89.1,なし,85.09,3.44,100452188160.0,18.7,,379.5473,4.2,2026-05-11T22:53:19.063228,121.78,201.16,305.78,199.1,81.0,19.1,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,516.19,-0.06,1309478,1686048,0.78,"1883300,1866900,1597100,1733200,1309478",645.35,380.47,51.2,479.45,440.97,476.67,68.8,22.2151,19.5625,2.6525,534.75,424.15,83.2,なし,79.29,3.41,98882404352.0,65.5,,534.6481,3.6,2026-05-11T22:53:19.381308,228.54,368.84,482.9,125.9,39.9,6.9,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,404.54,-1.73,14607194,14866154,0.98,"14579000,17736400,13403200,18481900,14607194",419.5,139.64,94.7,391.32,363.66,309.34,65.8,13.8149,13.1432,0.6717,424.63,358.02,69.8,なし,34.61,1.28,2098106466304.0,35.1,85.0,463.4514,14.6,2026-05-11T22:53:19.842577,99.6,79.81,174.36,306.2,406.9,132.0,420.0,2026-05-07,182.35,2025-05-12
INTC,Intel,半導体,US,129.44,3.62,178149944,151497617,1.18,"198482000,157320100,122699900,226166600,178149944",129.44,18.13,100.0,87.58,63.79,42.87,89.0,16.9429,13.127,3.8159,130.44,44.72,98.8,なし,84.56,1.36,650565451776.0,7.2,,82.6,-36.2,2026-05-11T22:53:20.201410,49.07,28.37,21.42,163.8,356.2,504.3,132.75,2026-05-11,18.97,2025-08-01
