ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,199.0,-0.52,149005898,168917139,0.88,"128363500,241272000,122041400,153496200,149005898",235.47,131.11,65.1,209.62,210.05,190.18,38.4,-2.1964,-0.8514,-1.345,223.42,195.81,11.5,デッドクロス,30.52,0.64,4819978813440.0,85.2,50.0,298.9322,50.2,2026-06-24T23:02:45.544235,18.97,42.13,147.7,949.3,372.4,34.7,236.26,2026-05-14,149.06,2025-06-25
AMD,AMD,半導体/AI,US,519.74,-0.02,23779691,30917599,0.77,"27085300,43805600,25983200,30196800,23779691",551.63,110.31,92.8,510.37,428.3,266.73,46.7,27.1842,30.5775,-3.3933,562.71,458.03,59.0,なし,172.1,1.33,847488352256.0,37.8,,487.89584,-6.1,2026-06-24T23:02:45.882649,85.62,110.01,138.43,507.0,372.4,275.5,562.99,2026-06-22,133.5,2025-07-07
AVGO,Broadcom,半導体/AI,US,382.07,0.51,28217995,37015044,0.76,"40005500,45076100,26403700,33122200,28217995",480.81,226.52,61.2,408.36,412.02,359.68,30.1,-7.9492,-5.1911,-2.7581,475.85,340.88,30.5,なし,63.57,0.71,1817728778240.0,47.9,68.0,523.84,37.1,2026-06-24T23:02:46.624603,42.08,79.3,261.85,808.0,381.8,45.9,494.22,2026-06-03,260.75,2025-07-01
MRVL,Marvell Technology,半導体,US,276.7,-0.84,34013774,73050618,0.47,"50607300,250989400,49225100,46361100,34013774",316.43,59.95,84.5,271.02,207.62,116.37,45.6,25.816,29.154,-3.338,344.68,197.35,53.9,なし,95.41,1.74,242057166848.0,27.6,9.0,241.79436,-12.6,2026-06-24T23:02:47.125078,55.22,57.24,75.01,401.1,383.4,268.9,329.88,2026-06-18,61.32,2025-09-04
LRCX,Lam Research,半導体製造装置,US,374.8,0.93,11227026,12014351,0.93,"10900800,22686600,14638600,16065200,11227026",409.54,80.15,89.5,348.32,305.29,213.98,56.6,24.2397,22.5578,1.6818,409.5,287.13,71.6,なし,71.12,2.38,468713996288.0,23.8,28.0,340.58066,-9.1,2026-06-24T23:02:47.524609,59.85,59.26,95.1,526.3,532.5,294.1,409.75,2026-06-22,90.44,2025-07-31
KLAC,KLA Corporation,半導体検査装置,US,240.48,-1.64,11474934,13516236,0.85,"13213500,26167300,11719800,18703800,11474934",269.16,75.2,85.2,223.89,198.23,146.58,58.5,17.1951,15.8723,1.3228,274.86,172.93,66.3,なし,68.32,2.78,314133053440.0,11.5,38.0,204.39285,-15.0,2026-06-24T23:02:47.880332,30.06,44.55,88.33,699.9,439.8,172.2,269.9,2026-06-22,82.87,2025-09-03
AMAT,Applied Materials,半導体製造装置,US,588.97,0.53,9714064,10007363,0.97,"11045500,16781200,10737300,12035100,9714064",640.18,155.56,89.4,526.95,457.84,323.89,63.2,45.8075,40.2065,5.601,651.69,402.22,74.9,なし,55.56,2.13,467618267136.0,11.4,36.0,532.34283,-9.6,2026-06-24T23:02:48.252866,130.57,132.77,178.87,351.1,343.6,229.3,641.18,2026-06-22,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,372.4,-1.76,1310549,2722357,0.48,"2381900,7091800,3015600,2139700,1310549",416.39,265.66,70.8,389.4,359.83,326.79,33.4,6.1123,10.181,-4.0687,416.82,361.99,19.0,なし,87.01,3.69,102713876480.0,18.7,,388.7796,4.4,2026-06-24T23:02:48.642223,134.76,225.32,296.8,176.3,65.3,25.5,416.69,2026-06-02,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,463.93,0.53,1683518,2279110,0.74,"1924900,3227800,2839900,2160700,1683518",645.35,380.47,31.5,472.98,482.76,457.46,33.3,-7.9806,-6.8936,-1.087,514.46,431.51,39.1,なし,105.92,2.95,88832999424.0,41.9,,563.7438,21.5,2026-06-24T23:02:48.959437,268.97,419.56,478.98,72.5,10.6,-3.1,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,440.83,1.02,9780068,13818473,0.71,"10934100,25817100,13686200,20364500,9780068",467.67,188.97,90.4,432.45,409.62,336.73,51.3,10.8666,10.2994,0.5672,462.47,402.43,64.0,なし,37.97,1.46,2286353383424.0,35.1,87.0,473.39584,7.4,2026-06-24T23:02:49.311845,107.42,97.67,217.68,310.4,351.3,102.5,476.79,2026-06-22,218.38,2025-06-25
