ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,207.29,1.97,108223095,136675059,0.79,"124797200,122986100,144281900,88701500,108223095",235.47,143.66,69.3,201.69,209.65,192.38,56.6,0.2114,-0.6118,0.8232,213.69,189.68,73.3,なし,31.74,0.56,5020770631680.0,85.2,49.0,302.31033,45.8,2026-07-21T22:54:49.240515,19.53,44.22,171.15,961.6,368.7,21.1,236.26,2026-05-14,163.85,2025-09-05
AMD,AMD,半導体/AI,US,544.43,8.11,27221951,28359617,0.96,"27826200,27093700,32115900,23440700,27221951",580.91,126.39,92.0,530.97,503.45,300.3,44.2,6.5118,11.909,-5.3973,572.98,488.96,66.0,なし,180.27,1.16,887747837952.0,37.8,,541.65955,-0.5,2026-07-21T22:54:49.650557,91.21,110.95,157.0,496.9,390.7,246.8,584.73,2026-06-30,149.22,2025-09-08
AVGO,Broadcom,半導体/AI,US,386.5,2.21,16450311,24138040,0.68,"16324100,23407200,23272200,14420500,16450311",480.81,246.97,59.7,379.9,401.1,363.01,53.3,-3.6732,-4.7321,1.0589,401.87,357.92,65.0,なし,64.31,0.42,1838804762624.0,47.9,69.0,524.5067,35.7,2026-07-21T22:54:50.121949,43.36,86.5,286.11,791.3,346.8,35.1,494.22,2026-06-03,271.01,2025-07-23
MRVL,Marvell Technology,半導体,US,207.96,6.68,21759687,30652109,0.71,"26827600,34893000,29656300,25070600,21759687",316.35,62.18,57.4,240.64,236.92,130.95,23.9,-14.7984,-7.5162,-7.2822,308.17,173.11,25.8,なし,71.71,1.07,186653343744.0,27.6,12.0,253.68922,22.0,2026-07-21T22:54:50.767218,56.91,62.82,72.9,265.4,231.0,185.2,329.8,2026-06-18,61.31,2025-09-04
LRCX,Lam Research,半導体製造装置,US,322.0,4.97,11760389,13169464,0.89,"10257300,10641300,12805700,8074400,11760389",433.33,89.99,67.6,355.07,337.03,234.7,25.6,-8.1377,-0.7749,-7.3628,424.33,285.81,26.1,なし,60.98,1.81,402683854848.0,23.8,34.0,368.25806,14.4,2026-07-21T22:54:51.312550,60.37,60.71,101.18,433.4,430.4,218.2,438.5,2026-06-30,90.44,2025-07-31
KLAC,KLA Corporation,半導体検査装置,US,217.56,4.8,9896059,14264257,0.69,"10625500,14957000,13061800,8396400,9896059",301.71,84.03,61.3,237.03,218.93,158.72,22.0,-3.3385,1.4547,-4.7931,284.64,189.43,29.5,なし,61.63,2.19,284193226752.0,11.5,44.0,234.57143,7.8,2026-07-21T22:54:51.776125,29.88,44.71,93.18,628.1,386.6,133.5,307.37,2026-06-30,82.87,2025-09-03
AMAT,Applied Materials,半導体製造装置,US,564.55,7.39,7571926,11684021,0.65,"8168200,8406100,10326500,6558300,7571926",723.0,155.56,72.1,599.08,530.54,361.18,28.7,1.6173,14.6211,-13.0037,701.43,496.73,33.1,なし,53.16,1.34,448229769216.0,11.4,40.0,623.0571,10.4,2026-07-21T22:54:52.244133,131.52,133.09,191.21,329.2,324.2,195.3,739.67,2026-06-30,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,344.64,4.46,2668860,2128558,1.25,"1622400,1468900,5188500,2118000,2668860",416.39,265.66,52.4,369.12,374.15,327.97,34.7,-7.9282,-2.7694,-5.1588,400.64,337.6,11.2,なし,80.34,3.13,95057231872.0,18.7,,395.94193,14.9,2026-07-21T22:54:52.687920,143.02,242.86,316.32,141.0,41.9,9.0,416.69,2026-06-02,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,389.07,2.8,1880112,1974220,0.95,"1419200,1173300,5039300,2357100,1880112",645.35,378.46,4.0,433.8,466.65,453.1,27.6,-19.3785,-14.2086,-5.1699,483.13,384.46,4.7,なし,89.44,2.06,74498867200.0,41.9,,563.994,45.0,2026-07-21T22:54:53.173985,281.6,454.0,591.46,38.2,-14.3,-34.2,651.73,2025-07-30,366.0,2026-07-17
TSM,TSMC,半導体ファウンドリ,US,424.61,5.55,18130136,15569811,1.16,"17012300,24891300,20986500,11653600,18130136",477.57,207.22,80.4,432.22,425.09,351.66,32.3,-4.81,-0.7271,-4.0828,468.58,395.87,39.5,なし,36.89,1.01,2202228752384.0,36.0,94.0,522.816,23.1,2026-07-21T22:54:53.784648,107.44,93.21,236.24,295.2,355.6,79.7,479.0,2026-06-30,221.25,2025-08-20
