ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
DDOG,"Datadog, Inc.",US,212.24000549316406,-1.35,3.38,0.83,5683600,6858395,-1.35,新高値圏,1,2026-05-20 23:11,True
V,Visa Inc.,US,330.75,0.25,3.26,0.89,6893225,7720366,-1.02,新高値圏,1,2026-05-20 23:11,True
9983.T,FAST RETAILING CO LTD,JP,74740.0,1.48,3.09,0.88,1094860,1248345,-1.35,新高値圏,1,2026-05-20 23:12,True
2914.T,JAPAN TOBACCO INC,JP,6346.0,-1.66,2.69,0.85,3615940,4254820,-1.66,新高値圏,1,2026-05-20 23:12,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,51290.0,3.05,1.56,1.11,33643260,30309185,-0.31,新高値圏,1,2026-05-20 23:11,False
FSLR,"First Solar, Inc.",US,237.86000061035156,7.28,1.39,0.82,2075764,2536026,-2.2,単日急騰 +7.3%,1,2026-05-20 23:11,False
6971.T,KYOCERA CORP,JP,2921.0,0.33,1.37,1.0,5588480,5574420,-0.48,新高値圏,1,2026-05-20 23:12,False
AAPL,Apple Inc.,US,302.25,1.1,1.13,0.86,40838185,47597891,0.0,新高値圏,1,2026-05-20 23:11,True
7752.T,RICOH CO,JP,1445.0,-1.57,0.8,0.96,2683340,2794360,-1.57,新高値圏,1,2026-05-20 23:12,False
EA,Electronic Arts Inc.,US,201.58999633789062,-0.05,0.7,0.91,1635551,1793447,-1.26,新高値圏,1,2026-05-20 23:11,True
4385.T,MERCARI INC,JP,4218.0,0.21,0.55,0.85,1716140,2014630,0.0,新高値圏,1,2026-05-20 23:12,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,5882.0,-1.01,0.51,1.35,17633060,13092270,-1.01,新高値圏,1,2026-05-20 23:11,True
AMD,"Advanced Micro Devices, Inc.",US,447.5799865722656,8.1,0.47,0.69,31571994,45620993,-2.44,単日急騰 +8.1%,1,2026-05-20 23:11,True
TXN,Texas Instruments Incorporated,US,304.8800048828125,0.85,-0.48,0.76,6760882,8867495,-1.07,新高値圏,1,2026-05-20 23:11,False
8411.T,MIZUHO FINANCIAL GROUP,JP,6982.0,1.39,-0.96,1.38,13924540,10107985,-1.57,新高値圏,1,2026-05-20 23:11,True
INTC,Intel Corporation,US,118.95999908447266,7.36,-1.11,0.86,142224013,166063823,-8.1,単日急騰 +7.4%,1,2026-05-20 23:11,True
IONQ,"IonQ, Inc.",US,52.470001220703125,8.32,-5.05,0.82,25434734,31058113,-8.7,単日急騰 +8.3%,1,2026-05-20 23:11,True
