ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,194.83,-1.39,142068700,157270100,0.9,"179304100,148835700,166476700,146147600,142068700",235.47,137.19,58.7,203.48,209.65,190.82,40.4,-4.0432,-3.0351,-1.0081,217.08,189.89,18.2,なし,29.84,0.6,4718977351680.0,85.2,51.0,301.6207,54.8,2026-07-05T23:00:04.836102,20.63,42.02,159.13,844.5,363.6,22.4,236.26,2026-05-14,157.13,2025-07-07
AMD,AMD,半導体/AI,US,517.82,-4.26,28142500,32082065,0.88,"52705100,26671000,34488500,28326800,28142500",580.91,114.63,86.5,516.84,460.38,278.19,54.6,23.2287,26.7133,-3.4846,578.63,455.05,50.8,なし,172.61,1.24,844357632000.0,37.8,,508.3125,-1.8,2026-07-05T23:00:05.142712,94.47,113.48,137.91,448.1,356.3,275.5,584.73,2026-06-30,133.5,2025-07-07
AVGO,Broadcom,半導体/AI,US,360.45,-2.41,26749500,35360260,0.76,"34839300,24285200,28517400,23712600,26749500",480.81,241.93,49.6,383.98,408.89,360.2,41.6,-11.5527,-9.1349,-2.4177,412.56,355.39,8.8,なし,59.88,0.41,1714869895168.0,47.9,72.0,523.72894,45.3,2026-07-05T23:00:05.530978,43.09,81.8,273.18,736.6,340.7,31.9,494.22,2026-06-03,267.62,2025-07-14
MRVL,Marvell Technology,半導体,US,245.29,-9.84,38435900,64171385,0.6,"41986200,31749200,37520100,33822700,38435900",316.43,61.3,72.1,282.05,223.63,122.57,42.3,13.093,20.745,-7.6519,320.27,243.83,1.9,なし,84.0,1.39,214579691520.0,27.6,10.0,249.33095,1.6,2026-07-05T23:00:05.860256,56.4,58.29,74.98,334.9,320.8,227.2,329.88,2026-06-18,61.32,2025-09-04
LRCX,Lam Research,半導体製造装置,US,351.41,-10.19,18954700,14640635,1.29,"19733700,14049600,16885100,18699300,18954700",433.33,81.82,76.7,369.26,320.92,222.49,48.3,21.1022,24.0212,-2.9189,437.12,301.4,36.8,なし,66.18,2.03,439463149568.0,23.8,30.0,348.64517,-0.8,2026-07-05T23:00:06.343483,59.04,60.45,98.27,495.2,481.3,257.6,438.5,2026-06-30,90.44,2025-07-31
KLAC,KLA Corporation,半導体検査装置,US,235.55,-11.51,23622500,16404565,1.44,"21394400,14628600,19909300,24163600,23622500",301.71,75.76,70.7,243.77,208.72,151.7,48.8,17.1009,17.9593,-0.8584,296.18,191.37,42.2,なし,66.73,2.44,307693125632.0,11.5,39.0,214.2143,-9.1,2026-07-05T23:00:06.737279,29.59,45.0,91.87,696.1,423.5,156.4,307.37,2026-06-30,82.87,2025-09-03
AMAT,Applied Materials,半導体製造装置,US,603.04,-7.35,15071700,13113720,1.15,"28138600,14165300,16461200,16089200,15071700",723.0,155.56,78.9,585.42,489.97,338.75,54.9,51.4853,50.793,0.6923,729.24,441.6,56.1,なし,56.84,1.52,478789271552.0,11.4,35.0,578.9143,-4.0,2026-07-05T23:00:07.166543,131.14,136.98,189.66,359.9,340.2,218.0,739.67,2026-06-30,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,373.14,-1.22,2072200,2623560,0.79,"3904700,2675600,2917800,1693400,2072200",416.39,265.66,71.3,383.55,367.54,327.46,42.1,1.2529,4.3536,-3.1007,403.99,363.12,24.5,なし,86.98,3.54,102917988352.0,18.7,,388.7796,4.2,2026-07-05T23:00:07.496518,138.67,230.07,326.81,169.1,62.2,14.2,416.69,2026-06-02,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,437.16,-3.82,1419800,2142365,0.66,"5292800,2442100,2078700,1543200,1419800",645.35,380.47,21.4,458.66,483.12,456.51,39.0,-9.7215,-8.4523,-1.2692,482.19,435.13,4.3,なし,100.04,2.35,83707101184.0,41.9,,563.7438,29.0,2026-07-05T23:00:07.789611,279.29,431.11,548.74,56.5,1.4,-20.3,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,434.16,-2.27,18375000,15146125,1.21,"17974100,14881400,15074300,18534800,18375000",477.57,192.01,84.8,437.42,418.83,342.51,53.1,9.2666,10.1701,-0.9035,472.61,402.23,45.4,なし,37.72,1.37,2251759550464.0,35.1,88.0,490.34027,12.9,2026-07-05T23:00:08.169859,110.66,95.28,232.23,292.3,355.7,87.0,479.0,2026-06-30,221.25,2025-08-20
INTC,Intel,半導体,US,120.35,-5.25,124577600,131819850,0.95,"99475400,106805300,116996700,113107200,124577600",140.94,19.31,83.1,123.12,113.38,60.33,51.9,5.5389,6.5872,-1.0483,146.27,99.98,44.0,なし,77.06,1.36,604879060992.0,7.2,,100.87619,-16.2,2026-07-05T23:00:08.660486,51.33,31.33,22.49,134.5,284.1,435.1,142.35,2026-06-30,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,176.25,-3.12,18661200,22733140,0.82,"37128900,21599500,22056100,23313200,18661200",250.1,123.61,41.6,205.55,202.04,166.97,37.1,-6.6718,-1.4886,-5.1832,239.23,171.86,6.5,なし,18.93,0.56,185767493632.0,-3.5,209.0,215.41936,22.2,2026-07-05T23:00:09.137401,126.74,107.95,158.86,39.1,63.3,10.9,258.96,2026-05-29,121.54,2026-04-07
MU,Micron Technology,半導体/メモリ,US,975.56,-5.49,61316900,59163880,1.04,"86405300,60694100,42152600,51328100,61316900",1213.56,97.95,78.7,1043.27,852.09,444.22,49.0,64.4822,85.3205,-20.8383,1241.77,844.77,32.9,なし,22.08,0.14,1101790838784.0,345.7,5.0,1486.0,52.3,2026-07-05T23:00:09.549592,79.08,60.45,122.0,1133.7,1513.9,699.7,1255.0,2026-06-25,103.23,2025-08-01
META,Meta Platforms,テック/広告,US,582.9,-4.9,21705900,19702150,1.1,"18867700,15011400,18111100,45536300,21705900",787.42,525.23,22.0,576.51,604.81,645.41,53.5,-8.3193,-12.0031,3.6838,618.43,534.59,57.6,なし,21.19,0.84,1479647035392.0,33.1,36.0,828.16864,42.1,2026-07-05T23:00:09.898858,349.71,289.45,716.66,66.7,101.4,-18.7,793.65,2025-08-15,519.78,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,129.3,2.84,60641000,43585275,1.39,"61360500,45017400,38069700,58561300,60641000",207.18,107.27,22.0,125.97,134.58,157.91,48.5,-4.8455,-5.348,0.5025,144.88,107.06,58.8,なし,145.28,1.86,309972434944.0,84.7,,183.12444,41.6,2026-07-05T23:00:10.255497,24.68,15.13,134.36,423.9,754.6,-3.8,207.52,2025-11-03,106.37,2026-06-25
MSFT,Microsoft,テック/クラウド,US,390.49,1.62,42128900,48915315,0.86,"186201600,51229900,44945700,48065800,42128900",538.66,352.83,20.3,386.96,407.22,443.78,50.1,-9.7953,-10.8486,1.0532,424.94,348.97,54.7,なし,23.26,1.2,2900729528320.0,18.3,93.0,561.1149,43.7,2026-07-05T23:00:10.627643,266.47,333.38,494.89,46.5,17.1,-21.1,551.05,2025-07-31,349.2,2026-06-25
AAPL,Apple,テック/消費者,US,308.63,4.84,75352800,69123290,1.09,"261775500,66427000,65100200,50164200,75352800",315.2,194.87,94.5,294.8,293.46,270.32,58.3,-0.6719,-0.9274,0.2554,312.31,277.29,89.5,なし,37.32,2.49,4532958920704.0,16.6,35.0,315.09048,2.1,2026-07-05T23:00:10.999249,138.43,189.16,212.71,122.9,63.2,45.1,317.4,2026-06-08,200.7,2025-08-01
AMZN,Amazon,テック/EC/クラウド,US,242.67,0.4,48246400,63454630,0.76,"248372100,77619200,66228300,53829900,48246400",274.99,198.79,57.6,240.25,255.42,232.98,50.9,-4.386,-5.3019,0.916,252.65,227.84,59.8,なし,31.64,1.83,2610427854848.0,16.6,,312.90628,28.9,2026-07-05T23:00:11.441424,183.79,128.36,223.41,32.0,89.1,8.6,278.56,2026-05-05,196.0,2026-02-17
GOOGL,Alphabet,テック/広告/AI,US,359.91,-0.36,25974800,38320065,0.68,"114706300,34213900,35237200,26736400,25974800",402.38,164.72,82.1,358.52,370.83,315.81,51.3,-4.2908,-4.7847,0.494,378.51,338.53,53.5,なし,27.47,1.42,4391827931136.0,21.8,24.0,432.28735,20.1,2026-07-05T23:00:11.956718,125.08,119.05,179.02,187.7,202.3,101.0,408.37,2026-05-18,172.28,2025-07-09
TSLA,Tesla,EV/AI/エネルギー,US,393.45,-7.49,73717700,49455645,1.49,"53434100,57645800,43385600,40127900,73717700",489.88,284.7,53.0,399.16,406.42,418.61,48.1,-1.6349,-3.2862,1.6513,429.17,369.14,40.5,なし,357.68,5.76,1477689606144.0,15.8,,423.4,7.6,2026-07-05T23:00:12.235992,219.86,276.54,315.35,79.0,42.3,24.8,498.83,2025-12-22,288.77,2025-07-07
CRM,Salesforce,クラウド/SaaS,US,166.11,1.76,10486300,17057075,0.61,"21267900,12664100,13690500,14164600,10486300",271.78,150.12,13.1,163.75,174.07,211.22,49.6,-5.1284,-6.148,1.0196,186.78,140.73,55.1,なし,19.23,0.79,136044093440.0,13.3,106.0,246.4419,48.4,2026-07-05T23:00:12.594345,245.99,206.57,269.87,-32.5,-19.6,-38.4,274.48,2025-07-08,146.32,2026-06-22
