ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,208.27,4.32,213780100,151040830,1.42,"119381400,107945300,107501000,113561800,213780100",208.27,94.29,100.0,188.38,185.02,182.83,86.7,6.5084,4.578,1.9304,214.44,162.33,88.2,なし,42.59,0.74,5062002737152.0,73.2,2.0,268.6148,29.0,2026-04-25T22:35:09.720402,15.44,26.93,110.98,1249.0,673.3,87.7,212.17,2025-10-29,104.06,2025-04-30
AMD,AMD,半導体/AI,US,347.81,13.91,81429300,38585800,2.11,"34833900,38950900,49054200,45619700,81429300",347.81,78.21,100.0,250.85,221.57,206.6,97.4,27.6307,18.6527,8.9779,331.96,169.75,109.8,なし,133.26,1.03,567073177600.0,34.1,,295.76086,-15.0,2026-04-25T22:35:10.048136,85.41,85.94,96.65,307.2,304.7,259.9,352.99,2026-04-24,91.87,2025-04-30
AVGO,Broadcom,半導体/AI,US,422.76,0.67,22459400,22900600,0.98,"16922000,16275500,23702500,19501600,22459400",422.76,145.11,100.0,364.33,341.0,335.6,92.5,25.3248,19.2543,6.0705,453.75,274.91,82.7,なし,82.57,0.92,2001628430336.0,29.5,62.0,475.49295,12.5,2026-04-25T22:35:10.466131,42.69,59.21,190.76,890.3,613.9,121.6,429.31,2026-04-23,182.54,2025-04-30
MRVL,Marvell Technology,半導体,US,164.31,-0.76,37528300,30709625,1.22,"39548500,31901100,30765800,36938700,37528300",165.56,49.24,98.9,126.8,101.73,86.15,95.7,17.5718,14.0697,3.5022,173.02,80.57,90.6,なし,53.52,1.93,143682224128.0,22.1,15.0,128.36064,-21.9,2026-04-25T22:35:10.879491,46.41,37.7,58.76,254.0,335.8,179.6,170.84,2026-04-24,53.63,2025-05-07
LRCX,Lam Research,半導体製造装置,US,267.78,3.57,12293800,9174350,1.34,"5989900,7830300,9803300,12269100,12293800",272.41,58.66,97.8,246.31,235.17,170.08,73.0,10.694,9.9268,0.7672,294.34,198.29,72.4,なし,50.52,1.59,334877917184.0,23.8,39.0,305.96774,14.3,2026-04-25T22:35:11.308836,60.98,48.32,70.9,339.2,454.2,277.7,275.84,2026-04-24,68.03,2025-04-30
KLAC,KLA Corporation,半導体検査装置,US,1935.0,6.59,1143100,826255,1.38,"623100,676100,684000,928500,1143100",1935.0,572.19,100.0,1677.65,1557.13,1236.71,85.5,94.7943,78.9142,15.8801,1985.83,1369.46,91.8,なし,56.18,2.15,254244175872.0,7.2,39.0,1709.2759,-11.7,2026-04-25T22:35:11.697642,318.65,347.67,689.38,507.3,456.6,180.7,1939.36,2026-04-24,669.13,2025-04-30
AMAT,Applied Materials,半導体製造装置,US,417.04,3.25,6158300,5486520,1.12,"3747500,5414900,5268100,4420800,6158300",417.04,125.82,100.0,378.86,366.0,264.03,84.2,14.3825,12.1075,2.275,433.61,324.11,84.9,なし,42.73,1.99,330967056384.0,-2.1,51.0,422.96875,1.4,2026-04-25T22:35:12.115987,131.57,107.49,150.21,217.0,288.0,177.6,420.5,2026-04-24,143.43,2025-04-30
CDNS,Cadence Design,半導体EDA,US,332.89,5.9,3312700,2242830,1.48,"2268000,3475100,2206000,2318000,3312700",373.37,231.64,71.4,295.02,293.92,321.33,69.7,10.1067,5.1643,4.9423,337.71,252.32,94.4,ゴールデンクロス,81.99,2.97,91908292608.0,6.2,,371.52963,11.6,2026-04-25T22:35:12.525921,144.23,203.61,289.63,130.8,63.5,14.9,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,500.82,9.62,2890700,1721745,1.68,"2122500,1833000,1460700,1864100,2890700",645.35,380.47,45.4,424.21,426.57,481.38,78.8,15.433,6.2471,9.1858,493.99,354.44,104.9,なし,76.93,3.3,95938101248.0,65.5,,534.6481,6.8,2026-04-25T22:35:12.896113,256.88,365.1,446.62,95.0,37.2,12.1,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,402.46,5.17,21574200,13899870,1.55,"11638300,9808200,16317200,12224900,21574200",402.46,139.64,100.0,360.8,356.55,300.1,76.5,11.0087,7.4348,3.5739,404.31,317.3,97.9,なし,34.49,1.3,2087318585344.0,35.1,87.0,463.4514,15.2,2026-04-25T22:35:13.303918,111.85,78.68,163.08,259.8,411.5,146.8,409.49,2026-04-24,158.54,2025-04-28
INTC,Intel,半導体,US,82.54,23.6,280509900,120163670,2.33,"96851100,91402300,90267300,155141800,280509900",82.54,18.13,100.0,59.55,51.03,38.45,87.7,6.6083,5.2665,1.3418,80.73,38.37,104.3,なし,59.38,1.36,414846025728.0,7.2,,74.15488,-10.2,2026-04-25T22:35:13.759893,53.44,28.35,20.05,54.4,191.1,311.7,85.22,2026-04-24,18.97,2025-08-01
