ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
7267.T,HONDA MOTOR CO,JP,1550.0,1.51,6.93,1.23,22424720,18295195,0.0,新高値圏,1,2026-07-05 22:59,True
6367.T,DAIKIN INDUSTRIES,JP,25695.0,2.35,6.84,1.2,1362440,1139390,-0.33,新高値圏,1,2026-07-05 22:59,True
TTWO,"Take-Two Interactive Software, ",US,254.99000549316406,1.87,6.82,1.17,3548400,3042215,0.0,新高値圏,1,2026-07-05 22:59,True
RTX,RTX Corporation,US,199.25,3.9,6.78,0.9,4931640,5476590,-1.67,新高値圏,1,2026-07-05 22:59,False
XYZ,"Block, Inc.",US,78.83000183105469,2.2,6.41,1.2,7446040,6192710,0.0,新高値圏,1,2026-07-05 22:59,True
AMGN,Amgen Inc.,US,374.1499938964844,3.55,6.05,0.81,2610300,3240550,0.0,新高値圏,1,2026-07-05 22:59,False
NVO,Novo Nordisk A/S,US,50.43000030517578,3.4,5.86,0.92,12271460,13337040,0.0,新高値圏,1,2026-07-05 22:59,True
2413.T,M3 INC,JP,1860.5,0.4,5.32,0.84,3725600,4425820,0.0,新高値圏,1,2026-07-05 22:59,True
ABNB,"Airbnb, Inc.",US,148.92999267578125,1.1,4.97,1.06,4237980,3998300,0.0,新高値圏,1,2026-07-05 22:59,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6672.0,1.51,4.4,0.72,10128000,13996970,-0.83,新高値圏,1,2026-07-05 22:59,True
6902.T,DENSO CORP,JP,1955.5,1.19,4.29,1.15,9763460,8472145,-0.36,新高値圏,1,2026-07-05 23:00,False
TMO,Thermo Fisher Scientific Inc,US,523.4400024414062,1.97,3.5,1.19,2722360,2288555,-1.45,新高値圏,1,2026-07-05 22:59,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3326.0,0.6,2.5,0.73,28054520,38557480,-1.42,新高値圏,1,2026-07-05 22:59,True
UNH,UnitedHealth Group Incorporated,US,425.3599853515625,-0.28,2.37,0.85,6090020,7149205,-0.59,新高値圏,1,2026-07-05 22:59,False
9983.T,FAST RETAILING CO LTD,JP,84500.0,2.65,0.51,0.99,958080,965940,0.0,新高値圏,1,2026-07-05 22:59,True
EA,Electronic Arts Inc.,US,205.2100067138672,-0.12,0.23,0.96,2078480,2164430,-0.12,新高値圏,1,2026-07-05 22:59,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,83300.0,9.23,-9.63,1.1,42401120,38687755,-23.37,単日急騰 +9.2%,1,2026-07-05 22:59,False
