ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,225.32,-4.42,177323868,153390553,1.16,"160685800,159176600,150405400,180782900,177323868",235.74,96.89,92.5,210.3,193.07,185.96,56.2,9.3348,7.4879,1.8469,232.44,188.16,83.9,なし,45.98,0.75,5457368842240.0,73.2,2.0,272.93738,21.1,2026-05-15T22:53:52.825284,,29.19,134.8,,672.0,67.2,236.54,2026-05-14,129.13,2025-05-23
AMD,AMD,半導体/AI,US,424.1,-5.69,28719824,46611616,0.62,"46085400,39140100,30423400,26113600,28719824",458.79,85.56,90.7,371.71,279.21,224.19,67.6,50.2431,46.7842,3.4588,494.52,248.9,71.3,なし,140.9,1.08,691537707008.0,37.8,,457.83334,8.0,2026-05-15T22:53:53.281617,,101.48,114.99,,317.9,268.8,469.22,2026-05-11,107.67,2025-05-23
AVGO,Broadcom,半導体/AI,US,425.19,-3.32,18851504,19265110,0.98,"16825500,19004300,16981200,19733800,18851504",439.79,164.87,94.7,418.54,369.25,345.83,52.5,15.9668,18.0891,-2.1223,439.49,397.58,65.9,なし,82.56,0.96,2013133668352.0,29.5,59.0,480.25485,13.0,2026-05-15T22:53:53.690840,,61.64,230.77,,589.8,84.2,442.36,2026-05-14,219.82,2025-05-19
MRVL,Marvell Technology,半導体,US,176.89,-3.12,24665944,26301287,0.94,"22947600,21367800,31862600,32661100,24665944",182.58,49.25,95.7,164.6,128.17,93.15,61.7,13.6408,14.275,-0.6342,182.75,146.45,83.9,なし,57.62,2.14,154876592128.0,22.1,13.0,137.05295,-22.5,2026-05-15T22:53:54.225692,,41.25,65.02,,328.8,172.0,192.15,2026-05-14,58.45,2025-05-30
LRCX,Lam Research,半導体製造装置,US,284.72,-4.82,9622042,9544232,1.01,"9150000,9341800,8633100,6404900,9622042",299.15,61.94,93.9,273.21,247.87,183.41,61.2,12.853,11.8793,0.9738,308.41,238.0,66.4,なし,53.82,1.75,356062593024.0,23.8,35.0,310.46875,9.0,2026-05-15T22:53:54.586921,,54.3,84.17,,424.4,238.3,302.0,2026-05-14,78.91,2025-05-30
KLAC,KLA Corporation,半導体検査装置,US,1804.32,-4.68,978796,1055644,0.93,"1212900,1029400,938100,810000,978796",1935.0,616.13,90.1,1812.67,1653.15,1303.51,43.1,46.2082,51.5961,-5.3879,1930.19,1695.15,46.4,なし,50.97,2.01,235693834240.0,11.5,49.0,1851.6897,2.6,2026-05-15T22:53:55.139588,,399.06,799.93,,352.1,125.6,1939.36,2026-04-24,736.64,2025-05-30
AMAT,Applied Materials,半導体製造装置,US,436.62,-0.89,12742077,7275803,1.75,"8324000,9319400,7839400,14936200,12742077",443.62,134.36,97.7,411.4,380.81,280.81,60.0,16.2288,14.1327,2.0961,453.04,369.76,80.3,なし,44.83,2.1,346505936896.0,-2.1,48.0,485.64706,11.2,2026-05-15T22:53:55.547287,,117.83,173.2,,270.5,152.1,448.45,2026-05-11,152.54,2025-05-30
CDNS,Cadence Design,半導体EDA,US,347.24,-1.59,1698593,2560849,0.66,"2642200,1995600,2321500,1476300,1698593",373.37,251.56,78.5,342.0,309.26,322.81,57.9,14.1317,15.0124,-0.8808,372.57,311.43,58.6,なし,80.75,3.35,95774343168.0,18.7,,379.5473,9.3,2026-05-15T22:53:55.979694,,202.46,318.77,,71.5,8.9,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,502.42,-1.49,1487857,1625902,0.92,"1309800,1217400,1335500,1150000,1487857",645.35,380.47,46.0,493.8,447.22,474.47,52.8,19.1019,20.0962,-0.9943,529.88,457.72,61.9,なし,76.94,3.36,96244596736.0,65.5,,534.6481,6.4,2026-05-15T22:53:56.431129,,375.14,514.48,,33.9,-2.3,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,404.35,-3.2,11784382,14320804,0.82,"14680000,18121800,13127800,18577100,11784382",419.5,146.05,94.5,397.84,367.46,312.61,49.7,11.3704,12.366,-0.9956,426.06,369.62,61.5,なし,34.71,1.3,2097120935936.0,35.1,91.0,463.4514,14.6,2026-05-15T22:53:56.886224,,82.16,191.84,,392.2,110.8,421.97,2026-05-14,186.5,2025-05-19
