ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,212.5,0.33,118979465,144043093,0.83,"132037400,148421000,121411000,124379600,118979465",235.47,141.78,75.5,202.22,209.5,191.95,62.4,0.1948,-1.7384,1.9332,215.05,189.39,90.1,なし,32.59,0.65,5146962558976.0,85.2,47.0,301.6207,41.9,2026-07-15T22:57:37.693228,18.1,45.38,170.47,1074.1,368.3,24.7,236.26,2026-05-14,163.85,2025-09-05
AMD,AMD,半導体/AI,US,529.14,-3.46,27727468,29125358,0.95,"26900800,20704500,22957400,21201400,27727468",580.91,116.16,88.9,534.17,493.09,293.31,51.5,14.8862,18.8533,-3.9671,571.09,497.25,43.2,なし,175.79,1.34,862816043008.0,37.8,,525.40424,-0.7,2026-07-15T22:57:38.232667,85.89,115.94,155.61,516.1,356.4,240.0,584.73,2026-06-30,149.22,2025-09-08
AVGO,Broadcom,半導体/AI,US,394.28,1.33,16167483,27405649,0.59,"28074000,14595900,21294500,20118700,16167483",480.81,242.28,63.7,382.96,404.48,362.05,55.0,-2.6796,-5.8434,3.1638,408.97,356.95,71.8,なし,65.82,0.45,1875818708992.0,47.9,68.0,523.72894,32.8,2026-07-15T22:57:39.034806,42.61,85.71,278.9,825.3,360.0,41.4,494.22,2026-06-03,271.01,2025-07-23
MRVL,Marvell Technology,半導体,US,206.26,-7.27,25462015,45516005,0.56,"21245300,15106000,25615300,20705500,25462015",316.35,62.18,56.7,260.97,234.61,128.72,30.9,-7.6786,1.7618,-9.4404,322.55,199.38,5.6,なし,70.88,1.33,185127518208.0,27.6,11.0,252.56422,22.4,2026-07-15T22:57:39.817432,52.98,62.86,72.26,289.3,228.1,185.5,329.8,2026-06-18,61.31,2025-09-04
LRCX,Lam Research,半導体製造装置,US,335.43,-3.08,10243704,14018740,0.73,"12119700,6890900,9770500,10699100,10243704",433.33,88.81,71.6,369.01,334.12,231.06,43.2,-0.3155,7.3338,-7.6493,429.26,308.76,22.1,なし,63.29,2.02,419479027712.0,23.8,30.0,364.5484,8.7,2026-07-15T22:57:40.369841,55.86,62.16,100.51,500.4,439.6,233.7,438.5,2026-06-30,90.44,2025-07-31
KLAC,KLA Corporation,半導体検査装置,US,224.5,-2.55,10355414,15192650,0.68,"13066400,7447800,9947500,9033100,10355414",301.71,84.03,64.5,244.41,215.81,156.6,46.1,1.4061,6.7098,-5.3037,288.11,200.71,27.2,なし,63.78,2.39,293258788864.0,11.5,40.0,231.10715,2.9,2026-07-15T22:57:41.018529,27.87,46.29,93.05,705.5,385.0,141.3,307.37,2026-06-30,82.87,2025-09-03
AMAT,Applied Materials,半導体製造装置,US,579.43,-2.73,8149547,12513452,0.65,"14418000,6279300,7561700,6513900,8149547",723.0,155.56,74.7,610.96,519.71,354.41,49.0,16.8724,28.4825,-11.6101,699.33,522.59,32.2,なし,54.66,1.52,460043911168.0,11.4,36.0,612.2,5.7,2026-07-15T22:57:41.615783,122.89,139.28,197.84,371.5,316.0,192.9,739.67,2026-06-30,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,371.5,-1.41,1621317,2263290,0.72,"1586200,940500,1338600,1256900,1621317",416.39,265.66,70.2,378.35,375.06,328.13,49.3,0.3153,1.3693,-1.054,391.65,365.05,24.2,なし,86.4,3.64,102465642496.0,18.7,,391.1796,5.3,2026-07-15T22:57:42.114635,137.67,240.74,318.04,169.8,54.3,16.8,416.69,2026-06-02,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,425.27,-0.15,1418066,1938038,0.73,"1245000,839500,1619700,1371800,1418066",645.35,380.47,16.9,446.86,475.46,455.01,28.0,-11.3047,-10.2171,-1.0875,470.98,422.75,5.2,なし,96.87,2.39,81431371776.0,41.9,,563.7438,32.6,2026-07-15T22:57:42.600637,276.56,454.11,569.1,53.8,-6.3,-25.3,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,419.48,-0.22,16826838,14846506,1.13,"11455600,9595100,14329800,14279000,16826838",477.57,207.22,78.5,439.86,424.91,349.01,43.2,0.0155,4.4539,-4.4384,471.31,408.41,17.6,なし,36.41,1.36,2175622184960.0,35.1,90.0,498.24393,18.8,2026-07-15T22:57:43.125835,106.69,100.77,234.36,293.2,316.3,79.0,479.0,2026-06-30,221.25,2025-08-20
INTC,Intel,半導体,US,102.99,-4.43,119660956,117266307,1.02,"99352500,70846600,100988800,91129000,119660956",140.94,19.31,68.8,121.8,117.5,63.56,29.9,-2.8062,0.5701,-3.3763,145.85,97.75,10.9,なし,64.67,1.36,517627707392.0,7.2,,104.38537,1.4,2026-07-15T22:57:43.746892,50.3,32.49,22.92,104.7,217.0,349.3,142.35,2026-06-30,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,177.98,-0.07,9414847,20063327,0.47,"12895200,7064000,13007300,13090400,9414847",250.1,123.61,43.0,193.94,207.02,167.72,36.3,-7.264,-5.9983,-1.2657,223.95,163.94,23.4,なし,19.14,0.6,187590918144.0,-3.5,207.0,221.9,24.7,2026-07-15T22:57:44.419772,125.41,114.83,151.11,41.9,55.0,17.8,258.96,2026-05-29,121.54,2026-04-07
MU,Micron Technology,半導体/メモリ,US,904.28,-8.02,54188069,52427638,1.03,"41110700,31768100,35536200,30835200,54188069",1213.37,104.71,72.1,1041.41,923.86,476.0,40.2,1.2238,27.7953,-26.5715,1228.07,854.75,13.3,なし,20.44,0.14,1021287661568.0,345.7,5.0,1486.0,64.3,2026-07-15T22:57:44.932326,73.15,63.37,119.92,1136.3,1326.9,654.1,1254.81,2026-06-25,103.21,2025-08-01
META,Meta Platforms,テック/広告,US,681.31,3.07,17731107,20533535,0.86,"26579700,40608900,19840700,16748200,17731107",787.42,525.23,59.5,598.12,602.31,640.37,73.5,18.6338,6.3448,12.289,683.41,512.82,98.8,なし,24.77,0.97,1729453228032.0,33.1,32.0,826.63416,21.3,2026-07-15T22:57:45.495958,338.19,306.18,708.07,101.5,122.5,-3.8,793.65,2025-08-15,519.78,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,133.76,0.03,25984282,45216884,0.57,"35286100,31163000,39786500,49963700,25984282",207.18,107.27,26.5,125.11,132.78,156.08,71.2,-0.0513,-1.8183,1.767,142.1,108.11,75.5,なし,148.62,1.82,320664436736.0,84.7,,183.12444,36.9,2026-07-15T22:57:45.979956,21.37,16.4,148.58,525.9,715.6,-10.0,207.52,2025-11-03,106.37,2026-06-25
MSFT,Microsoft,テック/クラウド,US,395.63,2.78,32663427,46844431,0.7,"31083200,24644600,28914900,27863900,32663427",538.66,352.83,23.0,380.05,401.88,438.98,65.9,-2.9117,-5.8794,2.9677,401.89,358.21,85.7,なし,23.58,1.19,2938911850496.0,18.3,95.0,559.86035,41.5,2026-07-15T22:57:46.669650,269.43,337.26,501.81,46.8,17.3,-21.2,551.05,2025-07-31,349.2,2026-06-25
AAPL,Apple,テック/消費者,US,327.5,4.01,60780931,65221181,0.93,"48124500,34132300,43257800,36336800,60780931",327.5,194.87,100.0,301.93,300.5,273.09,70.2,6.6111,3.848,2.7631,329.83,274.03,95.8,なし,39.7,2.55,4810109091840.0,16.6,34.0,316.75714,-3.3,2026-07-15T22:57:47.284779,142.69,188.05,208.28,129.5,74.2,57.2,328.72,2026-07-15,200.7,2025-08-01
AMZN,Amazon,テック/EC/クラウド,US,254.96,3.02,42296511,60689465,0.7,"38091700,31654000,34636100,30108100,42296511",274.99,198.79,73.7,241.38,253.1,233.79,72.0,0.2602,-1.8642,2.1243,254.8,227.95,100.6,なし,30.46,1.41,2742632841216.0,16.6,,314.2654,23.3,2026-07-15T22:57:47.780545,178.68,134.68,226.35,42.7,89.3,12.6,278.56,2026-05-05,196.0,2026-02-17
