ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,167.52,-2.17,194056113,180659295,1.07,"182836300,147667800,162602100,186152200,194056113",207.02,94.29,65.0,179.43,183.48,179.21,31.4,-3.3893,-2.2384,-1.151,189.12,169.73,-11.4,なし,34.19,,4071573684224.0,73.2,2.0,268.22195,60.1,2026-03-27T22:30:06.886430,,26.39,111.4,,534.9,50.4,212.17,2025-10-29,86.6,2025-04-07
AMD,AMD,半導体/AI,US,201.99,-0.87,27800808,33303385,0.83,"31857800,27258800,48518300,49213000,27800808",264.33,78.21,66.5,200.92,213.92,195.16,49.5,-0.7575,-2.3082,1.5506,213.39,188.45,54.3,なし,77.39,,329326690304.0,34.1,,289.6087,43.4,2026-03-27T22:30:07.365644,,94.56,106.65,,113.6,89.4,267.08,2025-10-29,76.48,2025-04-08
AVGO,Broadcom,半導体/AI,US,300.68,-2.82,23515419,29604775,0.79,"27369200,19799000,19900000,20343700,23515419",412.18,145.42,58.2,323.18,327.33,326.13,23.0,-5.5252,-3.4731,-2.0521,346.77,299.6,2.3,なし,58.5,,1425606049792.0,16.4,84.0,472.00763,57.0,2026-03-27T22:30:07.781881,,60.16,170.97,,399.8,75.9,413.82,2025-12-10,137.28,2025-04-07
MRVL,Marvell Technology,半導体,US,94.88,-2.87,16468760,23436348,0.7,"14126700,13731200,22562400,26078500,16468760",108.35,49.27,77.2,88.73,83.4,80.93,53.5,3.5151,2.8038,0.7113,101.34,76.12,74.4,なし,30.91,,82968592384.0,22.1,25.0,120.50163,27.0,2026-03-27T22:30:08.309648,,40.01,64.64,,137.2,46.8,102.7,2025-12-04,46.93,2025-04-07
LRCX,Lam Research,半導体製造装置,US,211.41,-0.1,8479372,11040433,0.77,"9506200,7388000,8330600,13460500,8479372",249.18,58.66,80.2,220.66,227.28,155.5,50.1,-0.4846,0.1916,-0.6762,241.39,199.94,27.7,なし,43.41,,265537290240.0,22.1,49.0,274.90323,30.0,2026-03-27T22:30:08.680408,,47.12,74.27,,348.6,184.7,256.37,2026-02-25,55.91,2025-04-07
KLAC,KLA Corporation,半導体検査装置,US,1443.21,-0.55,811379,1044418,0.78,"1173800,782300,769400,1091700,811379",1682.52,572.19,78.4,1466.46,1478.77,1160.47,51.8,9.628,10.0682,-0.4402,1570.91,1362.02,38.9,なし,41.97,,189626728448.0,7.2,52.0,1676.3667,16.2,2026-03-27T22:30:09.035478,,360.95,694.73,,299.8,107.7,1691.15,2026-01-29,547.18,2025-04-07
AMAT,Applied Materials,半導体製造装置,US,337.17,-0.41,5953420,6870726,0.87,"6490700,6406200,5052000,9261000,5953420",394.95,125.82,78.5,350.52,344.13,244.94,49.2,2.1679,4.0407,-1.8728,375.99,325.06,23.8,なし,34.58,,267581440000.0,-2.1,63.0,410.625,21.8,2026-03-27T22:30:09.388396,,113.43,146.37,,197.3,130.4,395.95,2026-02-25,122.64,2025-04-07
CDNS,Cadence Design,半導体EDA,US,271.77,-3.15,2186422,2378236,0.92,"3531700,2832800,2617200,2002400,2186422",373.37,231.64,28.3,291.35,295.88,322.31,27.6,-4.9645,-3.3528,-1.6117,308.14,274.57,-8.3,なし,66.77,,75033534464.0,6.2,,371.67776,36.8,2026-03-27T22:30:09.692414,,203.28,262.54,,33.7,3.5,376.45,2025-07-31,221.56,2025-04-07
SNPS,Synopsys,半導体EDA,US,380.47,-5.34,2319195,2155269,1.08,"2511900,1932200,2702300,1380100,2319195",645.35,380.47,0.0,423.35,444.06,488.64,25.3,-10.597,-7.6752,-2.9217,451.79,394.9,-25.4,なし,58.44,,72883609600.0,65.5,,537.75,41.3,2026-03-27T22:30:10.163453,,369.87,446.23,,2.9,-14.7,651.73,2025-07-30,365.74,2025-04-07
TSM,TSMC,半導体ファウンドリ,US,326.74,0.19,14436642,14290457,1.01,"15857200,9725000,12166900,14560200,14436642",386.64,139.64,75.7,343.16,347.54,286.5,38.9,-4.9938,-3.0813,-1.9124,364.07,322.24,10.8,なし,31.51,,1694638538752.0,20.5,108.0,430.65167,31.8,2026-03-27T22:30:10.583198,,86.87,166.18,,276.1,96.6,389.11,2026-02-25,132.61,2025-04-07
INTC,Intel,半導体,US,43.13,-2.2,68721101,85084430,0.81,"80772200,65323500,97467900,82841400,68721101",54.32,18.13,69.1,45.11,46.45,34.79,43.6,-0.3876,-0.2405,-0.1471,47.85,42.38,13.7,なし,43.51,,216556191744.0,-4.1,,47.11098,9.2,2026-03-27T22:30:11.095399,,28.59,23.62,,50.9,82.6,54.6,2026-01-22,17.67,2025-04-08
QCOM,Qualcomm,半導体/通信,US,127.11,-2.63,8951083,13035799,0.69,"11431600,8409200,6669400,11912500,8951083",185.53,121.81,8.3,132.74,140.92,157.3,24.3,-3.9244,-4.1536,0.2292,140.55,124.92,14.0,なし,25.63,,135759216640.0,5.0,273.0,155.66667,22.5,2026-03-27T22:30:11.771759,,113.32,154.35,,12.2,-17.7,203.6,2025-10-27,118.03,2025-04-07
