ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
9984.T,SOFTBANK GROUP CORP,JP,7841.0,10.91,46.26,1.08,90260720,83711955,0.0,5日急騰 +46.3% / 単日急騰 +10.9% / 新高値圏,3,2026-05-26 23:08,True
MU,"Micron Technology, Inc.",US,895.8800048828125,19.29,31.45,1.0,52583122,52487100,0.0,5日急騰 +31.4% / 単日急騰 +19.3% / 新高値圏,3,2026-05-26 23:08,True
AMD,"Advanced Micro Devices, Inc.",US,503.8900146484375,7.78,19.69,0.83,34802818,41721479,0.0,5日急騰 +19.7% / 単日急騰 +7.8% / 新高値圏,3,2026-05-26 23:08,True
ON,ON Semiconductor Corporation,US,127.0,9.29,16.06,0.83,11100116,13346879,0.0,5日急騰 +16.1% / 単日急騰 +9.3% / 新高値圏,3,2026-05-26 23:08,False
RGTI,"Rigetti Computing, Inc.",US,25.065000534057617,-5.13,50.81,2.13,97437923,45655170,-5.13,出来高急増 x2.1 / 5日急騰 +50.8%,2,2026-05-26 23:08,True
ARM,Arm Holdings plc,US,321.2200012207031,4.8,49.32,1.28,15185168,11876107,0.0,5日急騰 +49.3% / 新高値圏,2,2026-05-26 23:08,True
ENPH,"Enphase Energy, Inc.",US,66.9000015258789,4.48,34.63,1.2,12105478,10117059,0.0,5日急騰 +34.6% / 新高値圏,2,2026-05-26 23:08,True
6723.T,RENESAS ELECTRONICS CORP,JP,4589.0,6.8,30.78,0.85,18682640,21994215,0.0,5日急騰 +30.8% / 新高値圏,2,2026-05-26 23:08,True
6981.T,MURATA MANUFACTURING CO,JP,8077.0,1.88,30.7,1.35,21563320,16029750,0.0,5日急騰 +30.7% / 新高値圏,2,2026-05-26 23:08,False
IONQ,"IonQ, Inc.",US,63.619998931884766,-0.03,29.02,1.1,38057560,34497725,-0.03,5日急騰 +29.0% / 新高値圏,2,2026-05-26 23:08,True
