ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
AAPL,Apple,テック/消費者,US,266.43,2.94,49686657,42471692,1.17,"28121600,31291500,36234700,48370700,49686657",285.92,171.67,82.9,254.65,260.79,251.22,67.1,0.9646,-0.5936,1.5582,265.0,244.3,106.9,なし,33.77,,3915968151552.0,15.7,40.0,296.3305,11.2,2026-04-15T22:40:08.103849,130.67,162.85,201.26,103.9,63.6,32.4,288.35,2025-12-03,188.99,2025-04-21
AMZN,Amazon,テック/EC/クラウド,US,248.5,-0.21,42574235,46197136,0.92,"65964200,56912800,42166200,72685000,42574235",254.0,167.32,93.7,217.34,213.67,225.28,78.7,8.1626,3.4128,4.7498,248.37,186.31,100.2,なし,34.66,,2672431464448.0,13.6,,281.1797,13.2,2026-04-15T22:40:08.586444,169.97,102.51,179.59,46.2,142.4,38.4,258.6,2025-11-03,165.29,2025-04-21
GOOGL,Alphabet,テック/広告/AI,US,337.12,1.26,24854068,29323603,0.85,"23739200,19152600,18866400,27721400,24854068",343.45,144.2,96.8,302.93,307.67,270.6,76.6,6.2412,0.9039,5.3372,338.19,267.67,98.5,なし,31.16,,4078140653568.0,18.0,25.0,375.9325,11.5,2026-04-15T22:40:09.142417,113.2,107.98,155.77,197.8,212.2,116.4,348.75,2026-02-03,145.6,2025-04-21
TSLA,Tesla,EV/AI/エネルギー,US,391.95,7.62,113152672,68021123,1.66,"62164000,51336000,53617500,59979600,113152672",489.88,221.86,63.5,366.98,391.1,398.01,52.1,-8.9104,-12.0894,3.179,399.14,334.82,88.8,なし,359.59,,1470765727744.0,-3.1,,415.2966,6.0,2026-04-15T22:40:09.472956,246.59,185.0,254.11,58.9,111.9,54.2,498.83,2025-12-22,222.79,2025-04-21
CRM,Salesforce,クラウド/SaaS,US,177.6,3.67,13275722,13466041,0.99,"20855400,18109300,12390800,13123600,13275722",288.99,164.96,10.2,182.49,188.23,232.73,46.5,-5.9058,-5.3349,-0.571,199.52,165.47,35.6,なし,22.8,,166411206656.0,12.1,103.0,273.73346,54.1,2026-04-15T22:40:09.862449,228.55,191.83,253.04,-22.3,-7.4,-29.8,293.86,2025-05-14,163.52,2026-04-10
NOW,ServiceNow,クラウド/SaaS,US,94.19,7.29,25676225,20182356,1.27,"42131500,58715600,31675400,25132700,25676225",208.94,83.0,8.9,100.95,106.16,156.33,40.5,-5.9747,-4.9299,-1.0448,118.06,83.83,30.3,なし,56.4,,98522742784.0,20.7,,182.28732,93.5,2026-04-15T22:40:10.358676,111.38,92.61,163.3,-15.4,1.7,-42.3,211.48,2025-07-03,81.24,2026-04-10
SNOW,Snowflake,クラウド/データ,US,144.48,6.65,7574086,7210819,1.05,"15489400,23316000,14833400,8547900,7574086",277.14,121.11,15.0,152.68,164.98,211.5,39.1,-10.0514,-9.1288,-0.9226,181.78,123.58,35.9,なし,59.5,,49946734592.0,30.1,,237.88766,64.7,2026-04-15T22:40:10.960671,232.74,142.13,146.54,-37.9,1.7,-1.4,280.67,2025-11-03,118.3,2026-04-10
DDOG,Datadog,クラウド/監視,US,121.06,9.49,5235651,4696992,1.11,"6315200,7718700,4502400,4158100,5235651",199.72,87.0,30.2,118.93,119.13,138.69,47.7,-2.6422,-2.2627,-0.3795,133.18,104.69,57.5,デッドクロス,390.52,,42837241856.0,29.2,,181.37222,49.8,2026-04-15T22:40:11.558137,90.34,67.32,92.55,34.0,79.8,30.8,201.69,2025-11-11,87.69,2025-04-21
NET,Cloudflare,クラウド/セキュリティ,US,190.13,6.43,5208879,4810478,1.08,"11428300,13738400,6596900,4888900,5208879",253.3,97.08,59.6,204.87,193.83,202.01,39.3,-3.7016,0.2592,-3.9608,236.05,173.7,26.4,なし,131.88,,66922012672.0,33.6,,233.46774,22.8,2026-04-15T22:40:11.978136,74.24,64.68,109.14,156.1,194.0,74.2,260.0,2025-11-03,100.25,2025-04-21
CRWD,CrowdStrike,サイバーセキュリティ,US,411.16,3.18,3099776,4017958,0.77,"5420500,8939000,4166500,3187000,3099776",557.53,321.63,38.0,401.21,405.24,460.43,57.2,-2.9339,-4.1929,1.259,436.49,365.92,64.1,なし,66.59,,104275976192.0,23.3,,489.8584,19.1,2026-04-15T22:40:12.406487,215.2,135.77,392.8,91.1,202.8,4.7,566.9,2025-11-12,342.72,2026-02-23
ZS,Zscaler,サイバーセキュリティ,US,131.01,6.79,3769526,3054361,1.23,"7343500,5478000,3786200,2905400,3769526",336.27,118.05,5.9,137.85,152.83,243.77,43.4,-8.9566,-8.6942,-0.2624,159.52,116.18,34.2,なし,28.56,,21065189376.0,25.9,,232.89667,77.8,2026-04-15T22:40:12.816358,192.49,105.45,204.64,-31.9,24.2,-36.0,336.99,2025-11-03,114.62,2026-04-10
PANW,Palo Alto Networks,サイバーセキュリティ,US,164.11,1.56,7384306,8712090,0.85,"10583700,15592700,8545600,7415600,7384306",221.38,141.67,28.2,161.73,160.26,186.28,57.8,0.3295,0.0555,0.274,174.72,148.73,59.2,なし,91.68,,133913763840.0,14.9,,205.96,25.5,2026-04-15T22:40:13.270326,61.11,99.72,173.55,168.6,64.6,-5.4,223.61,2025-10-28,139.57,2026-02-24
SHOP,Shopify,EC/SaaS,US,127.41,8.31,8885737,8456436,1.05,"10547600,8974900,10507200,9095000,8885737",179.01,76.89,49.5,117.61,120.29,141.29,60.0,-1.4558,-2.4326,0.9768,126.01,109.21,108.4,なし,135.54,,165758779392.0,30.6,,159.69565,25.3,2026-04-15T22:40:13.731306,120.78,46.39,83.91,5.5,174.6,51.8,182.19,2025-10-29,80.35,2025-04-21
UBER,Uber Technologies,モビリティ,US,77.28,5.99,16650370,14200848,1.17,"16500000,11818200,12690600,16750300,16650370",100.1,64.62,35.7,72.63,73.38,86.31,62.3,-0.2379,-0.7548,0.5169,76.87,68.39,104.8,なし,16.34,,159051202560.0,20.1,,103.67615,34.2,2026-04-15T22:40:14.364589,60.35,31.48,74.02,28.1,145.5,4.4,101.99,2025-09-22,68.46,2026-03-27
ABNB,Airbnb,旅行/プラットフォーム,US,137.51,2.73,3557827,3479521,1.02,"3653700,3572700,3256600,3113300,3557827",142.16,105.69,87.2,129.06,128.2,128.04,58.2,0.8386,-0.1782,1.0168,136.59,121.54,106.1,なし,34.12,,82439168000.0,12.0,,145.68056,5.9,2026-04-15T22:40:14.755011,178.69,114.65,114.64,-23.0,19.9,19.9,143.88,2025-06-06,109.79,2025-04-21
XYZ,Block (Square),フィンテック,US,67.97,2.75,4608964,5976033,0.77,"5932400,6041100,5213700,5908100,4608964",81.11,46.53,62.0,60.79,59.0,68.04,69.9,1.439,0.6098,0.8293,66.6,54.98,111.8,なし,32.37,,41302990848.0,3.6,,85.90154,26.4,2026-04-15T22:40:15.246988,256.1,64.04,55.08,-73.5,6.1,23.4,82.5,2025-08-08,44.27,2025-05-02
COIN,Coinbase,暗号資産,US,195.9,6.23,11413516,10789020,1.06,"10754900,7922400,7481100,10884800,11413516",419.78,141.09,19.7,179.83,179.03,274.45,59.7,-2.1574,-4.0924,1.935,206.27,153.39,80.4,なし,44.12,,52825923584.0,-22.2,,237.90585,21.4,2026-04-15T22:40:15.765105,342.0,69.91,175.57,-42.7,180.2,11.6,444.65,2025-07-18,139.36,2026-02-12
LLY,Eli Lilly,ヘルスケア/製薬,US,905.03,-1.89,3036855,2843827,1.07,"1672100,1958900,2089600,2360200,3036855",1108.09,622.32,58.2,920.35,978.66,901.99,47.4,-13.4226,-16.5723,3.1497,962.95,877.76,32.0,なし,39.4,,810018865152.0,42.6,68.0,1209.6897,33.7,2026-04-15T22:40:16.460295,180.04,366.51,751.61,402.7,146.9,20.4,1132.06,2026-01-08,620.46,2025-08-08
NVO,Novo Nordisk,ヘルスケア/製薬,US,40.81,3.79,18420495,17235559,1.07,"11231700,11400500,12692200,19729300,18420495",77.31,34.76,14.2,36.65,39.37,49.92,86.2,-0.0648,-0.8372,0.7724,39.71,33.58,118.0,なし,11.34,,181695725568.0,-7.6,458.0,48.288315,18.3,2026-04-15T22:40:17.245577,32.41,77.9,61.52,25.9,-47.6,-33.7,77.68,2025-06-13,34.58,2026-03-03
ISRG,Intuitive Surgical,ヘルスケア/ロボット,US,468.36,0.24,1933354,1699722,1.14,"1551500,1466300,1691000,1973600,1933354",592.85,429.59,23.7,463.75,480.35,503.86,49.0,-7.0161,-9.2071,2.191,483.9,443.59,61.4,なし,59.66,,166347276288.0,18.8,,599.2427,27.9,2026-04-15T22:40:17.759744,270.86,267.02,488.27,72.9,75.4,-4.1,603.88,2026-01-07,427.84,2025-10-14
DXCM,DexCom,ヘルスケア/医療機器,US,61.54,-2.24,5400768,3908748,1.38,"3762700,2107100,5701400,4730400,5400768",89.53,54.84,19.3,64.42,67.85,70.86,31.7,-1.4197,-1.459,0.0392,68.58,60.25,15.5,なし,29.44,,24001601536.0,13.1,,87.08333,41.5,2026-04-15T22:40:18.319022,100.01,115.7,69.23,-38.5,-46.8,-11.1,89.98,2025-07-30,54.11,2025-11-07
NFLX,Netflix,エンタメ/ストリーミング,US,107.71,1.35,35620387,36842479,0.97,"35087800,25769900,26042800,40534900,35620387",133.91,75.86,54.9,97.21,91.05,106.17,93.4,3.6812,2.7269,0.9543,107.4,87.03,101.5,なし,42.57,,456893923328.0,17.6,,114.03133,5.9,2026-04-15T22:40:18.918682,54.65,33.86,97.63,97.1,218.1,10.3,134.12,2025-06-30,75.01,2026-02-23
V,Visa,フィンテック/決済,US,315.91,1.46,4819755,7057952,0.68,"4811500,5190000,6787200,5571000,4819755",371.15,295.52,27.0,303.99,312.62,333.98,61.2,-0.3788,-2.4644,2.0856,313.81,294.16,110.7,なし,29.66,,609086996480.0,14.6,86.0,394.85742,25.0,2026-04-15T22:40:19.353421,218.24,228.77,333.32,44.8,38.1,-5.2,373.34,2025-06-11,293.89,2026-04-01
MA,Mastercard,フィンテック/決済,US,519.96,1.33,2391017,3413180,0.7,"3301800,2842200,3318100,2744600,2391017",596.25,476.35,36.4,498.99,512.22,549.5,59.7,0.1052,-3.3888,3.494,516.3,481.68,110.6,なし,31.47,,464031907840.0,17.6,68.0,657.1143,26.4,2026-04-15T22:40:19.917834,375.1,365.93,514.34,38.6,42.1,1.1,599.05,2025-08-22,479.68,2026-03-27
SMCI,Super Micro Computer,サーバー/AI,US,27.29,0.33,27647599,50950824,0.54,"28654000,43565800,30023600,40885400,27647599",60.71,20.53,16.8,24.01,28.65,39.07,63.1,-0.8094,-1.6039,0.7945,29.83,18.2,78.1,なし,19.92,,16387151872.0,123.4,,34.0,24.6,2026-04-15T22:40:20.383372,3.92,10.91,33.48,596.7,150.0,-18.5,62.36,2025-07-31,19.48,2026-03-23
ARM,Arm Holdings,半導体/IP,US,159.34,-1.17,3627797,8727779,0.42,"5325700,7431600,4900100,6294200,3627797",178.62,85.82,79.2,146.46,131.74,138.57,51.6,7.8215,7.0711,0.7504,166.73,126.19,81.8,なし,209.66,,169218850816.0,26.3,,167.78307,5.3,2026-04-15T22:40:20.801682,,,103.8,,,53.5,183.16,2025-10-27,95.32,2025-04-21
DELL,Dell Technologies,サーバー/PC,US,177.28,-3.92,7507254,8982092,0.84,"4500900,4279700,10506700,6256400,7507254",189.79,70.32,89.5,172.82,148.54,136.17,45.6,9.548,10.0122,-0.4642,194.09,151.56,60.5,なし,20.45,,117481611264.0,39.5,137.0,173.375,-2.2,2026-04-15T22:40:21.228025,46.92,40.8,83.93,277.9,334.5,111.2,191.37,2026-04-13,79.27,2025-04-21
HPE,Hewlett Packard Enterprise,サーバー/ネットワーク,US,24.62,0.61,7206742,18276782,0.39,"13260000,12573400,19954400,13036400,7206742",25.93,12.2,90.5,23.93,22.61,22.46,40.9,0.7103,0.7138,-0.0035,26.49,21.37,63.4,なし,9.05,,32715266048.0,18.4,233.0,26.43053,7.4,2026-04-15T22:40:21.775047,13.78,14.66,14.64,78.6,67.9,68.2,26.42,2026-03-25,14.19,2025-04-21
ORCL,Oracle,クラウド/DB,US,169.81,4.18,39108504,25878455,1.51,"30407800,26171800,49997700,59779800,39108504",325.76,121.6,23.6,147.73,150.06,214.45,70.4,0.9031,-2.0531,2.9561,164.6,130.87,115.5,なし,30.49,,488381382656.0,21.7,123.0,246.45872,45.1,2026-04-15T22:40:22.303839,73.79,92.39,132.61,130.1,83.8,28.1,343.01,2025-09-10,120.04,2025-04-21
IBM,IBM,AI/コンサルティング,US,244.8,1.89,3116924,4622021,0.67,"5078600,5869400,5349600,3777300,3116924",313.19,215.67,29.9,242.37,252.02,273.49,53.5,-3.5992,-4.3458,0.7466,252.71,232.04,61.7,なし,21.96,,229722554368.0,12.2,280.0,307.4765,25.6,2026-04-15T22:40:23.095969,104.63,115.6,234.86,134.0,111.8,4.2,323.06,2025-11-12,219.0,2025-04-24
ADBE,Adobe,クリエイティブ/SaaS,US,244.66,3.79,4741598,5173734,0.92,"6802400,5889200,6115800,6307500,4741598",438.6,225.35,9.1,240.39,255.23,321.97,55.3,-6.3953,-7.601,1.2057,251.87,228.9,68.6,なし,14.26,,99732455424.0,12.0,,331.63147,35.5,2026-04-15T22:40:23.595589,525.08,379.38,350.38,-53.4,-35.5,-30.2,422.95,2025-05-21,224.13,2026-04-10
IONQ,IonQ,量子コンピュータ,US,43.25,20.95,85231229,23093506,3.69,"16356800,13036500,15259800,68012600,85231229",82.09,18.7,38.7,30.77,33.07,46.45,70.5,0.0996,-1.3337,1.4332,38.2,23.35,134.0,なし,-47.42,,15901894656.0,428.5,,65.29077,51.0,2026-04-15T22:40:24.017929,10.37,6.71,25.4,317.1,544.6,70.3,84.64,2025-10-13,23.49,2025-04-21
RGTI,Rigetti Computing,量子コンピュータ,US,19.11,13.28,76139446,27498932,2.77,"20875900,17339900,16907500,56976100,76139446",56.34,7.5,23.8,14.88,16.02,22.58,68.6,-0.038,-0.6135,0.5755,17.64,12.12,126.7,なし,-101.25,,6347397632.0,-17.9,,31.53727,65.0,2026-04-15T22:40:24.492194,,0.5,8.62,,3722.0,121.7,58.15,2025-10-14,7.81,2025-04-21
RKLB,Rocket Lab,宇宙/ロケット,US,73.6,1.91,23313243,25176977,0.93,"17250900,18621000,17994700,22643000,23313243",96.3,16.37,71.6,67.58,69.83,59.47,50.9,0.1395,-0.9,1.0394,75.41,59.75,88.4,なし,1436.1,,42376470528.0,35.7,,86.68214,17.8,2026-04-15T22:40:24.966593,10.9,4.02,21.07,575.2,1730.8,249.3,99.58,2026-01-16,18.21,2025-04-21
AI,C3.ai,AI/エンタープライズ,US,9.52,13.33,7818648,4795102,1.63,"3755000,4352200,4810600,4775000,7818648",29.16,7.76,8.2,8.5,9.32,15.62,67.4,-0.157,-0.3083,0.1513,9.24,7.76,119.0,なし,-11.34,,1383172480.0,-46.1,,8.81818,-7.4,2026-04-15T22:40:25.357073,66.79,21.89,19.97,-85.7,-56.5,-52.3,30.24,2025-05-29,7.68,2026-03-30
PATH,UiPath,RPA/自動化,US,10.61,5.89,23842900,22654835,1.05,"33751100,29335300,30942900,23795000,23842900",19.29,9.38,12.4,10.97,11.27,13.24,46.4,-0.4236,-0.3715,-0.0521,12.58,9.36,38.8,なし,20.4,,5673694208.0,13.6,,13.805,30.1,2026-04-15T22:40:25.815163,,16.2,10.58,,-34.5,0.3,19.84,2025-12-08,9.28,2026-04-10
MDB,MongoDB,クラウド/DB,US,244.06,4.48,1812257,1544757,1.17,"2586100,3075500,1471200,1213900,1812257",440.6,145.85,33.3,248.06,287.79,313.91,48.5,-14.2022,-16.3292,2.127,275.0,221.13,42.6,なし,34.63,,19864473600.0,26.7,,354.41458,45.2,2026-04-15T22:40:26.287777,315.85,223.09,158.58,-22.7,9.4,53.9,444.72,2026-01-07,148.88,2025-04-22
ESTC,Elastic,検索/データ分析,US,47.51,4.67,1212363,1981248,0.61,"2523100,3216100,2018300,1380500,1212363",102.42,43.3,7.1,49.62,53.9,74.6,43.4,-2.5268,-2.4646,-0.0622,56.11,43.14,33.7,なし,16.79,,5006261760.0,17.7,,82.125,72.9,2026-04-15T22:40:26.828126,128.45,59.68,79.95,-63.0,-20.4,-40.6,96.07,2025-11-12,42.05,2026-04-10
PYPL,PayPal,フィンテック/決済,US,49.57,3.34,12938087,16124144,0.8,"12716600,13130500,15179300,11045300,12938087",77.8,38.96,27.3,45.42,44.36,60.49,69.9,0.5542,0.0327,0.5216,48.31,42.54,121.9,なし,9.16,,45637341184.0,3.7,117.0,52.99667,6.9,2026-04-15T22:40:27.307699,268.43,76.12,61.67,-81.5,-34.9,-19.6,79.08,2025-07-28,38.34,2026-02-12
SOFI,SoFi Technologies,フィンテック/ネオバンク,US,18.79,4.91,69038304,57167090,1.21,"43999800,31786000,50542200,57502600,69038304",32.21,9.5,40.9,16.51,18.11,23.86,67.4,-0.2613,-0.6936,0.4323,18.27,14.76,114.7,なし,48.18,,23962210304.0,40.2,,23.975,27.6,2026-04-15T22:40:28.569339,16.32,5.92,10.94,15.1,217.4,71.8,32.73,2025-11-12,10.41,2025-04-16
AFRM,Affirm Holdings,フィンテック/BNPL,US,59.62,6.81,7529607,5226810,1.44,"3054100,3596700,5244500,6820300,7529607",92.18,35.75,42.3,47.32,49.92,67.86,79.3,1.2126,-0.5379,1.7505,56.01,38.63,120.8,なし,73.6,,19860056064.0,29.6,,79.69615,33.7,2026-04-15T22:40:29.092837,69.72,11.04,41.59,-14.5,440.0,43.4,100.0,2025-08-29,39.35,2025-04-16
RIVN,Rivian Automotive,EV,US,16.41,2.63,21242291,27168809,0.78,"16625000,19334300,22415800,29182500,21242291",22.45,10.61,49.0,15.4,15.34,15.08,58.4,0.0863,-0.0567,0.1431,16.45,14.35,97.9,なし,-8.5,,20364642304.0,-25.8,,18.16,10.7,2026-04-15T22:40:29.545406,,13.38,11.91,,22.6,37.8,22.69,2025-12-22,10.85,2025-04-21
LCID,Lucid Group,EV,US,8.21,-6.7,31243092,8795689,3.55,"5593900,5941000,10870000,32288400,31243092",31.3,8.21,0.0,9.49,9.88,16.07,27.2,-0.4089,-0.3107,-0.0982,10.86,8.11,3.6,なし,-1.89,,2710488064.0,122.9,,14.04545,71.1,2026-04-15T22:40:29.963765,195.2,77.3,24.4,-95.8,-89.4,-66.4,33.7,2025-07-17,8.11,2026-04-15
ENPH,Enphase Energy,太陽光/クリーンエネルギー,US,32.18,0.56,8875944,5696337,1.56,"6562800,5660100,4870800,5045300,8875944",63.8,26.12,16.1,36.86,41.86,36.76,22.3,-2.9947,-2.5627,-0.4319,46.37,27.35,25.4,なし,24.95,,4240807424.0,-10.3,,45.44483,41.2,2026-04-15T22:40:30.544447,150.01,208.9,53.07,-78.5,-84.6,-39.4,54.72,2025-04-22,25.78,2025-11-21
RBLX,Roblox,ゲーム/メタバース,US,59.79,2.56,6400022,8621296,0.74,"10161000,7105200,10975800,7586700,6400022",141.56,51.22,9.5,56.51,61.19,97.63,56.8,-1.0669,-1.8567,0.7899,60.8,52.22,88.2,なし,-44.94,,42373533696.0,43.2,,104.62686,75.0,2026-04-15T22:40:31.057854,75.85,45.7,58.88,-21.2,30.8,1.5,150.59,2025-07-31,51.23,2026-03-30
TTWO,Take-Two Interactive,ゲーム,US,214.15,4.41,1819197,1829429,0.99,"1493800,1532900,2078800,1731000,1819197",262.29,189.69,33.7,198.89,202.94,233.13,72.1,-0.4735,-2.553,2.0794,209.85,187.93,119.6,なし,27.51,,39655321600.0,24.9,,276.7393,29.2,2026-04-15T22:40:31.565503,178.8,123.07,214.6,19.8,74.0,-0.2,264.79,2025-10-15,187.63,2026-03-27
EA,Electronic Arts,ゲーム,US,203.24,0.19,1163325,2058526,0.57,"2370900,1542200,1367300,1345000,1163325",204.6,131.96,98.1,202.51,201.12,189.81,56.7,0.5623,0.5963,-0.034,204.86,200.16,65.6,なし,75.84,,50861563904.0,1.0,37.0,205.58824,1.2,2026-04-15T22:40:32.051754,137.37,125.92,144.99,48.0,61.4,40.2,204.7,2025-12-31,140.44,2025-04-21
