ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,205.1,-6.2,218529000,177771005,1.23,"212850700,193362900,160907000,169022200,218529000",235.47,113.38,75.1,218.87,203.22,188.34,34.3,2.3319,4.2644,-1.9325,232.01,205.73,-2.4,なし,31.46,0.63,4967727366144.0,85.2,49.0,298.42374,45.5,2026-06-06T23:02:48.204810,17.55,37.4,141.52,1068.4,448.4,44.9,236.26,2026-05-14,140.66,2025-06-13
AMD,AMD,半導体/AI,US,466.38,-10.86,46735900,34276515,1.36,"33309200,24293200,29411100,29110000,46735900",542.52,98.62,82.8,473.93,358.72,245.97,58.5,43.4189,47.5869,-4.168,551.65,396.21,45.1,なし,156.5,1.12,760479481856.0,37.8,,482.6875,3.5,2026-06-06T23:02:48.724306,81.35,117.83,116.19,473.3,295.8,301.4,546.44,2026-06-03,115.06,2025-06-13
AVGO,Broadcom,半導体/AI,US,385.73,-7.92,50977900,27531865,1.85,"30586000,38306700,50126400,80979400,50977900",481.57,198.48,66.1,429.02,398.41,354.92,39.5,8.755,12.3653,-3.6103,474.82,383.22,2.7,なし,64.07,0.71,1826303639552.0,47.9,67.0,512.7291,32.9,2026-06-06T23:02:49.205775,41.96,76.17,244.95,819.3,406.4,57.5,495.0,2026-06-03,239.17,2025-06-09
MRVL,Marvell Technology,半導体,US,263.47,-16.74,92553200,44937200,2.06,"32926900,112646200,115542800,86903500,92553200",316.43,56.16,79.7,208.52,165.34,103.42,69.0,33.5146,24.4099,9.1046,301.81,115.24,79.5,なし,90.85,1.79,230483558400.0,27.6,9.0,233.13582,-11.5,2026-06-06T23:02:49.658455,47.34,58.74,68.17,456.5,348.6,286.5,324.2,2026-06-03,61.32,2025-09-04
LRCX,Lam Research,半導体製造装置,US,303.28,-9.85,13299300,8969105,1.48,"8052800,8632400,8630900,8277000,13299300",343.71,72.63,85.1,306.12,273.05,198.24,56.9,15.5065,15.4571,0.0494,345.09,267.15,46.4,なし,57.44,1.96,379273183232.0,23.8,34.0,316.1875,4.3,2026-06-06T23:02:50.171203,61.58,59.34,85.72,392.5,411.1,253.8,346.19,2026-06-03,86.39,2025-06-09
KLAC,KLA Corporation,半導体検査装置,US,1929.2,-9.47,1857800,1019975,1.82,"735900,1061100,1020000,825300,1857800",2131.1,673.45,86.1,1905.21,1781.42,1374.14,57.6,74.1138,64.2717,9.8421,2122.16,1688.26,55.5,なし,54.65,2.24,252006612992.0,11.5,48.0,1855.138,-3.8,2026-06-06T23:02:50.684006,302.8,452.13,802.83,537.1,326.7,140.3,2156.69,2026-06-04,805.81,2025-06-09
AMAT,Applied Materials,半導体製造装置,US,453.01,-9.71,11896900,8372840,1.42,"6613700,10440700,8964900,6729000,11896900",501.7,151.48,86.1,446.63,408.55,299.58,54.5,20.3668,17.764,2.6028,497.98,395.28,56.2,なし,42.54,1.54,359671562240.0,11.4,47.0,511.16666,12.8,2026-06-06T23:02:51.306787,133.24,131.74,165.53,240.0,243.9,173.7,510.75,2026-06-04,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,376.19,-8.62,3519000,2430590,1.45,"4522700,3168100,2877400,2998700,3519000",416.39,265.66,73.3,371.88,333.92,324.46,59.6,18.3033,17.1595,1.1438,419.63,324.13,54.5,なし,87.69,3.91,103759224832.0,18.7,,383.94193,2.1,2026-06-06T23:02:51.906218,124.93,222.47,296.95,201.1,69.1,26.7,416.69,2026-06-02,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,464.85,-5.99,1838300,1988035,0.92,"2586600,2347200,1660900,2013500,1838300",645.35,380.47,31.9,503.11,467.87,465.87,39.8,2.5415,8.3879,-5.8464,537.48,468.75,-5.7,なし,106.37,3.14,89009168384.0,41.9,,560.37885,20.6,2026-06-06T23:02:52.489920,252.59,435.32,486.0,84.0,6.8,-4.4,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,415.17,-6.69,19590800,13068745,1.5,"18040400,10147900,10245200,10974100,19590800",446.69,170.17,88.6,414.73,389.03,325.32,54.1,12.0029,11.494,0.5089,447.08,382.38,50.7,なし,35.58,1.29,2153268510720.0,35.1,92.0,467.84027,12.7,2026-06-06T23:02:52.997791,108.81,95.94,202.67,281.5,332.7,104.9,450.16,2026-06-03,203.35,2025-06-09
INTC,Intel,半導体,US,99.17,-11.28,144388800,133355175,1.08,"134900400,106336200,118928800,77325800,144388800",129.44,19.31,72.5,115.9,88.76,51.27,40.5,4.6483,8.2659,-3.6176,130.46,101.34,-7.5,なし,64.18,1.36,498428411904.0,7.2,,89.32195,-9.9,2026-06-06T23:02:53.483047,52.24,30.66,20.06,89.8,223.5,394.4,132.75,2026-05-11,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,215.94,-10.98,24148000,26045065,0.93,"21185200,18508500,19467000,14185600,24148000",250.1,123.61,73.0,223.75,175.65,162.76,54.4,17.2562,19.4773,-2.2212,261.46,186.05,39.6,なし,23.19,0.91,227600760832.0,-3.5,170.0,180.48387,-16.4,2026-06-06T23:02:54.031786,119.68,107.92,146.16,80.4,100.1,47.7,258.96,2026-05-29,121.54,2026-04-07
MU,Micron Technology,半導体/メモリ,US,864.01,-13.25,76501000,56470465,1.35,"46552100,47555400,40324200,54917200,76501000",1079.57,80.23,78.4,849.82,617.35,360.72,60.1,109.0364,107.0947,1.9417,1105.04,594.6,52.8,なし,40.81,0.3,974373453824.0,196.3,7.0,739.475,-14.4,2026-06-06T23:02:54.614742,81.96,66.2,108.3,954.1,1205.1,697.8,1089.29,2026-06-03,103.23,2025-08-01
META,Meta Platforms,テック/広告,US,593.0,-5.51,30000600,16763075,1.79,"29138800,18252000,23020100,21469200,30000600",788.15,525.72,25.6,612.72,619.52,661.75,42.8,-3.7484,-3.4832,-0.2652,638.04,587.4,11.1,なし,21.55,0.91,1505284980736.0,33.1,35.0,828.798,39.8,2026-06-06T23:02:55.202281,333.96,261.55,695.54,77.6,126.7,-14.7,794.38,2025-08-15,520.26,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,135.53,-4.35,38108100,41140970,0.93,"57654000,43163100,41072500,40834000,38108100",207.18,108.86,27.1,139.58,140.9,161.07,51.3,1.0941,0.7932,0.3009,155.65,123.51,37.4,なし,152.28,2.03,324907696128.0,84.7,,183.7289,35.6,2026-06-06T23:02:55.635598,24.46,14.69,127.72,454.1,822.6,6.1,207.52,2025-11-03,122.68,2026-04-10
MSFT,Microsoft,テック/クラウド,US,416.67,-2.66,34641500,36991520,0.94,"53628900,37036800,39037000,26899500,34641500",538.66,356.0,33.2,422.18,407.67,454.44,48.1,5.7818,6.3983,-0.6165,450.6,393.76,40.3,なし,24.82,1.28,3095206035456.0,18.3,87.0,560.946,34.6,2026-06-06T23:02:56.115506,243.58,315.91,466.65,71.1,31.9,-10.7,551.05,2025-07-31,355.51,2026-03-30
