ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6971.T,KYOCERA CORP,JP,2814.5,-1.28,5.89,1.49,7758860,5194340,-1.28,新高値圏,1,2026-05-10 22:44,False
4385.T,MERCARI INC,JP,4042.0,3.06,5.67,0.92,1610600,1744565,-1.61,新高値圏,1,2026-05-10 22:44,True
SNPS,"Synopsys, Inc.",US,516.47998046875,2.23,5.62,1.0,1744600,1746870,0.0,新高値圏,1,2026-05-10 22:44,True
2802.T,AJINOMOTO CO INC,JP,5030.0,1.45,5.1,1.79,6951780,3887445,-1.18,新高値圏,1,2026-05-10 22:44,False
DIS,Walt Disney Company (The),US,108.0199966430664,-0.59,4.79,1.54,13721500,8896315,-1.76,新高値圏,1,2026-05-10 22:44,False
ADI,"Analog Devices, Inc.",US,416.5199890136719,1.96,4.73,1.02,3368520,3287865,0.0,新高値圏,1,2026-05-10 22:44,False
AAPL,Apple Inc.,US,293.32000732421875,2.05,4.7,1.03,50434340,48817650,0.0,新高値圏,1,2026-05-10 22:44,True
9983.T,FAST RETAILING CO LTD,JP,75000.0,-1.0,4.36,1.09,1502880,1382655,-1.0,新高値圏,1,2026-05-10 22:44,True
XYZ,"Block, Inc.",US,74.8499984741211,6.72,4.23,1.4,7575920,5427350,0.0,新高値圏,1,2026-05-10 22:44,True
GOOGL,Alphabet Inc.,US,400.79998779296875,0.71,3.92,0.93,25470340,27309080,0.0,新高値圏,1,2026-05-10 22:44,True
6954.T,FANUC CORPORATION,JP,7515.0,5.92,3.57,1.42,10159980,7162585,0.0,新高値圏,1,2026-05-10 22:44,False
TSM,Taiwan Semiconductor Manufactur,US,411.67999267578125,-0.6,3.52,1.02,14835800,14615610,-1.86,新高値圏,1,2026-05-10 22:44,True
MRVL,"Marvell Technology, Inc.",US,170.1300048828125,6.32,3.14,0.79,20855340,26398755,-1.17,新高値圏,1,2026-05-10 22:44,True
UNH,UnitedHealth Group Incorporated,US,379.9800109863281,2.77,3.04,0.72,5957200,8239095,0.0,新高値圏,1,2026-05-10 22:44,False
TXN,Texas Instruments Incorporated,US,287.79998779296875,0.9,2.93,0.9,7780120,8651175,-0.57,新高値圏,1,2026-05-10 22:44,False
AVGO,Broadcom Inc.,US,430.0,4.23,2.07,1.0,20469380,20571490,0.0,新高値圏,1,2026-05-10 22:44,True
AMZN,"Amazon.com, Inc.",US,272.67999267578125,0.56,1.65,0.84,41220000,49026000,-0.84,新高値圏,1,2026-05-10 22:44,True
ABNB,"Airbnb, Inc.",US,141.49000549316406,0.73,-0.12,1.39,5122340,3684905,-1.87,新高値圏,1,2026-05-10 22:44,True
EA,Electronic Arts Inc.,US,200.44000244140625,-0.2,-0.82,1.29,2125860,1645185,-1.82,新高値圏,1,2026-05-10 22:44,True
SHOP,Shopify Inc.,US,110.41000366210938,-1.19,-13.52,2.04,22563660,11050460,-18.3,出来高急増 x2.0,1,2026-05-10 22:44,True
