ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6857.T,ADVANTEST CORP,JP,35900.0,15.06,18.48,1.05,9317740,8858790,0.0,5日急騰 +18.5% / 単日急騰 +15.1% / 新高値圏,3,2026-06-25 23:16,True
MU,"Micron Technology, Inc.",US,1213.56005859375,15.74,16.33,1.16,65302938,56170684,0.0,5日急騰 +16.3% / 単日急騰 +15.7% / 新高値圏,3,2026-06-25 23:16,True
AMAT,"Applied Materials, Inc.",US,668.0,13.42,12.66,1.25,13262985,10607346,0.0,5日急騰 +12.7% / 単日急騰 +13.4% / 新高値圏,3,2026-06-25 23:15,True
6963.T,ROHM CO LTD,JP,5660.0,7.24,8.85,1.07,6408700,6010610,-0.39,単日急騰 +7.2% / 新高値圏,2,2026-06-25 23:16,True
LRCX,Lam Research Corporation,US,401.82000732421875,7.21,7.39,1.32,16429133,12449798,-1.89,単日急騰 +7.2% / 新高値圏,2,2026-06-25 23:16,True
7735.T,SCREEN HOLDINGS CO LTD,JP,17625.0,9.27,7.31,1.01,3125520,3081995,0.0,単日急騰 +9.3% / 新高値圏,2,2026-06-25 23:16,False
SMCI,"Super Micro Computer, Inc.",US,31.68000030517578,-2.37,14.04,0.92,70628464,76969026,-36.85,5日急騰 +14.0%,1,2026-06-25 23:16,True
ABBV,AbbVie Inc.,US,243.13999938964844,3.51,9.9,1.42,8880215,6271748,0.0,新高値圏,1,2026-06-25 23:16,True
NVO,Novo Nordisk A/S,US,47.63999938964844,0.49,9.47,1.01,13644465,13466796,0.0,新高値圏,1,2026-06-25 23:16,True
AFRM,"Affirm Holdings, Inc.",US,76.8499984741211,-1.04,8.65,0.86,4023508,4680122,-1.04,新高値圏,1,2026-06-25 23:16,True
KLAC,KLA Corporation,US,258.79998779296875,7.62,8.41,1.17,15965784,13629291,-3.85,単日急騰 +7.6%,1,2026-06-25 23:16,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,103850.0,12.27,7.17,0.96,36368840,37787300,-4.46,単日急騰 +12.3%,1,2026-06-25 23:16,False
6752.T,PANASONIC HOLDINGS CORP,JP,4610.0,3.5,7.08,1.14,16624640,14562920,0.0,新高値圏,1,2026-06-25 23:16,False
2413.T,M3 INC,JP,1744.0,1.99,6.76,0.81,5147800,6382840,0.0,新高値圏,1,2026-06-25 23:16,True
2801.T,KIKKOMAN CORP,JP,1636.5,2.96,5.79,0.86,4555640,5272130,0.0,新高値圏,1,2026-06-25 23:16,True
TTWO,"Take-Two Interactive Software, ",US,238.72000122070312,1.25,4.69,1.45,4314187,2981306,-1.62,新高値圏,1,2026-06-25 23:16,True
VRTX,Vertex Pharmaceuticals Incorpor,US,480.17999267578125,1.05,4.62,1.28,1860296,1452344,0.0,新高値圏,1,2026-06-25 23:16,False
JNJ,Johnson & Johnson,US,244.8800048828125,1.61,4.56,1.3,11496189,8811027,0.0,新高値圏,1,2026-06-25 23:16,False
UNH,UnitedHealth Group Incorporated,US,415.5299987792969,2.4,4.0,1.03,7435688,7217152,0.0,新高値圏,1,2026-06-25 23:16,False
AMGN,Amgen Inc.,US,352.82000732421875,0.4,3.27,1.12,3520196,3136619,-0.67,新高値圏,1,2026-06-25 23:15,False
6146.T,DISCO CORPORATION,JP,85970.0,7.81,1.15,0.87,1776440,2047740,-2.84,単日急騰 +7.8%,1,2026-06-25 23:16,True
ABNB,"Airbnb, Inc.",US,141.8800048828125,-1.75,0.95,1.13,4435942,3918825,-1.75,新高値圏,1,2026-06-25 23:16,True
EA,Electronic Arts Inc.,US,204.72999572753906,0.1,0.84,1.33,2968841,2228895,0.0,新高値圏,1,2026-06-25 23:16,True
6981.T,MURATA MANUFACTURING CO,JP,11825.0,7.21,0.68,0.7,29311920,41931650,-3.47,単日急騰 +7.2%,1,2026-06-25 23:16,False
6098.T,RECRUIT HOLDINGS CO LTD,JP,11240.0,0.13,0.67,0.71,3763560,5266410,-1.23,新高値圏,1,2026-06-25 23:16,True
9983.T,FAST RETAILING CO LTD,JP,84300.0,3.38,0.24,1.03,1023380,989810,0.0,新高値圏,1,2026-06-25 23:16,True
V,Visa Inc.,US,330.5199890136719,-0.51,0.04,1.27,10926415,8618078,-1.09,新高値圏,1,2026-06-25 23:16,True
7269.T,SUZUKI MOTOR CORP,JP,1936.5,2.81,0.03,1.02,7913620,7760480,-1.87,新高値圏,1,2026-06-25 23:16,True
8035.T,TOKYO ELECTRON,JP,75340.0,7.78,-0.97,0.98,4842760,4932455,-3.16,単日急騰 +7.8%,1,2026-06-25 23:16,True
9984.T,SOFTBANK GROUP CORP,JP,7118.0,7.9,-0.99,0.87,61321100,70829855,-17.54,単日急騰 +7.9%,1,2026-06-25 23:16,True
