ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
SMCI,"Super Micro Computer, Inc.",US,30.559999465942383,19.84,13.65,1.32,61287231,46585122,-39.09,5日急騰 +13.6% / 単日急騰 +19.8%,2,2026-07-22 23:00,True
LCID,"Lucid Group, Inc.",US,6.78000020980835,-7.38,13.95,1.06,28826121,27161765,-7.88,5日急騰 +13.9%,1,2026-07-22 23:00,True
DELL,Dell Technologies Inc.,US,441.79998779296875,9.32,7.23,0.83,6177509,7477782,-5.03,単日急騰 +9.3%,1,2026-07-22 23:00,True
9101.T,NIPPON YUSEN KABUSHIKI KAISHA,JP,5818.0,1.25,5.67,1.1,2999420,2715020,-0.95,新高値圏,1,2026-07-22 23:00,False
2914.T,JAPAN TOBACCO INC,JP,6458.0,0.51,5.59,1.04,5102920,4884760,0.0,新高値圏,1,2026-07-22 23:00,True
3382.T,SEVEN & I HOLDINGS CO LTD,JP,2092.0,0.87,4.89,1.16,9535740,8254710,0.0,新高値圏,1,2026-07-22 23:00,False
BMY,Bristol-Myers Squibb Company,US,60.7599983215332,-0.28,3.47,0.8,9430420,11759100,-0.28,新高値圏,1,2026-07-22 23:00,False
7751.T,CANON INC,JP,4536.0,0.8,3.37,1.06,4012420,3784035,0.0,新高値圏,1,2026-07-22 23:00,False
8766.T,TOKIO MARINE HOLDINGS INC,JP,7971.0,1.23,3.25,0.82,4665400,5662430,0.0,新高値圏,1,2026-07-22 23:00,True
UNH,UnitedHealth Group Incorporated,US,431.30999755859375,-1.16,3.06,1.26,7789679,6171974,-1.16,新高値圏,1,2026-07-22 23:00,False
6902.T,DENSO CORP,JP,1989.5,-0.15,2.47,0.85,6126120,7189055,-0.15,新高値圏,1,2026-07-22 23:00,False
GD,General Dynamics Corporation,US,373.1600036621094,1.48,2.06,0.76,842269,1113407,-0.99,新高値圏,1,2026-07-22 23:00,False
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3668.0,2.46,1.89,1.29,47368700,36616870,-0.78,新高値圏,1,2026-07-22 23:00,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,7072.0,1.74,1.51,1.21,14384840,11885460,-0.69,新高値圏,1,2026-07-22 23:00,True
9433.T,KDDI CORPORATION,JP,2875.5,-0.21,1.43,0.97,8416820,8713290,-0.21,新高値圏,1,2026-07-22 23:00,True
7752.T,RICOH CO,JP,1551.5,1.44,1.24,1.55,3810160,2457565,0.0,新高値圏,1,2026-07-22 23:00,False
EA,Electronic Arts Inc.,US,208.9499969482422,-0.04,0.81,1.2,2623147,2184831,-0.16,新高値圏,1,2026-07-22 23:00,True
9005.T,TOKYU CORP,JP,1748.0,-0.88,0.81,0.97,2232160,2293890,-1.35,新高値圏,1,2026-07-22 23:00,True
8411.T,MIZUHO FINANCIAL GROUP,JP,8529.0,2.73,0.58,1.26,10870880,8636260,-1.1,新高値圏,1,2026-07-22 23:00,True
6988.T,NITTO DENKO CORP,JP,3294.0,0.3,-0.9,1.05,3187140,3026365,-1.38,新高値圏,1,2026-07-22 23:00,False
