ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
KLAC,KLA Corporation,US,2411.639892578125,1029.24,13.16,3.09,9530250,3085194,0.0,出来高急増 x3.1 / 5日急騰 +13.2% / 単日急騰 +1029.2% / 新高値圏,4,2026-06-11 23:19,True
AMAT,"Applied Materials, Inc.",US,552.6400146484375,11.19,10.15,1.28,11430087,8953116,0.0,5日急騰 +10.2% / 単日急騰 +11.2% / 新高値圏,3,2026-06-11 23:19,True
LRCX,Lam Research Corporation,US,362.5199890136719,12.65,7.76,1.37,13565611,9889462,0.0,単日急騰 +12.7% / 新高値圏,2,2026-06-11 23:19,True
2801.T,KIKKOMAN CORP,JP,1591.0,-0.47,9.72,1.21,5747260,4743635,-0.47,新高値圏,1,2026-06-11 23:19,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,11155.0,-1.98,5.09,0.63,4782120,7560745,-1.98,新高値圏,1,2026-06-11 23:19,True
GD,General Dynamics Corporation,US,358.8599853515625,5.22,5.08,1.17,1192335,1021413,0.0,新高値圏,1,2026-06-11 23:19,False
INTC,Intel Corporation,US,116.95999908447266,9.27,4.63,1.15,147761976,128323794,-9.64,単日急騰 +9.3%,1,2026-06-11 23:19,True
JNJ,Johnson & Johnson,US,238.3300018310547,-0.07,4.45,0.96,7432311,7760787,-1.94,新高値圏,1,2026-06-11 23:19,False
9433.T,KDDI CORPORATION,JP,2757.5,0.2,4.31,0.85,8097600,9520505,-0.81,新高値圏,1,2026-06-11 23:19,True
LLY,Eli Lilly and Company,US,1160.949951171875,2.16,3.17,1.12,3580881,3201655,0.0,新高値圏,1,2026-06-11 23:19,True
UNH,UnitedHealth Group Incorporated,US,405.54998779296875,-0.47,2.29,1.08,7575946,7008466,-1.8,新高値圏,1,2026-06-11 23:19,False
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6203.0,-0.39,1.21,1.09,16666100,15294685,-0.43,新高値圏,1,2026-06-11 23:19,True
MU,"Micron Technology, Inc.",US,995.8699951171875,11.66,-0.01,1.15,63369366,55251661,-7.75,単日急騰 +11.7%,1,2026-06-11 23:19,True
ABBV,AbbVie Inc.,US,224.77000427246094,-0.08,-0.08,0.9,4811469,5320567,-1.08,新高値圏,1,2026-06-11 23:19,True
EA,Electronic Arts Inc.,US,203.0500030517578,-0.07,-0.17,0.89,1682784,1888711,-0.45,新高値圏,1,2026-06-11 23:19,True
8035.T,TOKYO ELECTRON,JP,63400.0,2.54,-0.41,1.46,5566820,3811165,-0.41,新高値圏,1,2026-06-11 23:19,True
2802.T,AJINOMOTO CO INC,JP,5084.0,7.51,-0.66,1.08,5203540,4837460,-8.26,単日急騰 +7.5%,1,2026-06-11 23:20,False
285A.T,KIOXIA HOLDINGS CORPORATION,JP,75440.0,7.01,-1.92,1.07,41132900,38271495,-3.46,単日急騰 +7.0%,1,2026-06-11 23:19,False
MRNA,"Moderna, Inc.",US,49.63999938964844,7.94,-3.78,0.94,5086568,5437207,-10.72,単日急騰 +7.9%,1,2026-06-11 23:19,True
MPWR,"Monolithic Power Systems, Inc.",US,1589.550048828125,7.91,-3.82,1.31,971901,739890,-5.94,単日急騰 +7.9%,1,2026-06-11 23:19,False
RKLB,Rocket Lab Corporation,US,114.77999877929688,9.26,-4.31,0.74,19147313,25736008,-23.6,単日急騰 +9.3%,1,2026-06-11 23:19,True
AMD,"Advanced Micro Devices, Inc.",US,488.45001220703125,7.97,-6.64,1.06,33348950,31587767,-9.97,単日急騰 +8.0%,1,2026-06-11 23:19,True
LCID,"Lucid Group, Inc.",US,5.170000076293945,10.0,-8.98,1.26,18980459,15033029,-51.59,単日急騰 +10.0%,1,2026-06-11 23:19,True
MRVL,"Marvell Technology, Inc.",US,280.7099914550781,11.13,-11.29,1.4,76809888,54673662,-11.29,単日急騰 +11.1%,1,2026-06-11 23:19,True
ARM,Arm Holdings plc,US,342.2300109863281,11.32,-13.02,0.86,10807082,12536025,-16.9,単日急騰 +11.3%,1,2026-06-11 23:19,True
FSLR,"First Solar, Inc.",US,271.1700134277344,8.79,-13.9,0.93,2817904,3031891,-14.79,単日急騰 +8.8%,1,2026-06-11 23:19,False
ENPH,"Enphase Energy, Inc.",US,54.93000030517578,8.62,-19.68,0.78,7921365,10129106,-24.06,単日急騰 +8.6%,1,2026-06-11 23:19,True
SMCI,"Super Micro Computer, Inc.",US,31.969999313354492,9.22,-31.83,1.86,113491174,60925058,-36.28,単日急騰 +9.2%,1,2026-06-11 23:19,True
