ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
285A.T,KIOXIA HOLDINGS CORPORATION,JP,108600.0,12.07,33.74,0.85,32717100,38296300,0.0,5日急騰 +33.7% / 単日急騰 +12.1% / 新高値圏,3,2026-06-20 23:06,False
INTC,Intel Corporation,US,133.99000549316406,10.64,14.56,1.17,153574200,131192780,0.0,5日急騰 +14.6% / 単日急騰 +10.6% / 新高値圏,3,2026-06-20 23:05,True
MU,"Micron Technology, Inc.",US,1133.989990234375,8.7,13.87,0.89,48414260,54443120,0.0,5日急騰 +13.9% / 単日急騰 +8.7% / 新高値圏,3,2026-06-20 23:06,True
MRVL,"Marvell Technology, Inc.",US,310.5799865722656,7.27,10.64,1.29,91561780,70764995,-1.85,5日急騰 +10.6% / 単日急騰 +7.3% / 新高値圏,3,2026-06-20 23:05,True
6981.T,MURATA MANUFACTURING CO,JP,11750.0,0.04,37.33,0.84,36369940,43498790,0.0,5日急騰 +37.3% / 新高値圏,2,2026-06-20 23:06,False
MRNA,"Moderna, Inc.",US,63.959999084472656,3.5,28.85,1.75,12199900,6985995,0.0,5日急騰 +28.8% / 新高値圏,2,2026-06-20 23:06,True
ARM,Arm Holdings plc,US,439.4599914550781,4.91,28.41,1.26,17769200,14148615,0.0,5日急騰 +28.4% / 新高値圏,2,2026-06-20 23:05,True
7735.T,SCREEN HOLDINGS CO LTD,JP,16745.0,1.95,20.08,1.14,3363380,2941300,0.0,5日急騰 +20.1% / 新高値圏,2,2026-06-20 23:06,False
RBLX,Roblox Corporation,US,51.529998779296875,7.31,18.49,1.26,13894840,11013500,-16.66,5日急騰 +18.5% / 単日急騰 +7.3%,2,2026-06-20 23:06,True
6752.T,PANASONIC HOLDINGS CORP,JP,4419.0,2.65,16.29,1.0,13399780,13338615,0.0,5日急騰 +16.3% / 新高値圏,2,2026-06-20 23:06,False
6857.T,ADVANTEST CORP,JP,31740.0,4.75,16.16,1.08,9450540,8712380,0.0,5日急騰 +16.2% / 新高値圏,2,2026-06-20 23:06,True
TTWO,"Take-Two Interactive Software, ",US,239.27999877929688,4.93,12.83,1.05,3306700,3138050,-1.3,5日急騰 +12.8% / 新高値圏,2,2026-06-20 23:06,True
2802.T,AJINOMOTO CO INC,JP,5790.0,0.05,12.25,1.28,7256840,5682860,0.0,5日急騰 +12.3% / 新高値圏,2,2026-06-20 23:06,False
6963.T,ROHM CO LTD,JP,5509.0,5.94,11.7,0.84,5010220,5959720,-1.91,5日急騰 +11.7% / 新高値圏,2,2026-06-20 23:06,True
AMAT,"Applied Materials, Inc.",US,617.1099853515625,4.08,11.67,1.26,11690600,9313870,0.0,5日急騰 +11.7% / 新高値圏,2,2026-06-20 23:06,True
AFRM,"Affirm Holdings, Inc.",US,73.91999816894531,4.51,11.17,1.07,5273620,4942910,-1.03,5日急騰 +11.2% / 新高値圏,2,2026-06-20 23:05,True
8035.T,TOKYO ELECTRON,JP,75360.0,-0.95,10.82,1.12,5192480,4632870,-0.95,5日急騰 +10.8% / 新高値圏,2,2026-06-20 23:06,True
AMD,"Advanced Micro Devices, Inc.",US,537.3699951171875,4.86,10.02,1.03,32867620,31943835,-1.81,5日急騰 +10.0% / 新高値圏,2,2026-06-20 23:05,True
KLAC,KLA Corporation,US,259.55999755859375,8.73,7.63,1.28,16370840,12768260,0.0,単日急騰 +8.7% / 新高値圏,2,2026-06-20 23:06,True
6920.T,LASERTEC CORP,JP,55100.0,-2.39,25.23,1.57,5698740,3626050,-2.39,5日急騰 +25.2%,1,2026-06-20 23:06,True
6526.T,SOCIONEXT INC,JP,2630.0,1.0,16.11,1.18,12370780,10465860,-12.91,5日急騰 +16.1%,1,2026-06-20 23:06,True
7013.T,IHI CORPORATION,JP,2817.0,-1.71,15.93,1.1,19572340,17839705,-25.04,5日急騰 +15.9%,1,2026-06-20 23:06,True
7012.T,KAWASAKI HEAVY INDUSTRIES,JP,3191.0,0.98,12.6,0.99,12562100,12625465,-7.37,5日急騰 +12.6%,1,2026-06-20 23:06,True
6645.T,OMRON CORP,JP,6134.0,5.21,11.73,0.89,1566200,1750590,-2.2,5日急騰 +11.7%,1,2026-06-20 23:06,False
6762.T,TDK CORP,JP,3909.0,1.4,11.56,0.84,15851820,18759615,-4.91,5日急騰 +11.6%,1,2026-06-20 23:06,False
QCOM,QUALCOMM Incorporated,US,226.11000061035156,6.17,11.41,0.94,21356880,22677360,-9.59,5日急騰 +11.4%,1,2026-06-20 23:05,True
6273.T,SMC CORP,JP,72840.0,0.33,11.19,1.0,364700,364895,-13.86,5日急騰 +11.2%,1,2026-06-20 23:06,False
7011.T,MITSUBISHI HEAVY INDUSTRIES,JP,3917.0,-1.29,10.65,1.01,25484840,25217865,-19.24,5日急騰 +10.6%,1,2026-06-20 23:06,True
TSM,Taiwan Semiconductor Manufactur,US,462.1199951171875,6.94,9.75,1.07,13848420,12936025,0.0,新高値圏,1,2026-06-20 23:05,True
ABNB,"Airbnb, Inc.",US,142.41000366210938,1.33,8.82,1.13,4366920,3865320,-1.23,新高値圏,1,2026-06-20 23:05,True
TXN,Texas Instruments Incorporated,US,322.8599853515625,6.95,8.67,1.09,9912420,9074830,-0.62,新高値圏,1,2026-06-20 23:06,False
XYZ,"Block, Inc.",US,74.77999877929688,2.66,8.24,1.12,7000260,6249650,-1.73,新高値圏,1,2026-06-20 23:05,True
LRCX,Lam Research Corporation,US,389.0400085449219,3.97,7.39,1.21,13671080,11256845,0.0,新高値圏,1,2026-06-20 23:05,True
6146.T,DISCO CORPORATION,JP,84900.0,-0.11,6.26,1.27,2521900,1988320,-0.41,新高値圏,1,2026-06-20 23:06,True
ADI,"Analog Devices, Inc.",US,434.4599914550781,4.83,5.42,1.04,5470340,5246560,-0.73,新高値圏,1,2026-06-20 23:06,False
ON,ON Semiconductor Corporation,US,121.62000274658203,7.7,4.88,0.99,11980360,12115100,-9.19,単日急騰 +7.7%,1,2026-06-20 23:06,False
9983.T,FAST RETAILING CO LTD,JP,83100.0,-1.19,3.19,0.9,889940,986945,-1.19,新高値圏,1,2026-06-20 23:06,True
VRTX,Vertex Pharmaceuticals Incorpor,US,451.6300048828125,-1.6,1.48,1.21,1682100,1395500,-1.6,新高値圏,1,2026-06-20 23:06,False
EA,Electronic Arts Inc.,US,202.14999389648438,-0.43,-0.44,1.2,2552720,2119485,-0.89,新高値圏,1,2026-06-20 23:06,True
MPWR,"Monolithic Power Systems, Inc.",US,1563.699951171875,7.97,-1.63,1.28,1083180,847790,-7.47,単日急騰 +8.0%,1,2026-06-20 23:06,False
SMCI,"Super Micro Computer, Inc.",US,30.65999984741211,10.37,-4.1,0.92,64466300,70050350,-38.89,単日急騰 +10.4%,1,2026-06-20 23:05,True
ENPH,"Enphase Energy, Inc.",US,52.279998779296875,9.42,-4.82,0.9,7786020,8655060,-27.72,単日急騰 +9.4%,1,2026-06-20 23:06,True
