ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
7735.T,SCREEN HOLDINGS CO LTD,JP,19490.0,9.46,20.83,1.22,4003480,3281610,0.0,5日急騰 +20.8% / 単日急騰 +9.5% / 新高値圏,3,2026-07-01 23:13,False
MRNA,"Moderna, Inc.",US,72.5,3.53,19.99,1.09,9566827,8746591,0.0,5日急騰 +20.0% / 新高値圏,2,2026-07-01 23:13,True
8035.T,TOKYO ELECTRON,JP,78800.0,2.14,12.73,0.95,4900480,5166230,0.0,5日急騰 +12.7% / 新高値圏,2,2026-07-01 23:13,True
2802.T,AJINOMOTO CO INC,JP,6175.0,5.14,12.68,0.78,4507640,5748085,0.0,5日急騰 +12.7% / 新高値圏,2,2026-07-01 23:13,False
PLTR,Palantir Technologies Inc.,US,125.7300033569336,7.77,10.78,1.24,52710377,42541994,-21.74,5日急騰 +10.8% / 単日急騰 +7.8%,2,2026-07-01 23:13,True
LCID,"Lucid Group, Inc.",US,6.630000114440918,-0.9,28.74,1.28,20301846,15847431,-33.43,5日急騰 +28.7%,1,2026-07-01 23:13,True
RBLX,Roblox Corporation,US,57.95000076293945,6.56,20.88,0.99,12083516,12172624,-6.28,5日急騰 +20.9%,1,2026-07-01 23:12,True
MDB,"MongoDB, Inc.",US,359.3800048828125,6.99,18.83,1.18,2020410,1709672,-11.02,5日急騰 +18.8%,1,2026-07-01 23:13,True
DDOG,"Datadog, Inc.",US,264.4800109863281,1.58,18.79,1.01,5365997,5286794,-4.69,5日急騰 +18.8%,1,2026-07-01 23:13,True
RIVN,"Rivian Automotive, Inc.",US,17.18000030517578,-0.98,17.35,1.07,33251821,31192380,-5.97,5日急騰 +17.3%,1,2026-07-01 23:13,True
RKLB,Rocket Lab Corporation,US,100.06999969482422,-1.55,17.16,1.06,31663772,29909768,-33.39,5日急騰 +17.2%,1,2026-07-01 23:13,True
SNOW,Snowflake Inc.,US,261.19000244140625,2.63,15.6,1.3,9736087,7469846,-6.77,5日急騰 +15.6%,1,2026-07-01 23:13,True
TSLA,"Tesla, Inc.",US,425.29998779296875,1.12,13.25,0.94,44884707,47979361,-4.48,5日急騰 +13.3%,1,2026-07-01 23:13,True
NOW,"ServiceNow, Inc.",US,105.80000305175781,6.57,12.79,0.92,24316020,26447240,-22.13,5日急騰 +12.8%,1,2026-07-01 23:13,True
PATH,"UiPath, Inc.",US,11.550000190734863,6.26,12.03,1.19,59679971,50303022,-11.83,5日急騰 +12.0%,1,2026-07-01 23:13,True
KLAC,KLA Corporation,US,266.19000244140625,-11.77,10.69,1.16,18136009,15664477,-11.77,5日急騰 +10.7%,1,2026-07-01 23:13,True
AMAT,"Applied Materials, Inc.",US,650.9099731445312,-9.97,10.52,1.42,18200463,12791890,-9.97,5日急騰 +10.5%,1,2026-07-01 23:12,True
NET,"Cloudflare, Inc.",US,246.30999755859375,0.42,10.22,0.98,3496836,3567619,-9.66,5日急騰 +10.2%,1,2026-07-01 23:13,True
META,"Meta Platforms, Inc.",US,612.9099731445312,8.81,9.91,1.15,22803196,19743904,-10.9,単日急騰 +8.8%,1,2026-07-01 23:12,True
6723.T,RENESAS ELECTRONICS CORP,JP,5123.0,6.57,8.93,1.11,19115880,17204095,0.0,新高値圏,1,2026-07-01 23:13,True
6971.T,KYOCERA CORP,JP,3821.0,7.3,8.64,0.95,7845420,8291100,-2.35,単日急騰 +7.3%,1,2026-07-01 23:13,False
AFRM,"Affirm Holdings, Inc.",US,83.8499984741211,2.82,7.97,1.04,4776925,4597056,0.0,新高値圏,1,2026-07-01 23:13,True
6752.T,PANASONIC HOLDINGS CORP,JP,4770.0,5.95,7.09,1.06,15475820,14616200,0.0,新高値圏,1,2026-07-01 23:13,False
ABBV,AbbVie Inc.,US,251.05999755859375,-0.23,6.88,1.94,17271206,8904871,-1.28,新高値圏,1,2026-07-01 23:12,True
TTWO,"Take-Two Interactive Software, ",US,250.32000732421875,0.14,6.17,1.21,3702520,3047610,0.0,新高値圏,1,2026-07-01 23:12,True
COIN,"Coinbase Global, Inc.",US,159.24000549316406,8.93,6.08,1.03,9193439,8889429,-26.48,単日急騰 +8.9%,1,2026-07-01 23:12,True
7269.T,SUZUKI MOTOR CORP,JP,1990.5,1.79,5.68,1.21,9141020,7542785,0.0,新高値圏,1,2026-07-01 23:13,True
V,Visa Inc.,US,351.0799865722656,2.33,5.67,1.25,11289336,9046069,0.0,新高値圏,1,2026-07-01 23:12,True
MA,Mastercard Incorporated,US,522.4400024414062,1.72,5.67,1.18,4996107,4244181,-0.53,新高値圏,1,2026-07-01 23:13,True
JNJ,Johnson & Johnson,US,253.97999572753906,0.0,5.39,1.1,10007287,9071211,-1.75,新高値圏,1,2026-07-01 23:12,False
GD,General Dynamics Corporation,US,362.8599853515625,2.43,5.38,0.87,1229258,1419539,-0.34,新高値圏,1,2026-07-01 23:13,False
UNH,UnitedHealth Group Incorporated,US,426.5400085449219,2.62,5.11,0.89,6495413,7290253,-0.32,新高値圏,1,2026-07-01 23:13,False
VRTX,Vertex Pharmaceuticals Incorpor,US,498.010009765625,0.26,4.8,1.63,3042319,1861224,-0.33,新高値圏,1,2026-07-01 23:13,False
NVO,Novo Nordisk A/S,US,48.77000045776367,1.73,2.87,0.93,12307703,13289640,0.0,新高値圏,1,2026-07-01 23:12,True
AMGN,Amgen Inc.,US,361.3299865722656,-0.22,2.82,0.78,2522163,3215935,-0.22,新高値圏,1,2026-07-01 23:12,False
6098.T,RECRUIT HOLDINGS CO LTD,JP,11530.0,1.77,2.72,0.92,3847300,4180715,0.0,新高値圏,1,2026-07-01 23:13,True
ABNB,"Airbnb, Inc.",US,147.30999755859375,2.94,2.02,1.03,4129000,3999820,0.0,新高値圏,1,2026-07-01 23:13,True
XYZ,"Block, Inc.",US,77.12999725341797,1.49,1.92,1.15,7169542,6233530,-1.14,新高値圏,1,2026-07-01 23:13,True
9983.T,FAST RETAILING CO LTD,JP,82710.0,-0.12,1.43,1.02,973880,957395,-1.98,新高値圏,1,2026-07-01 23:13,True
EA,Electronic Arts Inc.,US,205.4499969482422,0.2,0.45,0.93,1983567,2127221,0.0,新高値圏,1,2026-07-01 23:13,True
