ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
4385.T,MERCARI INC,JP,4712.0,-1.53,6.13,1.03,1947520,1897585,-1.53,新高値圏,1,2026-07-13 22:54,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3541.0,2.31,5.07,1.13,38744900,34206450,0.0,新高値圏,1,2026-07-13 22:54,True
BMY,Bristol-Myers Squibb Company,US,59.34000015258789,3.06,4.66,0.74,9781602,13232565,-0.96,新高値圏,1,2026-07-13 22:54,False
6098.T,RECRUIT HOLDINGS CO LTD,JP,12350.0,0.9,3.83,1.1,4433260,4015680,-1.24,新高値圏,1,2026-07-13 22:54,True
4661.T,ORIENTAL LAND CO,JP,2650.0,1.34,3.46,0.94,4816040,5143715,0.0,新高値圏,1,2026-07-13 22:54,True
8411.T,MIZUHO FINANCIAL GROUP,JP,8417.0,1.32,2.71,0.93,8121560,8710970,0.0,新高値圏,1,2026-07-13 22:54,True
UNH,UnitedHealth Group Incorporated,US,429.0899963378906,1.05,2.66,0.75,4576020,6083760,-0.6,新高値圏,1,2026-07-13 22:54,False
9433.T,KDDI CORPORATION,JP,2809.5,0.68,2.63,0.96,8456900,8848025,0.0,新高値圏,1,2026-07-13 22:54,True
TMO,Thermo Fisher Scientific Inc,US,528.510009765625,0.28,2.11,0.68,1434484,2113651,-0.49,新高値圏,1,2026-07-13 22:54,True
7752.T,RICOH CO,JP,1499.0,0.13,2.11,1.02,2058540,2017580,-1.77,新高値圏,1,2026-07-13 22:54,False
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6925.0,1.63,1.84,1.0,11891340,11941950,0.0,新高値圏,1,2026-07-13 22:54,True
AAPL,Apple Inc.,US,317.30999755859375,0.63,1.49,0.64,41489402,64494975,0.0,新高値圏,1,2026-07-13 22:54,True
MA,Mastercard Incorporated,US,537.7000122070312,2.08,1.03,0.63,2519282,3995040,-0.15,新高値圏,1,2026-07-13 22:54,True
EA,Electronic Arts Inc.,US,206.35000610351562,-0.03,0.56,0.65,1344784,2064661,-0.1,新高値圏,1,2026-07-13 22:54,True
V,Visa Inc.,US,357.75,2.52,0.14,0.8,7763306,9718346,-1.21,新高値圏,1,2026-07-13 22:54,True
XYZ,"Block, Inc.",US,78.72000122070312,1.84,-0.25,0.68,3948596,5849674,-0.25,新高値圏,1,2026-07-13 22:54,True
ABNB,"Airbnb, Inc.",US,146.3300018310547,-1.54,-0.89,0.82,3136600,3802460,-1.75,新高値圏,1,2026-07-13 22:54,True
GD,General Dynamics Corporation,US,372.7799987792969,-0.61,-1.09,0.61,840553,1370288,-1.09,新高値圏,1,2026-07-13 22:54,False
