ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
2802.T,AJINOMOTO CO INC,JP,5499.0,9.32,15.36,2.05,9063760,4430830,0.0,出来高急増 x2.0 / 5日急騰 +15.4% / 単日急騰 +9.3% / 新高値圏,4,2026-05-11 22:53,False
RKLB,Rocket Lab Corporation,US,117.3499984741211,11.26,46.12,1.45,38568149,26521067,0.0,5日急騰 +46.1% / 単日急騰 +11.3% / 新高値圏,3,2026-05-11 22:52,True
QCOM,QUALCOMM Incorporated,US,237.52999877929688,8.42,41.07,1.55,39465135,25446523,0.0,5日急騰 +41.1% / 単日急騰 +8.4% / 新高値圏,3,2026-05-11 22:52,True
IONQ,"IonQ, Inc.",US,56.88999938964844,15.54,24.35,1.07,44323952,41586363,0.0,5日急騰 +24.3% / 単日急騰 +15.5% / 新高値圏,3,2026-05-11 22:52,True
6526.T,SOCIONEXT INC,JP,2380.0,7.99,18.44,1.6,14473280,9034355,0.0,5日急騰 +18.4% / 単日急騰 +8.0% / 新高値圏,3,2026-05-11 22:52,True
RGTI,"Rigetti Computing, Inc.",US,20.510000228881836,8.29,15.88,0.88,29464344,33330171,0.0,5日急騰 +15.9% / 単日急騰 +8.3% / 新高値圏,3,2026-05-11 22:52,True
MU,"Micron Technology, Inc.",US,795.3300170898438,6.5,37.97,1.36,60216575,44274993,0.0,5日急騰 +38.0% / 新高値圏,2,2026-05-11 22:52,True
DDOG,"Datadog, Inc.",US,202.32000732421875,1.08,37.92,1.79,11873522,6631035,0.0,5日急騰 +37.9% / 新高値圏,2,2026-05-11 22:52,True
INTC,Intel Corporation,US,129.44000244140625,3.62,35.14,1.17,176563708,151497617,0.0,5日急騰 +35.1% / 新高値圏,2,2026-05-11 22:52,True
AMD,"Advanced Micro Devices, Inc.",US,458.7900085449219,0.79,34.33,1.25,59925713,47859498,0.0,5日急騰 +34.3% / 新高値圏,2,2026-05-11 22:52,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,45940.0,3.26,26.49,0.75,25960920,34609050,0.0,5日急騰 +26.5% / 新高値圏,2,2026-05-11 22:52,False
6981.T,MURATA MANUFACTURING CO,JP,5960.0,1.88,23.14,1.63,20703720,12740385,0.0,5日急騰 +23.1% / 新高値圏,2,2026-05-11 22:53,False
6645.T,OMRON CORP,JP,6188.0,-0.94,16.73,1.46,2402820,1643350,-0.94,5日急騰 +16.7% / 新高値圏,2,2026-05-11 22:53,False
6963.T,ROHM CO LTD,JP,4000.0,2.59,16.58,1.43,7066000,4945510,0.0,5日急騰 +16.6% / 新高値圏,2,2026-05-11 22:52,True
6594.T,NIDEC CORPORATION,JP,2750.0,5.49,15.94,1.22,6954580,5695925,0.0,5日急騰 +15.9% / 新高値圏,2,2026-05-11 22:53,True
8035.T,TOKYO ELECTRON,JP,52080.0,-0.71,15.35,1.23,4267240,3479380,-0.71,5日急騰 +15.3% / 新高値圏,2,2026-05-11 22:52,True
LRCX,Lam Research Corporation,US,296.04998779296875,0.68,14.5,1.12,10725257,9605244,-0.38,5日急騰 +14.5% / 新高値圏,2,2026-05-11 22:52,True
TSLA,"Tesla, Inc.",US,445.0,3.89,13.37,0.94,61245373,64834823,0.0,5日急騰 +13.4% / 新高値圏,2,2026-05-11 22:52,True
AMAT,"Applied Materials, Inc.",US,443.6199951171875,1.88,13.35,1.2,7337790,6099192,0.0,5日急騰 +13.3% / 新高値圏,2,2026-05-11 22:52,True
NVDA,NVIDIA Corporation,US,219.44000244140625,1.97,10.56,1.01,152613240,151849335,0.0,5日急騰 +10.6% / 新高値圏,2,2026-05-11 22:52,True
COIN,"Coinbase Global, Inc.",US,216.60000610351562,7.68,6.7,1.03,10687677,10369614,0.0,単日急騰 +7.7% / 新高値圏,2,2026-05-11 22:52,True
6723.T,RENESAS ELECTRONICS CORP,JP,3500.0,-0.85,20.15,1.24,22773460,18418305,-3.39,5日急騰 +20.2%,1,2026-05-11 22:52,True
SMCI,"Super Micro Computer, Inc.",US,33.52000045776367,-5.23,20.06,1.73,66737352,38470493,-5.23,5日急騰 +20.1%,1,2026-05-11 22:52,True
DELL,Dell Technologies Inc.,US,247.0399932861328,-5.15,16.73,1.28,8340971,6534132,-5.15,5日急騰 +16.7%,1,2026-05-11 22:52,True
ENPH,"Enphase Energy, Inc.",US,37.650001525878906,3.29,15.7,0.79,5654603,7193035,-24.31,5日急騰 +15.7%,1,2026-05-11 22:52,True
MRNA,"Moderna, Inc.",US,52.880001068115234,-2.7,11.8,1.62,12479359,7716084,-8.51,5日急騰 +11.8%,1,2026-05-11 22:52,True
6861.T,KEYENCE CORP,JP,82300.0,-2.22,11.52,1.51,1644140,1091215,-2.22,5日急騰 +11.5%,1,2026-05-11 22:53,True
