ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,224.36,6.26,197229540,169615207,1.16,"187202600,167601200,143996000,288291500,197229540",235.74,108.7,91.0,216.75,200.26,187.86,53.9,4.2042,5.6203,-1.416,235.17,198.34,70.7,なし,34.41,0.65,5434223624192.0,85.2,47.0,296.81033,32.3,2026-06-01T23:26:19.444451,16.74,39.29,135.1,1240.6,471.0,66.1,236.54,2026-05-14,135.37,2025-06-02
AMD,AMD,半導体/AI,US,510.13,-1.16,33164674,39731223,0.83,"38473800,27589300,31438500,30739100,33164674",518.09,96.06,98.1,447.58,334.24,239.21,64.1,49.4876,47.4293,2.0583,543.84,351.33,82.5,なし,170.61,1.24,831818301440.0,37.8,,472.16666,-7.4,2026-06-01T23:26:19.707328,81.97,117.86,110.73,522.3,332.8,360.7,527.2,2026-05-28,111.01,2025-06-02
AVGO,Broadcom,半導体/AI,US,459.97,2.95,29293019,20438410,1.43,"22562900,17601000,17855600,41798400,29293019",459.97,189.63,100.0,424.84,388.49,352.15,63.2,12.0596,11.1033,0.9563,449.11,400.57,122.4,なし,89.49,0.97,2177805320192.0,29.5,58.0,481.9678,4.8,2026-06-01T23:26:20.148134,42.86,78.03,240.12,973.2,489.5,91.6,465.99,2026-06-01,239.17,2025-06-09
MRVL,Marvell Technology,半導体,US,219.43,7.04,32648060,28723288,1.14,"42558200,54198500,52624900,33950700,32648060",219.43,56.16,100.0,183.13,149.26,99.08,72.6,16.8877,15.1194,1.7683,217.5,148.77,102.8,なし,75.41,1.17,191957352448.0,27.6,12.0,222.55122,1.4,2026-06-01T23:26:20.441036,46.61,59.58,60.03,370.8,268.3,265.5,225.14,2026-06-01,59.37,2025-06-02
LRCX,Lam Research,半導体製造装置,US,317.12,-0.33,7963299,9165694,0.87,"9763600,8819300,8402800,10858600,7963299",322.68,70.38,97.8,296.13,265.37,193.67,60.8,15.0519,13.5239,1.528,330.85,261.41,80.2,なし,60.06,1.85,396581076992.0,23.8,33.0,313.6875,-1.1,2026-06-01T23:26:20.709462,61.53,59.62,80.2,415.4,431.9,295.4,333.33,2026-05-27,79.84,2025-06-02
KLAC,KLA Corporation,半導体検査装置,US,1940.04,0.95,735544,1010157,0.73,"1150300,950200,885500,1145700,735544",2011.39,670.37,94.7,1844.52,1739.05,1350.84,57.5,54.5964,48.7736,5.8228,2008.41,1680.63,79.1,なし,54.87,2.02,253422616576.0,11.5,48.0,1855.138,-4.4,2026-06-01T23:26:21.280032,299.99,446.57,752.03,546.7,334.4,158.0,2060.08,2026-05-27,747.14,2025-06-02
AMAT,Applied Materials,半導体製造装置,US,458.17,1.8,6033827,7760591,0.78,"8044400,5047600,5675600,8546800,6033827",458.17,147.46,100.0,431.33,398.85,293.21,56.3,14.8938,13.5794,1.3144,467.03,395.63,87.6,なし,43.14,1.53,363768414208.0,11.4,47.0,511.16666,11.6,2026-06-01T23:26:21.616242,133.28,131.37,155.61,243.8,248.8,194.4,463.88,2026-06-01,153.78,2025-09-03
CDNS,Cadence Design,半導体EDA,US,414.16,10.46,4469219,2270220,1.97,"1964700,2358400,1924600,3184200,4469219",414.16,265.66,100.0,362.01,324.51,323.41,71.2,16.6882,13.8662,2.822,395.55,328.48,127.8,なし,96.99,3.56,114231959552.0,18.7,,383.94193,-7.3,2026-06-01T23:26:21.919439,124.53,229.69,287.07,232.6,80.3,44.3,414.92,2026-06-01,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,492.29,3.5,2543076,1942353,1.31,"1792100,2433700,4745100,3357500,2543076",645.35,380.47,42.2,505.31,462.13,468.4,41.5,7.6045,12.9324,-5.3279,534.18,476.44,27.5,なし,112.39,3.02,94263361536.0,41.9,,559.6096,13.7,2026-06-01T23:26:22.310813,253.05,449.36,463.98,94.5,9.6,6.1,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,435.63,4.11,17988831,13301641,1.35,"10132000,14695600,8905800,11202700,17988831",435.63,161.4,100.0,409.04,381.33,321.34,63.6,10.8288,9.568,1.2608,432.07,386.02,107.7,なし,37.33,1.3,2259383746560.0,35.1,91.0,467.84027,7.4,2026-06-01T23:26:22.664763,109.48,94.65,190.95,297.9,360.2,128.1,449.39,2026-06-01,189.85,2025-06-02
INTC,Intel,半導体,US,109.33,-4.67,132924736,140771006,0.94,"108167300,93323300,97321000,191152000,132924736",129.44,19.31,81.7,115.65,83.71,49.6,30.6,8.8764,11.3839,-2.5076,131.19,100.1,29.7,なし,70.76,1.36,549492588544.0,7.2,,87.76098,-19.7,2026-06-01T23:26:23.046986,52.6,30.68,19.55,107.8,256.3,459.2,132.75,2026-05-11,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,228.99,-8.78,21058929,29153986,0.72,"30646400,25694700,21118400,28766100,21058929",251.02,124.07,82.6,214.53,167.62,161.71,47.4,20.7275,19.847,0.8805,259.41,169.65,66.1,なし,24.65,1.07,241355472896.0,-3.5,147.0,177.8125,-22.3,2026-06-01T23:26:23.393783,120.57,108.73,141.88,89.9,110.6,61.4,259.92,2026-05-29,121.99,2026-04-07
MU,Micron Technology,半導体/メモリ,US,1035.5,6.64,45208892,56106544,0.81,"76560800,72295700,49694300,60295700,45208892",1035.5,76.7,100.0,776.13,569.36,343.15,70.9,111.3552,90.6094,20.7459,1016.33,535.93,104.0,なし,48.91,0.33,1167768551424.0,196.3,6.0,702.975,-32.1,2026-06-01T23:26:23.858410,82.26,68.29,94.23,1158.9,1416.4,998.9,1046.97,2026-06-01,94.17,2025-06-02
META,Meta Platforms,テック/広告,US,600.47,-5.07,27528175,15325353,1.8,"12234200,23143600,16772400,19806500,27528175",788.15,525.72,28.5,612.91,618.41,664.94,50.8,-2.6306,-3.953,1.3225,634.36,591.46,21.0,なし,21.83,0.91,1524246904832.0,33.1,33.0,826.74713,37.7,2026-06-01T23:26:24.199768,326.59,270.49,645.48,83.9,122.0,-7.0,794.38,2025-08-15,520.26,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,160.65,2.63,56617353,46220787,1.22,"31723900,34159800,52085200,92024600,56617353",207.18,108.86,52.7,138.64,141.89,161.67,75.1,2.0923,-0.7098,2.8021,153.97,123.3,121.8,なし,180.51,2.24,385128169472.0,84.7,,183.7289,14.4,2026-06-01T23:26:24.530257,24.45,14.52,131.78,557.1,1006.4,21.9,207.52,2025-11-03,118.93,2025-06-05
MSFT,Microsoft,テック/クラウド,US,460.52,2.28,52107975,35977928,1.45,"30398000,28901500,47250500,79522600,52107975",538.66,356.0,57.2,419.32,403.51,456.14,76.8,8.6217,5.1358,3.4858,446.57,392.06,125.6,なし,27.43,1.39,3420942761984.0,18.3,81.0,560.6302,21.7,2026-06-01T23:26:24.841785,237.33,327.65,456.71,94.0,40.6,0.8,551.05,2025-07-31,355.51,2026-03-30
AAPL,Apple,テック/消費者,US,306.31,-1.84,44170581,47274879,0.93,"48000500,50430900,48220400,69982800,44170581",312.51,194.5,94.7,298.78,276.26,263.16,70.6,9.8476,9.8398,0.0078,318.68,278.89,68.9,なし,37.04,2.72,4498883870720.0,16.6,35.0,310.507,1.4,2026-06-01T23:26:25.131814,121.9,178.45,200.06,151.3,71.7,53.1,315.0,2026-05-29,194.3,2025-06-18
