ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
HPE,Hewlett Packard Enterprise Comp,US,48.540000915527344,-1.16,17.73,0.79,19429323,24487955,-13.3,5日急騰 +17.7%,1,2026-07-10 22:57,True
META,"Meta Platforms, Inc.",US,669.2100219726562,5.97,14.81,1.14,23165888,20237892,-2.72,5日急騰 +14.8%,1,2026-07-10 22:57,True
AVGO,Broadcom Inc.,US,399.9700012207031,-0.28,10.96,0.84,24454406,29251616,-16.81,5日急騰 +11.0%,1,2026-07-10 22:57,True
NET,"Cloudflare, Inc.",US,268.3999938964844,-2.68,10.72,1.05,3398840,3240720,-2.68,5日急騰 +10.7%,1,2026-07-10 22:57,True
DELL,Dell Technologies Inc.,US,434.9700012207031,-3.39,10.31,0.93,7410817,7956619,-6.65,5日急騰 +10.3%,1,2026-07-10 22:57,True
4385.T,MERCARI INC,JP,4785.0,3.64,8.95,1.01,1936720,1909160,0.0,新高値圏,1,2026-07-10 22:57,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3461.0,1.38,4.06,1.01,35291140,34852775,0.0,新高値圏,1,2026-07-10 22:57,True
7752.T,RICOH CO,JP,1497.0,1.25,3.85,0.97,1950740,2013475,-1.9,新高値圏,1,2026-07-10 22:57,False
9984.T,SOFTBANK GROUP CORP,JP,6370.0,10.65,3.26,0.82,47066940,57328135,-26.2,単日急騰 +10.6%,1,2026-07-10 22:57,True
9433.T,KDDI CORPORATION,JP,2790.5,-0.52,3.26,0.92,8323740,9074980,-0.62,新高値圏,1,2026-07-10 22:57,True
8411.T,MIZUHO FINANCIAL GROUP,JP,8307.0,1.13,2.83,0.9,7970480,8897650,0.0,新高値圏,1,2026-07-10 22:57,True
4661.T,ORIENTAL LAND CO,JP,2615.0,0.46,2.81,0.94,4906660,5202090,-1.08,新高値圏,1,2026-07-10 22:57,True
AAPL,Apple Inc.,US,315.32000732421875,-0.28,2.17,0.68,43598827,64471456,-0.28,新高値圏,1,2026-07-10 22:57,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6814.0,-0.03,2.13,0.93,11377520,12194280,-0.03,新高値圏,1,2026-07-10 22:57,True
7751.T,CANON INC,JP,4340.0,0.84,1.88,0.81,3236880,3972610,-1.49,新高値圏,1,2026-07-10 22:57,False
TMO,Thermo Fisher Scientific Inc,US,527.0499877929688,0.45,0.69,0.73,1572531,2144112,-0.77,新高値圏,1,2026-07-10 22:57,True
EA,Electronic Arts Inc.,US,206.41000366210938,-0.07,0.58,0.75,1564441,2077140,-0.07,新高値圏,1,2026-07-10 22:57,True
GD,General Dynamics Corporation,US,375.05999755859375,0.12,0.41,0.68,975048,1425672,-0.48,新高値圏,1,2026-07-10 22:57,False
UNH,UnitedHealth Group Incorporated,US,424.6199951171875,-1.64,-0.17,0.83,5079746,6137646,-1.64,新高値圏,1,2026-07-10 22:57,False
ABNB,"Airbnb, Inc.",US,148.6199951171875,1.18,-0.21,0.74,2786112,3783868,-0.21,新高値圏,1,2026-07-10 22:57,True
6526.T,SOCIONEXT INC,JP,2850.0,7.0,-0.84,0.9,9920920,10966345,-5.63,単日急騰 +7.0%,1,2026-07-10 22:57,True
NVO,Novo Nordisk A/S,US,49.47999954223633,1.23,-1.88,0.78,9056116,11637564,-1.88,新高値圏,1,2026-07-10 22:57,True
