ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
HPE,Hewlett Packard Enterprise Comp,US,56.150001525878906,19.47,47.53,2.4,77978191,32452487,0.0,出来高急増 x2.4 / 5日急騰 +47.5% / 単日急騰 +19.5% / 新高値圏,4,2026-06-02 23:44,True
MRVL,"Marvell Technology, Inc.",US,290.7900085449219,32.52,39.63,1.67,55152066,33112846,0.0,5日急騰 +39.6% / 単日急騰 +32.5% / 新高値圏,3,2026-06-02 23:44,True
SMCI,"Super Micro Computer, Inc.",US,50.16999816894531,7.02,35.23,1.28,61700304,48099126,0.0,5日急騰 +35.2% / 単日急騰 +7.0% / 新高値圏,3,2026-06-02 23:44,True
MDB,"MongoDB, Inc.",US,398.4599914550781,-1.34,29.64,2.15,6494959,3018049,-1.34,出来高急増 x2.2 / 5日急騰 +29.6% / 新高値圏,3,2026-06-02 23:44,True
DELL,Dell Technologies Inc.,US,435.30999755859375,-6.58,42.69,2.03,22638599,11136454,-6.58,出来高急増 x2.0 / 5日急騰 +42.7%,2,2026-06-02 23:44,True
IBM,International Business Machines,US,329.2300109863281,2.75,31.33,1.77,20032503,11340730,0.0,5日急騰 +31.3% / 新高値圏,2,2026-06-02 23:44,True
ORCL,Oracle Corporation,US,244.5800018310547,-1.44,26.69,1.4,30870722,21989700,-1.44,5日急騰 +26.7% / 新高値圏,2,2026-06-02 23:44,True
6981.T,MURATA MANUFACTURING CO,JP,10230.0,-2.48,26.66,2.04,52575300,25727090,-2.48,出来高急増 x2.0 / 5日急騰 +26.7%,2,2026-06-02 23:44,False
ARM,Arm Holdings plc,US,402.7099914550781,-1.5,25.37,1.04,13979938,13433424,-1.5,5日急騰 +25.4% / 新高値圏,2,2026-06-02 23:44,True
NET,"Cloudflare, Inc.",US,272.6600036621094,0.68,25.34,0.98,5331895,5432148,0.0,5日急騰 +25.3% / 新高値圏,2,2026-06-02 23:44,True
ESTC,Elastic N.V.,US,67.58999633789062,-0.69,24.22,1.8,4466164,2480156,-0.69,5日急騰 +24.2% / 新高値圏,2,2026-06-02 23:44,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,77540.0,6.95,24.14,1.22,41922240,34405285,0.0,5日急騰 +24.1% / 新高値圏,2,2026-06-02 23:44,False
MU,"Micron Technology, Inc.",US,1064.0999755859375,2.76,18.78,0.98,55063273,56195448,0.0,5日急騰 +18.8% / 新高値圏,2,2026-06-02 23:44,True
4443.T,SANSAN INC,JP,1762.0,-0.17,15.35,1.18,2110260,1781070,-0.17,5日急騰 +15.3% / 新高値圏,2,2026-06-02 23:44,True
3993.T,PKSHA TECHNOLOGY INC,JP,3210.0,8.92,15.22,1.23,575060,465640,-4.89,5日急騰 +15.2% / 単日急騰 +8.9%,2,2026-06-02 23:44,True
FSLR,"First Solar, Inc.",US,311.010009765625,2.64,15.21,1.3,3977883,3051150,0.0,5日急騰 +15.2% / 新高値圏,2,2026-06-02 23:44,False
AVGO,Broadcom Inc.,US,481.57000732421875,4.7,14.11,1.33,28552016,21491994,0.0,5日急騰 +14.1% / 新高値圏,2,2026-06-02 23:44,True
6971.T,KYOCERA CORP,JP,3544.0,0.17,12.65,1.4,9969760,7104050,0.0,5日急騰 +12.7% / 新高値圏,2,2026-06-02 23:44,False
IONQ,"IonQ, Inc.",US,71.4000015258789,3.06,12.23,0.81,29159461,35990400,-0.93,5日急騰 +12.2% / 新高値圏,2,2026-06-02 23:44,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,10845.0,-0.5,10.39,1.16,9199600,7948880,-0.5,5日急騰 +10.4% / 新高値圏,2,2026-06-02 23:44,True
9984.T,SOFTBANK GROUP CORP,JP,8632.0,1.07,10.09,1.2,99279600,82403460,0.0,5日急騰 +10.1% / 新高値圏,2,2026-06-02 23:44,True
