ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
HPE,Hewlett Packard Enterprise Comp,US,55.150001525878906,-1.78,48.25,2.48,86909690,34990092,-1.78,出来高急増 x2.5 / 5日急騰 +48.3% / 新高値圏,3,2026-06-03 23:41,True
6981.T,MURATA MANUFACTURING CO,JP,10420.0,1.86,33.25,2.08,55678960,26813840,-0.67,出来高急増 x2.1 / 5日急騰 +33.2% / 新高値圏,3,2026-06-03 23:41,False
6971.T,KYOCERA CORP,JP,3813.0,7.59,21.86,1.56,11029060,7079130,0.0,5日急騰 +21.9% / 単日急騰 +7.6% / 新高値圏,3,2026-06-03 23:41,False
7735.T,SCREEN HOLDINGS CO LTD,JP,13345.0,17.94,18.94,1.08,2835220,2627090,0.0,5日急騰 +18.9% / 単日急騰 +17.9% / 新高値圏,3,2026-06-03 23:41,False
8035.T,TOKYO ELECTRON,JP,60900.0,13.39,16.0,1.18,3596980,3060380,0.0,5日急騰 +16.0% / 単日急騰 +13.4% / 新高値圏,3,2026-06-03 23:41,True
MRVL,"Marvell Technology, Inc.",US,301.6499938964844,3.73,51.81,1.8,68165051,37961797,0.0,5日急騰 +51.8% / 新高値圏,2,2026-06-03 23:41,True
DELL,Dell Technologies Inc.,US,421.0799865722656,-3.27,37.91,2.05,23849355,11634223,-9.63,出来高急増 x2.0 / 5日急騰 +37.9%,2,2026-06-03 23:41,True
ARM,Arm Holdings plc,US,411.8299865722656,2.26,36.05,1.06,14507291,13634632,0.0,5日急騰 +36.0% / 新高値圏,2,2026-06-03 23:41,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,78080.0,0.7,28.95,1.17,41656360,35627490,0.0,5日急騰 +29.0% / 新高値圏,2,2026-06-03 23:41,False
MDB,"MongoDB, Inc.",US,368.32000732421875,-7.56,25.08,2.05,6309816,3082824,-8.8,出来高急増 x2.0 / 5日急騰 +25.1%,2,2026-06-03 23:41,True
RIVN,"Rivian Automotive, Inc.",US,18.270000457763672,5.67,24.29,1.32,43134409,32652992,0.0,5日急騰 +24.3% / 新高値圏,2,2026-06-03 23:41,True
FSLR,"First Solar, Inc.",US,318.25,2.33,16.29,1.36,4124596,3033504,0.0,5日急騰 +16.3% / 新高値圏,2,2026-06-03 23:41,False
MU,"Micron Technology, Inc.",US,1079.5699462890625,1.45,16.28,0.89,48713656,55009404,0.0,5日急騰 +16.3% / 新高値圏,2,2026-06-03 23:41,True
6645.T,OMRON CORP,JP,6192.0,6.15,15.05,1.0,1977100,1978085,-1.28,5日急騰 +15.1% / 新高値圏,2,2026-06-03 23:41,False
AVGO,Broadcom Inc.,US,479.2300109863281,-0.49,13.6,1.47,32935032,22409038,-0.49,5日急騰 +13.6% / 新高値圏,2,2026-06-03 23:41,True
AMAT,"Applied Materials, Inc.",US,500.7699890136719,2.19,11.72,0.97,7901781,8154055,0.0,5日急騰 +11.7% / 新高値圏,2,2026-06-03 23:41,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,10920.0,0.69,10.23,1.13,9034060,8009435,0.0,5日急騰 +10.2% / 新高値圏,2,2026-06-03 23:41,True
6752.T,PANASONIC HOLDINGS CORP,JP,3916.0,8.93,9.72,1.18,14136720,11970570,0.0,単日急騰 +8.9% / 新高値圏,2,2026-06-03 23:41,False
6963.T,ROHM CO LTD,JP,5616.0,9.05,9.69,1.0,6805400,6802805,0.0,単日急騰 +9.0% / 新高値圏,2,2026-06-03 23:41,True
6723.T,RENESAS ELECTRONICS CORP,JP,4824.0,8.28,7.82,0.97,19774900,20435215,0.0,単日急騰 +8.3% / 新高値圏,2,2026-06-03 23:41,True
7267.T,HONDA MOTOR CO,JP,1496.5,7.89,5.28,1.15,27551160,23969180,0.0,単日急騰 +7.9% / 新高値圏,2,2026-06-03 23:41,True
SNOW,Snowflake Inc.,US,241.27999877929688,-7.61,37.67,1.79,20720748,11588747,-13.88,5日急騰 +37.7%,1,2026-06-03 23:41,True
NET,"Cloudflare, Inc.",US,265.3299865722656,-2.69,26.82,1.04,5505777,5270229,-2.69,5日急騰 +26.8%,1,2026-06-03 23:41,True
SMCI,"Super Micro Computer, Inc.",US,47.41999816894531,-5.48,24.17,1.35,64334051,47780897,-5.48,5日急騰 +24.2%,1,2026-06-03 23:41,True
ORCL,Oracle Corporation,US,230.3300018310547,-5.83,20.62,1.52,33556786,22092656,-7.18,5日急騰 +20.6%,1,2026-06-03 23:41,True
IBM,International Business Machines,US,305.6300048828125,-7.17,19.76,1.77,20930598,11817934,-7.17,5日急騰 +19.8%,1,2026-06-03 23:41,True
ESTC,Elastic N.V.,US,64.0999984741211,-5.16,18.92,1.81,4648587,2565941,-5.82,5日急騰 +18.9%,1,2026-06-03 23:41,True
NOW,"ServiceNow, Inc.",US,117.9000015258789,-7.64,15.45,1.45,50093215,34573783,-13.22,5日急騰 +15.5%,1,2026-06-03 23:41,True
9984.T,SOFTBANK GROUP CORP,JP,8315.0,-3.67,14.34,1.13,93237580,82450555,-3.67,5日急騰 +14.3%,1,2026-06-03 23:41,True
DDOG,"Datadog, Inc.",US,250.3300018310547,-6.99,12.86,1.15,8761338,7642679,-9.79,5日急騰 +12.9%,1,2026-06-03 23:41,True
AI,"C3.ai, Inc.",US,10.710000038146973,-4.2,11.68,1.8,11570820,6440630,-8.85,5日急騰 +11.7%,1,2026-06-03 23:41,True
6753.T,SHARP CORP,JP,668.5,2.55,9.57,0.82,4355140,5281640,0.0,新高値圏,1,2026-06-03 23:41,False
AMD,"Advanced Micro Devices, Inc.",US,542.52001953125,4.02,9.48,0.8,29709140,37079630,0.0,新高値圏,1,2026-06-03 23:41,True
KLAC,KLA Corporation,US,2125.110107421875,3.91,8.58,0.95,965882,1014005,0.0,新高値圏,1,2026-06-03 23:41,True
LRCX,Lam Research Corporation,US,343.7099914550781,2.78,7.77,0.98,8887697,9107314,0.0,新高値圏,1,2026-06-03 23:41,True
ON,ON Semiconductor Corporation,US,133.92999267578125,4.11,7.24,0.8,9833626,12355441,0.0,新高値圏,1,2026-06-03 23:41,False
QCOM,QUALCOMM Incorporated,US,250.00999450683594,3.81,7.12,0.77,21775382,28181045,-0.4,新高値圏,1,2026-06-03 23:41,True
6526.T,SOCIONEXT INC,JP,3020.0,6.04,7.07,0.88,10606280,12016355,0.0,新高値圏,1,2026-06-03 23:41,True
6501.T,HITACHI,JP,5270.0,3.68,6.25,1.12,16806620,14950635,-1.61,新高値圏,1,2026-06-03 23:41,True
8411.T,MIZUHO FINANCIAL GROUP,JP,7633.0,3.91,5.76,1.03,12213340,11905190,0.0,新高値圏,1,2026-06-03 23:41,True
7752.T,RICOH CO,JP,1526.0,3.11,5.46,0.9,2521160,2809900,0.0,新高値圏,1,2026-06-03 23:41,False
4063.T,SHIN-ETSU CHEMICAL CO,JP,7806.0,4.46,5.4,1.21,10183280,8417600,0.0,新高値圏,1,2026-06-03 23:41,True
ADI,"Analog Devices, Inc.",US,437.6700134277344,3.42,5.27,1.03,5103869,4933287,0.0,新高値圏,1,2026-06-03 23:41,False
MPWR,"Monolithic Power Systems, Inc.",US,1689.8900146484375,3.99,4.3,1.02,674918,663254,0.0,新高値圏,1,2026-06-03 23:41,False
9005.T,TOKYU CORP,JP,1677.5,2.54,3.97,2.23,14645140,6581265,-13.15,出来高急増 x2.2,1,2026-06-03 23:41,True
6594.T,NIDEC CORPORATION,JP,2859.0,1.56,3.96,0.79,8045720,10131275,-1.38,新高値圏,1,2026-06-03 23:41,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3137.0,2.99,3.5,1.07,46088400,43215555,0.0,新高値圏,1,2026-06-03 23:41,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6148.0,3.31,3.33,0.98,14439900,14713355,0.0,新高値圏,1,2026-06-03 23:41,True
MRNA,"Moderna, Inc.",US,49.060001373291016,7.49,3.05,0.77,5931912,7719453,-15.12,単日急騰 +7.5%,1,2026-06-03 23:41,True
6146.T,DISCO CORPORATION,JP,68710.0,7.02,1.6,0.97,1641820,1688505,-10.29,単日急騰 +7.0%,1,2026-06-03 23:41,True
EA,Electronic Arts Inc.,US,202.6300048828125,0.31,0.97,1.13,2329324,2052576,-0.66,新高値圏,1,2026-06-03 23:41,True
AAPL,Apple Inc.,US,310.260009765625,-1.57,-0.19,1.1,52418270,47461752,-1.57,新高値圏,1,2026-06-03 23:41,True
