ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6920.T,LASERTEC CORP,JP,56450.0,7.12,40.42,1.54,5381440,3491690,0.0,5日急騰 +40.4% / 単日急騰 +7.1% / 新高値圏,3,2026-06-18 23:43,True
6981.T,MURATA MANUFACTURING CO,JP,11745.0,8.1,30.98,0.92,38747260,42176610,0.0,5日急騰 +31.0% / 単日急騰 +8.1% / 新高値圏,3,2026-06-18 23:43,False
7735.T,SCREEN HOLDINGS CO LTD,JP,16425.0,7.21,26.44,1.16,3299400,2849185,0.0,5日急騰 +26.4% / 単日急騰 +7.2% / 新高値圏,3,2026-06-18 23:43,False
INTC,Intel Corporation,US,133.99000549316406,10.64,14.56,1.15,149064348,130065317,0.0,5日急騰 +14.6% / 単日急騰 +10.6% / 新高値圏,3,2026-06-18 23:43,True
MU,"Micron Technology, Inc.",US,1133.989990234375,8.7,13.87,0.88,47784163,54285595,0.0,5日急騰 +13.9% / 単日急騰 +8.7% / 新高値圏,3,2026-06-18 23:43,True
2802.T,AJINOMOTO CO INC,JP,5787.0,8.37,13.83,1.27,6868620,5398840,0.0,5日急騰 +13.8% / 単日急騰 +8.4% / 新高値圏,3,2026-06-18 23:43,False
MRVL,"Marvell Technology, Inc.",US,310.5799865722656,7.27,10.64,1.29,91405161,70725840,-1.85,5日急騰 +10.6% / 単日急騰 +7.3% / 新高値圏,3,2026-06-18 23:43,True
MRNA,"Moderna, Inc.",US,63.959999084472656,3.5,28.85,1.71,11703113,6861798,0.0,5日急騰 +28.8% / 新高値圏,2,2026-06-18 23:43,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,96900.0,0.94,28.45,0.88,33371420,37820730,0.0,5日急騰 +28.4% / 新高値圏,2,2026-06-18 23:43,False
ARM,Arm Holdings plc,US,439.4599914550781,4.91,28.41,1.26,17760326,14146396,0.0,5日急騰 +28.4% / 新高値圏,2,2026-06-18 23:43,True
6146.T,DISCO CORPORATION,JP,84990.0,1.54,21.36,1.45,2838580,1961960,-0.3,5日急騰 +21.4% / 新高値圏,2,2026-06-18 23:43,True
8035.T,TOKYO ELECTRON,JP,76080.0,4.74,20.0,1.21,5391500,4466360,0.0,5日急騰 +20.0% / 新高値圏,2,2026-06-18 23:43,True
RBLX,Roblox Corporation,US,51.529998779296875,7.31,18.49,1.26,13892123,11012820,-16.66,5日急騰 +18.5% / 単日急騰 +7.3%,2,2026-06-18 23:43,True
6752.T,PANASONIC HOLDINGS CORP,JP,4305.0,2.5,14.28,1.02,13343160,13047090,0.0,5日急騰 +14.3% / 新高値圏,2,2026-06-18 23:43,False
TTWO,"Take-Two Interactive Software, ",US,239.27999877929688,4.93,12.83,1.04,3233392,3119723,-1.3,5日急騰 +12.8% / 新高値圏,2,2026-06-18 23:43,True
AMAT,"Applied Materials, Inc.",US,617.1099853515625,4.08,11.67,1.25,11684080,9312240,0.0,5日急騰 +11.7% / 新高値圏,2,2026-06-18 23:43,True
8411.T,MIZUHO FINANCIAL GROUP,JP,8249.0,3.04,11.56,1.02,11687660,11405070,0.0,5日急騰 +11.6% / 新高値圏,2,2026-06-18 23:43,True
AFRM,"Affirm Holdings, Inc.",US,73.91999816894531,4.51,11.17,1.06,5214380,4928100,-1.03,5日急騰 +11.2% / 新高値圏,2,2026-06-18 23:43,True
AMD,"Advanced Micro Devices, Inc.",US,537.3699951171875,4.86,10.02,1.02,32682365,31897521,-1.81,5日急騰 +10.0% / 新高値圏,2,2026-06-18 23:43,True
KLAC,KLA Corporation,US,259.55999755859375,8.73,7.63,1.25,15737658,12609964,0.0,単日急騰 +8.7% / 新高値圏,2,2026-06-18 23:43,True
7013.T,IHI CORPORATION,JP,2866.0,-1.73,21.54,1.08,19359680,17999235,-26.86,5日急騰 +21.5%,1,2026-06-18 23:43,True
6857.T,ADVANTEST CORP,JP,30300.0,0.8,20.36,1.11,9521260,8580690,-3.81,5日急騰 +20.4%,1,2026-06-18 23:43,True
6273.T,SMC CORP,JP,72600.0,0.0,17.25,0.94,341760,363200,-14.14,5日急騰 +17.2%,1,2026-06-18 23:43,False
7012.T,KAWASAKI HEAVY INDUSTRIES,JP,3160.0,-3.25,14.93,0.97,13108020,13528555,-8.27,5日急騰 +14.9%,1,2026-06-18 23:43,True
7011.T,MITSUBISHI HEAVY INDUSTRIES,JP,3968.0,2.8,13.57,0.98,24630460,25163920,-20.41,5日急騰 +13.6%,1,2026-06-18 23:43,True
6526.T,SOCIONEXT INC,JP,2604.0,5.0,13.51,0.99,10154840,10236540,-13.77,5日急騰 +13.5%,1,2026-06-18 23:43,True
9984.T,SOFTBANK GROUP CORP,JP,7189.0,4.49,12.79,0.8,64212320,79934600,-16.72,5日急騰 +12.8%,1,2026-06-18 23:43,True
6954.T,FANUC CORPORATION,JP,7596.0,1.08,12.07,0.92,5917500,6446375,-9.87,5日急騰 +12.1%,1,2026-06-18 23:43,False
QCOM,QUALCOMM Incorporated,US,226.11000061035156,6.17,11.41,0.91,20378904,22432866,-9.59,5日急騰 +11.4%,1,2026-06-18 23:43,True
6503.T,MITSUBISHI ELECTRIC CORP,JP,6056.0,3.29,11.2,0.87,6411200,7357860,-7.68,5日急騰 +11.2%,1,2026-06-18 23:43,False
