ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,219.51,-1.77,200994166,164775008,1.22,"180977600,146280900,140948200,184201600,200994166",235.74,96.89,88.3,214.39,196.16,186.84,66.7,7.7897,7.9947,-0.205,235.68,193.11,62.0,なし,33.62,0.71,5316647321600.0,73.2,2.0,278.0251,26.7,2026-05-21T23:03:29.697854,,31.15,131.77,,604.7,66.6,236.54,2026-05-14,129.13,2025-05-23
AMD,AMD,半導体/AI,US,449.59,0.45,26637269,44707458,0.6,"29131600,28432100,38756900,36137500,26637269",458.79,85.56,97.5,399.91,297.79,229.35,67.8,42.9282,45.2162,-2.288,498.04,301.78,75.3,なし,149.86,1.08,733101686784.0,37.8,,472.16666,5.0,2026-05-21T23:03:30.315636,,108.0,112.06,,316.3,301.2,469.22,2026-05-11,107.67,2025-05-23
AVGO,Broadcom,半導体/AI,US,414.57,-0.76,16328570,19008138,0.86,"18957100,17863300,20652100,16312600,16328570",439.79,164.87,90.8,419.52,375.38,348.32,47.3,10.4262,14.5097,-4.0835,437.29,401.75,36.1,なし,80.66,0.91,1962851434496.0,29.5,62.0,480.49054,15.9,2026-05-21T23:03:31.028127,,65.19,227.88,,535.9,81.9,442.36,2026-05-14,224.36,2025-05-23
MRVL,Marvell Technology,半導体,US,190.69,2.08,21299100,24375625,0.87,"24757300,24439000,25003300,29808100,21299100",190.69,49.25,100.0,169.63,135.31,95.22,63.9,13.1371,13.3554,-0.2183,189.5,149.75,103.0,なし,62.32,2.07,166959235072.0,22.1,13.0,148.17664,-22.3,2026-05-21T23:03:31.844260,,45.98,59.95,,314.8,218.1,194.58,2026-05-21,58.45,2025-05-30
LRCX,Lam Research,半導体製造装置,US,302.24,3.47,9150585,9480439,0.97,"9643200,8562200,8308600,8574200,9150585",302.24,61.94,100.0,278.21,253.89,187.21,67.2,10.732,11.0306,-0.2987,313.79,242.63,83.8,なし,57.13,1.71,377972555776.0,23.8,36.0,312.125,3.3,2026-05-21T23:03:32.488353,,56.84,82.19,,431.8,267.7,303.18,2026-05-21,78.91,2025-05-30
KLAC,KLA Corporation,半導体検査装置,US,1842.18,0.69,820314,1099350,0.75,"980400,946900,1117000,900000,820314",1932.53,615.34,93.1,1808.35,1680.73,1319.99,58.9,31.5493,40.0466,-8.4973,1932.91,1683.78,63.6,なし,52.17,1.94,240639410176.0,11.5,50.0,1855.138,0.7,2026-05-21T23:03:33.233364,,410.25,773.95,,349.0,138.0,1936.89,2026-04-24,735.7,2025-05-30
AMAT,Applied Materials,半導体製造装置,US,427.36,0.12,5652647,7795807,0.73,"12768700,8265000,8418700,6888400,5652647",443.62,134.36,94.7,415.47,387.09,285.6,61.5,11.1543,12.833,-1.6787,455.53,375.41,64.8,なし,40.2,1.45,339157090304.0,11.4,50.0,509.62857,19.3,2026-05-21T23:03:33.792148,,123.32,160.79,,246.6,165.8,448.45,2026-05-11,152.54,2025-05-30
CDNS,Cadence Design,半導体EDA,US,358.46,2.16,1743021,2418591,0.72,"1703300,1903600,1742900,2027700,1743021",373.37,251.56,87.8,347.16,313.48,322.54,62.6,10.6637,12.7066,-2.043,370.56,323.76,74.1,なし,83.75,3.21,98869002240.0,18.7,,379.5473,5.9,2026-05-21T23:03:34.174112,,211.63,317.55,,69.4,12.9,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,503.98,1.01,1419812,1605660,0.88,"1488500,1883500,1312200,2259300,1419812",645.35,380.47,46.6,500.43,452.32,471.86,62.1,13.6294,17.0355,-3.4061,521.21,479.64,58.6,なし,77.06,3.29,96543432704.0,65.5,,537.5327,6.7,2026-05-21T23:03:34.566518,,401.68,501.46,,25.5,0.5,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,407.15,1.38,8840862,14090353,0.63,"11868600,12117200,14083000,10254300,8840862",419.5,146.05,95.5,402.49,371.7,315.9,54.0,7.8819,10.0211,-2.1392,418.78,386.19,64.3,なし,34.95,1.25,2111672811520.0,35.1,95.0,467.84027,14.9,2026-05-21T23:03:35.203556,,87.74,189.41,,364.0,115.0,421.97,2026-05-14,187.71,2025-05-23
INTC,Intel,半導体,US,118.5,-0.39,101773804,163568000,0.62,"135206000,145764000,150234900,165086900,101773804",129.44,18.84,90.1,107.19,74.95,46.68,62.3,12.358,13.6623,-1.3043,135.02,79.36,70.3,なし,76.96,1.36,595581009920.0,7.2,,87.8619,-25.9,2026-05-21T23:03:35.907567,,29.68,20.69,,299.3,472.7,132.75,2026-05-11,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,213.41,5.38,27272631,31922936,0.85,"25876800,21082500,19605200,19037500,27272631",237.53,124.07,78.7,190.43,154.42,158.9,62.1,16.434,17.2463,-0.8123,241.02,139.84,72.7,なし,22.95,0.86,224934150144.0,-3.5,182.0,177.58064,-16.8,2026-05-21T23:03:36.545993,,98.32,147.85,,117.1,44.3,247.9,2026-05-11,121.99,2026-04-07
MU,Micron Technology,半導体/メモリ,US,762.1,4.11,42072334,50809831,0.83,"48519000,60042500,61792100,48827400,42072334",803.63,66.58,94.4,656.03,512.05,319.2,69.6,73.0394,74.5579,-1.5185,873.14,438.93,74.4,なし,36.03,0.25,859446050816.0,196.3,8.0,613.225,-19.5,2026-05-21T23:03:37.188763,,65.39,95.61,,1065.6,697.1,818.67,2026-05-11,90.71,2025-05-23
META,Meta Platforms,テック/広告,US,607.38,0.38,12300310,16201730,0.76,"13272600,13772400,11749900,11329700,12300310",788.15,483.15,40.7,622.34,618.35,669.45,49.1,-7.4571,-5.7936,-1.6635,675.91,568.78,36.0,なし,22.06,0.87,1541787615232.0,33.1,35.0,826.69104,36.1,2026-05-21T23:03:37.912623,,246.39,633.52,,146.5,-4.1,794.38,2025-08-15,520.26,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,137.41,0.19,23573461,41164493,0.57,"32629700,32034600,29777300,31307700,23573461",207.18,90.8,40.1,137.74,142.98,162.85,40.0,-2.0343,-2.3013,0.267,145.76,129.71,48.0,なし,154.4,1.95,329426599936.0,84.7,,183.7289,33.7,2026-05-21T23:03:38.411151,,11.84,120.58,,1060.6,14.0,207.52,2025-11-03,118.93,2025-06-05
MSFT,Microsoft,テック/クラウド,US,419.09,-0.47,31024851,34397597,0.9,"50771200,32564100,33018700,27864000,31024851",539.83,356.39,34.2,416.92,400.11,459.77,54.0,3.9213,4.2415,-0.3202,430.49,403.35,58.0,なし,24.95,1.3,3113182822400.0,18.3,86.0,560.6302,33.8,2026-05-21T23:03:38.996431,,314.44,449.96,,33.3,-6.9,552.24,2025-07-31,356.28,2026-03-30
AAPL,Apple,テック/消費者,US,304.99,0.91,42823425,48116741,0.89,"54862800,34483000,42243600,38229800,42823425",304.99,192.14,100.0,287.32,269.29,260.61,82.4,9.6935,8.8009,0.8926,312.54,262.1,85.0,なし,36.97,2.63,4479496749056.0,16.6,36.0,308.6465,1.2,2026-05-21T23:03:39.975950,,171.79,201.29,,77.5,51.5,305.54,2026-05-21,192.7,2025-05-23
AMZN,Amazon,テック/EC/クラウド,US,268.46,1.3,35693581,45130859,0.79,"40770300,33690800,40340700,34933200,35693581",274.99,167.32,93.9,266.98,240.79,230.33,50.2,6.1239,8.3501,-2.2262,276.07,257.89,58.1,なし,32.07,1.83,2887853539328.0,16.6,,312.6321,16.5,2026-05-21T23:03:40.595757,,115.01,201.12,,133.4,33.5,278.56,2026-05-05,196.0,2026-02-17
GOOGL,Alphabet,テック/広告/AI,US,387.66,-0.32,23459591,29783934,0.79,"20309700,26837200,39545700,31744400,23459591",402.62,147.16,94.1,383.55,339.55,295.02,51.5,15.1997,18.0383,-2.8386,421.33,345.78,55.4,なし,29.57,1.53,4696673091584.0,21.8,23.0,428.96472,10.7,2026-05-21T23:03:41.041998,,124.02,167.98,,212.6,130.8,408.61,2026-05-18,161.64,2025-06-23
TSLA,Tesla,EV/AI/エネルギー,US,417.85,0.14,42321926,55711351,0.76,"52688700,52474200,46500600,45294700,42321926",489.88,227.5,72.5,406.77,387.71,409.5,59.7,10.1193,10.9811,-0.8617,455.43,358.12,61.4,なし,386.9,5.75,1569329250304.0,15.8,,411.8878,-1.4,2026-05-21T23:03:41.555483,,188.87,334.62,,121.2,24.9,498.83,2025-12-22,273.21,2025-06-05
CRM,Salesforce,クラウド/SaaS,US,176.31,-2.1,7757580,11626414,0.67,"13883400,13671200,17510800,13025300,7757580",288.99,164.96,9.2,178.7,182.15,221.99,42.9,-1.7374,-2.0069,0.2695,190.1,167.31,39.5,なし,22.6,0.98,144231055360.0,12.1,98.0,265.00793,50.3,2026-05-21T23:03:42.045039,,207.22,280.19,,-14.9,-37.1,284.23,2025-05-22,163.52,2026-04-10
NOW,ServiceNow,クラウド/SaaS,US,99.69,-3.49,23455910,28162210,0.83,"34569700,51220700,55624400,30037700,23455910",208.94,83.0,13.3,92.93,98.33,143.16,61.1,0.8044,-1.0163,1.8207,103.05,82.82,83.4,なし,59.34,1.0,102811099136.0,22.1,,142.76773,43.2,2026-05-21T23:03:42.781369,,102.28,202.95,,-2.5,-50.9,211.48,2025-07-03,81.24,2026-04-10
SNOW,Snowflake,クラウド/データ,US,165.54,-0.86,4486679,7340418,0.61,"7739700,10730100,12357200,5942100,4486679",277.14,121.11,28.5,150.4,153.15,202.91,75.0,4.1391,1.3657,2.7734,170.56,130.24,87.6,なし,68.3,4.68,57376645120.0,30.1,,229.65916,38.7,2026-05-21T23:03:43.323909,,178.47,179.12,,-7.2,-7.6,280.67,2025-11-03,118.3,2026-04-10
DDOG,Datadog,クラウド/監視,US,218.04,2.73,4109150,6756422,0.61,"5493000,5553100,7169200,5274500,4109150",218.04,88.92,100.0,174.9,143.06,141.48,89.2,23.3542,20.1121,3.2422,246.07,103.73,80.3,なし,573.79,1.35,77613555712.0,32.2,,223.01941,2.3,2026-05-21T23:03:43.872334,,93.87,113.69,,132.3,91.8,220.35,2026-05-20,98.01,2026-02-24
NET,Cloudflare,クラウド/セキュリティ,US,212.65,1.2,2778367,4822453,0.58,"3386400,3399500,3576700,2996300,2778367",256.79,102.11,71.5,211.7,207.97,204.09,48.3,-0.2142,0.5114,-0.7256,249.42,173.98,51.3,なし,139.44,2.38,75164590080.0,33.5,,234.17741,10.1,2026-05-21T23:03:44.416479,,56.8,156.52,,274.4,35.9,260.0,2025-11-03,154.93,2025-05-23
CRWD,CrowdStrike,サイバーセキュリティ,US,648.23,-0.29,2423358,2993537,0.81,"3859400,4699800,4465000,4383300,2423358",650.11,350.25,99.4,525.9,458.39,464.15,94.3,53.7801,40.9244,12.8558,670.43,381.36,92.3,なし,105.25,5.09,164998201344.0,23.3,,527.62585,-18.6,2026-05-21T23:03:45.249336,,147.41,434.74,,339.7,49.1,659.55,2026-05-21,342.72,2026-02-23
ZS,Zscaler,サイバーセキュリティ,US,171.01,-1.97,2525910,3001640,0.84,"4162600,6203300,4323700,2647100,2525910",336.27,118.05,24.3,149.79,143.74,224.61,76.1,8.5193,5.1354,3.3839,179.11,120.47,86.2,なし,37.33,1.88,27496816640.0,25.9,,223.38556,30.6,2026-05-21T23:03:45.820077,,128.86,248.72,,32.7,-31.2,336.99,2025-11-03,114.62,2026-04-10
PANW,Palo Alto Networks,サイバーセキュリティ,US,252.92,2.54,6319995,7834449,0.81,"11551000,8734900,11030200,8698900,6319995",252.92,141.67,100.0,208.32,182.13,187.14,90.6,20.4352,16.0582,4.3771,264.58,152.05,89.6,なし,140.51,4.14,205118111744.0,14.9,,223.63347,-11.6,2026-05-21T23:03:46.422625,,96.06,181.26,,163.3,39.5,253.1,2026-05-21,139.57,2026-02-24
SHOP,Shopify,EC/SaaS,US,104.86,-0.14,6746499,13646559,0.49,"15858600,9972900,11719200,8178800,6746499",179.01,81.64,23.8,110.68,117.0,140.64,30.1,-5.3843,-5.0817,-0.3026,132.71,88.66,36.8,なし,102.8,2.1,136072069120.0,34.3,,151.55556,44.5,2026-05-21T23:03:46.816332,,62.06,102.32,,69.0,2.5,182.19,2025-10-29,94.0,2026-05-14
UBER,Uber Technologies,モビリティ,US,73.61,-1.33,13141941,17289987,0.76,"16394100,17776200,17419900,12764800,13141941",100.1,69.18,14.3,75.09,74.24,84.18,45.7,-0.0331,0.2214,-0.2544,77.81,72.37,22.7,なし,18.27,6.01,149840445440.0,14.5,,104.4512,41.9,2026-05-21T23:03:47.274275,,39.17,88.67,,87.9,-17.0,101.99,2025-09-22,68.46,2026-03-27
ABNB,Airbnb,旅行/プラットフォーム,US,134.25,-0.96,4067963,4022288,1.01,"2800400,3739500,3795700,6548500,4067963",144.18,111.54,69.6,137.65,134.0,128.32,35.6,-0.5981,0.2386,-0.8367,144.74,130.55,26.1,なし,33.15,1.21,79678029824.0,17.9,,156.7857,16.8,2026-05-21T23:03:47.721531,,109.93,127.52,,22.1,5.3,147.25,2026-04-22,110.81,2025-11-20
XYZ,Block (Square),フィンテック,US,68.65,-3.16,8484896,5849024,1.45,"5109300,4806000,5723800,6427100,8484896",81.11,46.53,64.0,70.97,66.05,67.79,42.2,0.8539,1.497,-0.6431,73.86,68.09,9.7,なし,53.63,0.8,40859176960.0,4.9,,90.19902,31.4,2026-05-21T23:03:48.084959,,60.62,55.44,,13.2,23.8,82.5,2025-08-08,48.21,2026-02-12
COIN,Coinbase,暗号資産,US,193.56,1.19,5505360,9543598,0.58,"14428600,10399800,7085000,7044200,5505360",419.78,141.09,18.8,197.27,191.24,251.72,51.1,1.083,2.6597,-1.5766,213.81,180.73,38.8,なし,71.16,1.02,50995466240.0,-30.8,,231.7168,19.7,2026-05-21T23:03:48.582114,,61.07,258.99,,216.9,-25.3,444.65,2025-07-18,139.36,2026-02-12
LLY,Eli Lilly,ヘルスケア/製薬,US,1041.65,2.24,2700418,3498585,0.77,"2820700,2016000,3796000,2998800,2700418",1106.19,621.26,86.7,963.62,940.13,923.66,68.4,25.0968,17.5451,7.5517,1075.29,851.96,84.9,なし,37.04,1.37,928882425856.0,55.5,68.0,1210.0,16.2,2026-05-21T23:03:49.126521,,424.84,719.86,,145.2,44.7,1130.12,2026-01-08,619.4,2025-08-08
NVO,Novo Nordisk,ヘルスケア/製薬,US,44.39,-1.51,10382139,17321786,0.6,"16383800,15403400,9704400,10762200,10382139",77.31,34.76,22.6,44.29,40.11,47.59,53.4,1.3051,1.5973,-0.2922,48.4,40.19,51.2,なし,10.4,3.32,196728291328.0,24.0,400.0,46.74,5.3,2026-05-21T23:03:50.105256,,78.79,65.05,,-43.7,-31.8,77.68,2025-06-13,34.58,2026-03-03
ISRG,Intuitive Surgical,ヘルスケア/ロボット,US,439.8,-2.06,1847601,2208570,0.84,"2375100,2119600,2799100,1737900,1847601",592.85,420.06,11.4,447.59,459.02,496.15,41.2,-7.4043,-8.1341,0.7298,479.8,415.38,37.9,なし,53.5,2.36,155760820224.0,23.0,,572.676,30.2,2026-05-21T23:03:50.757665,,313.62,547.07,,40.2,-19.6,603.88,2026-01-07,417.74,2026-05-11
DXCM,DexCom,ヘルスケア/医療機器,US,71.9,0.64,9079654,7012637,1.29,"11133400,13510500,11300900,11248200,9079654",89.53,54.84,49.2,61.8,63.32,67.98,71.9,1.3207,-0.2094,1.5301,69.85,53.76,112.8,なし,30.86,1.33,27744268288.0,15.0,,81.64,13.5,2026-05-21T23:03:51.181966,,119.29,84.89,,-39.7,-15.3,89.98,2025-07-30,54.11,2025-11-07
NFLX,Netflix,エンタメ/ストリーミング,US,89.3,1.37,27146660,33871638,0.8,"32335700,35800500,34545700,23463400,27146660",133.91,75.86,23.2,89.39,93.8,102.03,41.3,-1.7088,-1.9537,0.2449,93.98,84.8,49.0,なし,28.81,1.73,376024334336.0,16.2,,114.555,28.3,2026-05-21T23:03:51.872668,,36.3,119.46,,146.0,-25.2,134.12,2025-06-30,75.01,2026-02-23
V,Visa,フィンテック/決済,US,331.12,0.11,4151908,7786820,0.53,"6054500,5305800,12858100,9422500,4151908",370.38,294.91,48.0,323.21,312.67,329.66,54.2,4.6481,4.0372,0.6108,338.72,307.69,75.5,なし,28.84,1.73,629705408512.0,17.1,81.0,398.74313,20.4,2026-05-21T23:03:52.570256,,226.06,355.49,,46.5,-6.9,372.57,2025-06-11,293.28,2026-04-01
MA,Mastercard,フィンテック/決済,US,499.62,0.32,2442271,3870708,0.63,"3416500,4076600,3378300,3615700,2442271",596.25,483.41,14.4,500.38,501.49,542.33,52.7,-2.1366,-2.4646,0.328,516.02,484.73,47.6,なし,28.91,1.59,441456164864.0,15.8,70.0,646.9722,29.5,2026-05-21T23:03:53.110362,,377.82,566.2,,32.2,-11.8,599.05,2025-08-22,479.68,2026-03-27
SMCI,Super Micro Computer,サーバー/AI,US,33.46,0.0,26913804,38090330,0.71,"27358900,26671800,23166900,38111000,26913804",60.71,20.53,32.2,30.75,27.81,36.14,65.7,1.382,1.3544,0.0276,36.6,24.91,73.1,なし,17.61,0.91,20123461632.0,122.7,,37.125,11.0,2026-05-21T23:03:53.467449,,16.48,41.65,,103.0,-19.7,62.36,2025-07-31,19.48,2026-03-23
ARM,Arm Holdings,半導体/IP,US,298.23,16.16,21320169,12342248,1.73,"10191200,8614500,11226400,18297600,21320169",298.23,96.83,100.0,221.06,178.22,146.21,71.7,20.6852,16.3493,4.3359,266.63,175.49,134.7,なし,350.86,1.95,317316300800.0,20.1,,232.13568,-22.2,2026-05-21T23:03:53.820131,,,130.45,,,128.6,298.69,2026-05-21,100.02,2026-02-05
DELL,Dell Technologies,サーバー/PC,US,252.8,4.06,5058747,5746362,0.88,"4833100,5132600,4082700,4332900,5058747",260.46,80.64,95.7,230.45,197.9,148.59,66.7,14.4673,15.2442,-0.777,265.18,195.72,82.2,なし,29.16,0.97,164210851840.0,39.5,104.0,205.69565,-18.6,2026-05-21T23:03:54.838583,,45.07,110.25,,460.9,129.3,263.99,2026-05-08,104.79,2025-06-02
HPE,Hewlett Packard Enterprise,サーバー/ネットワーク,US,33.97,0.5,11645193,14810374,0.79,"16381200,16653100,10241000,11467600,11645193",34.13,14.45,99.2,30.72,26.89,23.72,72.4,1.9701,1.8196,0.1505,35.0,26.43,88.0,なし,12.43,0.85,45073235968.0,18.4,169.0,29.49789,-13.2,2026-05-21T23:03:55.559403,,13.31,17.11,,155.1,98.6,34.69,2026-05-14,16.6,2025-06-02
