ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,171.24,-4.16,182162282,186338819,0.98,"241323500,182836300,147667800,162602100,182162282",207.02,94.29,68.3,179.91,183.79,179.09,42.1,-2.7697,-1.9506,-0.819,187.93,171.9,-4.1,なし,34.95,,4161988460544.0,73.2,2.0,268.22195,56.6,2026-03-26T22:27:41.229982,,26.51,113.73,,546.0,50.6,212.17,2025-10-29,86.6,2025-04-07
AMD,AMD,半導体/AI,US,203.77,-7.49,48373472,33436988,1.45,"37265100,31857800,27258800,48518300,48373472",264.33,78.21,67.5,200.83,214.35,194.77,57.5,-0.6267,-2.6958,2.0691,213.3,188.37,61.8,なし,78.37,,332228820992.0,34.1,,289.6087,42.1,2026-03-26T22:27:41.616507,,96.61,110.19,,110.9,84.9,267.08,2025-10-29,76.48,2025-04-08
AVGO,Broadcom,半導体/AI,US,309.42,-2.95,20146742,29819367,0.68,"43325900,27369200,19799000,19900000,20146742",412.18,145.42,61.5,324.13,328.12,325.84,38.3,-4.2959,-2.9602,-1.3357,345.31,302.95,15.3,なし,60.31,,1467021262848.0,16.4,82.0,472.00763,52.5,2026-03-26T22:27:42.059875,,60.36,178.2,,412.6,73.6,413.82,2025-12-10,137.28,2025-04-07
MRVL,Marvell Technology,半導体,US,97.68,-0.78,25879747,23615662,1.1,"25570400,14126700,13731200,22562400,25879747",110.67,49.27,78.8,88.07,83.13,80.8,62.6,3.4955,2.626,0.8694,100.71,75.43,88.0,なし,31.82,,85417082880.0,22.1,24.0,120.50163,23.4,2026-03-26T22:27:42.487133,,40.76,66.54,,139.7,46.8,102.7,2025-12-04,46.93,2025-04-07
LRCX,Lam Research,半導体製造装置,US,211.62,-9.35,13433967,11264583,1.19,"26176400,9506200,7388000,8330600,13433967",249.18,58.66,80.3,221.77,227.22,154.89,56.1,0.693,0.3606,0.3323,242.79,200.76,25.8,なし,43.36,,265801056256.0,22.1,45.0,274.90323,29.9,2026-03-26T22:27:42.891581,,48.16,75.59,,339.4,180.0,256.37,2026-02-25,55.91,2025-04-07
KLAC,KLA Corporation,半導体検査装置,US,1451.13,-6.0,1090518,1059135,1.03,"2188400,1173800,782300,769400,1090518",1682.52,572.19,79.2,1470.53,1478.56,1157.51,61.3,14.4682,10.1783,4.2899,1577.47,1363.59,40.9,なし,42.15,,190667358208.0,7.2,49.0,1676.3667,15.5,2026-03-26T22:27:43.308135,,363.88,700.23,,298.8,107.2,1691.15,2026-01-29,547.18,2025-04-07
AMAT,Applied Materials,半導体製造装置,US,338.55,-8.34,9250310,7024590,1.32,"17587900,6490700,6406200,5052000,9250310",394.95,125.82,79.0,352.28,343.41,244.12,55.8,3.8818,4.5089,-0.6271,378.69,325.86,24.0,なし,34.72,,268676612096.0,-2.1,57.0,410.625,21.3,2026-03-26T22:27:43.690379,,115.83,149.34,,192.3,126.7,395.95,2026-02-25,122.64,2025-04-07
CDNS,Cadence Design,半導体EDA,US,280.62,-0.27,2001685,2445629,0.82,"3349200,3531700,2832800,2617200,2001685",373.37,231.64,34.6,292.84,296.71,322.48,34.0,-3.9897,-2.9499,-1.0397,307.43,278.24,8.2,なし,69.29,,77416177664.0,6.2,,371.67776,32.4,2026-03-26T22:27:44.053567,,205.27,263.41,,36.7,6.5,376.45,2025-07-31,221.56,2025-04-07
SNPS,Synopsys,半導体EDA,US,401.95,-1.99,1378932,2271631,0.61,"4137000,2511900,1932200,2702300,1378932",645.35,380.9,8.0,425.02,446.56,489.26,31.1,-8.0151,-6.9448,-1.0703,445.73,404.32,-5.7,なし,61.65,,76998361088.0,65.5,,537.75,33.8,2026-03-26T22:27:44.429026,,373.92,449.9,,7.5,-10.7,651.73,2025-07-30,365.74,2025-04-07
TSM,TSMC,半導体ファウンドリ,US,326.11,-6.22,13221510,13961020,0.95,"17424200,15857200,9725000,12166900,13221510",386.64,139.64,75.5,345.5,347.53,285.92,44.3,-4.1982,-2.6032,-1.595,368.99,322.01,8.7,デッドクロス,31.48,,1691370913792.0,20.5,101.0,430.65167,32.1,2026-03-26T22:27:44.854082,,86.73,171.38,,276.0,90.3,389.11,2026-02-25,132.61,2025-04-07
