ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6098.T,RECRUIT HOLDINGS CO LTD,JP,9846.0,7.94,30.01,1.56,11696060,7496885,0.0,5日急騰 +30.0% / 単日急騰 +7.9% / 新高値圏,3,2026-05-19 23:01,True
4443.T,SANSAN INC,JP,1405.0,5.09,12.22,0.78,1267840,1630205,0.0,5日急騰 +12.2% / 新高値圏,2,2026-05-19 23:01,True
8766.T,TOKIO MARINE HOLDINGS INC,JP,7949.0,4.22,11.33,1.0,5975900,5962910,0.0,5日急騰 +11.3% / 新高値圏,2,2026-05-19 23:01,True
4385.T,MERCARI INC,JP,4209.0,3.36,10.36,1.07,2163600,2019185,0.0,5日急騰 +10.4% / 新高値圏,2,2026-05-19 23:01,True
ENPH,"Enphase Energy, Inc.",US,46.7599983215332,-5.9,24.76,1.58,13736920,8668060,-11.59,5日急騰 +24.8%,1,2026-05-19 23:01,True
NOW,"ServiceNow, Inc.",US,101.83000183105469,-1.54,14.42,1.2,37729159,31456049,-18.1,5日急騰 +14.4%,1,2026-05-19 23:01,True
SNOW,Snowflake Inc.,US,169.5500030517578,3.23,11.56,1.16,8562057,7399024,-7.27,5日急騰 +11.6%,1,2026-05-19 23:01,True
NET,"Cloudflare, Inc.",US,206.72999572753906,2.47,10.68,0.79,3739945,4756706,-19.49,5日急騰 +10.7%,1,2026-05-19 23:01,True
9433.T,KDDI CORPORATION,JP,2764.0,2.81,9.27,1.22,11526320,9437375,0.0,新高値圏,1,2026-05-19 23:01,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3108.0,3.77,7.69,1.25,47804360,38245655,0.0,新高値圏,1,2026-05-19 23:01,True
DDOG,"Datadog, Inc.",US,215.14999389648438,3.03,7.61,0.81,5524950,6822287,0.0,新高値圏,1,2026-05-19 23:00,True
6758.T,SONY GROUP CORPORATION,JP,3720.0,3.45,6.77,1.27,34037380,26837455,0.0,新高値圏,1,2026-05-19 23:01,True
7752.T,RICOH CO,JP,1468.0,1.73,6.69,1.17,3268980,2797895,0.0,新高値圏,1,2026-05-19 23:01,False
2914.T,JAPAN TOBACCO INC,JP,6453.0,1.73,6.52,0.88,3746860,4253935,0.0,新高値圏,1,2026-05-19 23:01,True
TTWO,"Take-Two Interactive Software, ",US,238.13999938964844,-1.66,5.38,1.34,2275407,1699351,-1.77,新高値圏,1,2026-05-19 23:00,True
9432.T,NTT INC,JP,155.3000030517578,1.9,3.95,1.1,245130640,222052165,-1.58,新高値圏,1,2026-05-19 23:01,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,5942.0,3.66,2.64,1.29,16421520,12764005,-1.57,新高値圏,1,2026-05-19 23:01,True
TXN,Texas Instruments Incorporated,US,302.30999755859375,0.57,2.42,0.74,6649154,9035393,-1.9,新高値圏,1,2026-05-19 23:00,False
6971.T,KYOCERA CORP,JP,2911.5,2.73,2.25,0.96,5371680,5573535,-0.8,新高値圏,1,2026-05-19 23:01,False
AAPL,Apple Inc.,US,298.9700012207031,0.38,1.41,0.89,42439483,47526460,-0.42,新高値圏,1,2026-05-19 23:00,True
V,Visa Inc.,US,329.9100036621094,-0.82,1.07,0.97,7488721,7755050,-1.27,新高値圏,1,2026-05-19 23:00,True
EA,Electronic Arts Inc.,US,201.6999969482422,0.32,0.75,0.99,1765076,1786859,-1.2,新高値圏,1,2026-05-19 23:01,True
6752.T,PANASONIC HOLDINGS CORP,JP,3353.0,0.15,-1.53,1.07,11448900,10715865,-1.53,新高値圏,1,2026-05-19 23:01,False
