ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,213.17,-1.59,179415428,150295951,1.19,"107501000,113561800,214134400,187172400,179415428",216.61,94.29,97.2,193.24,186.22,183.34,81.7,8.0393,5.7488,2.2905,219.15,167.32,88.5,なし,43.5,0.74,5181096853504.0,73.2,2.0,268.6148,26.0,2026-04-28T22:55:38.995446,15.29,27.72,108.7,1294.5,668.9,96.1,216.83,2026-04-27,104.06,2025-04-30
AMD,AMD,半導体/AI,US,323.21,-3.41,42029312,39712905,1.06,"49054200,45619700,81616700,50585300,42029312",347.81,78.21,90.9,263.84,226.47,208.43,81.0,30.2295,22.7499,7.4796,349.36,178.33,84.7,なし,123.84,1.03,526965080064.0,34.1,,295.76086,-8.5,2026-04-28T22:55:39.314504,83.91,89.37,96.39,285.2,261.7,235.3,352.99,2026-04-24,91.87,2025-04-30
AVGO,Broadcom,半導体/AI,US,399.83,-4.39,25462353,22465462,1.13,"23702500,19501600,22491100,17451600,25462353",422.76,145.11,91.7,375.52,344.26,336.95,71.5,23.5242,21.0754,2.4488,455.73,295.32,65.2,なし,77.79,0.92,1893062410240.0,29.5,62.0,475.49295,18.9,2026-04-28T22:55:39.701027,42.19,60.21,190.92,847.8,564.1,109.4,429.31,2026-04-23,182.54,2025-04-30
MRVL,Marvell Technology,半導体,US,153.23,-3.15,26911927,31674336,0.85,"30765800,36938700,37599100,30281800,26911927",165.56,49.24,89.4,133.24,104.82,86.98,79.4,16.7398,15.1429,1.5969,175.44,91.04,73.7,なし,49.91,1.93,133993234432.0,22.1,15.0,128.36064,-16.2,2026-04-28T22:55:40.067434,46.35,39.09,58.54,230.6,292.0,161.7,170.84,2026-04-24,53.64,2025-05-07
LRCX,Lam Research,半導体製造装置,US,251.23,-3.18,11269851,9122367,1.24,"9803300,12269100,12313200,8095400,11269851",272.41,58.66,90.1,251.28,236.06,171.63,52.5,8.6435,9.6781,-1.0346,290.45,212.1,49.9,なし,47.49,1.59,314180960256.0,23.8,40.0,305.96774,21.8,2026-04-28T22:55:40.472695,60.77,50.91,71.05,313.4,393.4,253.6,275.84,2026-04-24,68.03,2025-04-30
KLAC,KLA Corporation,半導体検査装置,US,1808.97,-4.79,1290174,856108,1.51,"684000,928500,1143100,1119600,1290174",1935.0,572.19,90.8,1721.81,1573.08,1246.04,62.4,91.7091,84.4886,7.2205,1988.09,1455.53,66.4,なし,52.6,2.15,237684785152.0,7.2,40.0,1709.2759,-5.5,2026-04-28T22:55:40.847390,309.68,376.06,688.5,484.1,381.0,162.7,1939.36,2026-04-24,669.13,2025-04-30
AMAT,Applied Materials,半導体製造装置,US,381.11,-5.87,10380695,5661144,1.83,"5268100,4420800,6159600,5663400,10380695",417.04,125.82,87.7,385.14,368.07,265.99,47.6,11.852,12.3778,-0.5257,429.36,340.93,45.4,なし,39.05,1.99,302452637696.0,-2.1,52.0,422.96875,11.0,2026-04-28T22:55:41.222579,129.74,110.14,149.45,193.7,246.0,155.0,420.5,2026-04-24,143.43,2025-04-30
CDNS,Cadence Design,半導体EDA,US,325.31,-3.34,4882795,2471949,1.98,"2206000,2318000,3316100,4034400,4882795",373.37,231.64,66.1,300.98,295.4,321.42,62.7,11.3752,7.4031,3.9721,345.62,256.33,77.3,なし,76.19,,89815506944.0,18.7,,371.52963,14.2,2026-04-28T22:55:41.548005,133.46,209.45,285.74,143.8,55.3,13.8,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,483.89,-2.94,1546910,1690115,0.92,"1460700,1864100,2891300,2227500,1546910",645.35,380.47,39.0,435.16,429.01,480.67,70.0,18.6788,10.6177,8.0611,509.45,360.86,82.8,なし,74.1,3.3,92694953984.0,65.5,,534.6481,10.5,2026-04-28T22:55:41.872240,252.51,371.32,443.97,91.6,30.3,9.0,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,392.34,-3.12,14529631,13944656,1.04,"16317200,12224900,21603600,16561200,14529631",404.98,139.64,95.2,368.51,357.85,301.8,62.5,12.719,9.3202,3.3987,408.57,328.44,79.7,なし,33.65,1.3,2034832244736.0,35.1,87.0,463.4514,18.1,2026-04-28T22:55:42.242689,109.62,80.65,161.4,257.9,386.5,143.1,414.5,2026-04-27,159.77,2025-04-30
