ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
INTC,Intel,半導体,US,108.15,12.92,189332662,144370583,1.31,"235070900,160597300,158502800,119294000,189332662",108.15,18.13,100.0,76.14,57.93,40.95,86.0,12.7258,9.7417,2.9841,106.76,45.52,102.3,なし,72.51,1.36,543561908224.0,7.2,,79.05238,-26.9,2026-05-05T22:54:15.255140,52.34,30.37,20.27,106.6,256.1,433.5,110.48,2026-05-05,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,186.55,10.79,33044041,19178987,1.72,"37571200,61132700,21111500,23117400,33044041",186.55,121.81,100.0,145.54,138.0,155.61,81.6,11.4046,6.448,4.9567,182.77,108.32,105.1,なし,20.08,0.72,196623695872.0,-3.5,219.0,168.5,-9.7,2026-05-05T22:54:15.991519,121.91,101.59,136.25,53.0,83.6,36.9,203.6,2025-10-27,121.99,2026-04-07
MU,Micron Technology,半導体/メモリ,US,640.2,11.06,61958629,40604331,1.53,"36248500,36554400,40215300,46043700,61958629",640.2,64.57,100.0,484.83,432.93,281.81,85.9,44.8685,30.9772,13.8913,600.15,369.52,117.4,なし,30.18,0.2,721975312384.0,196.3,10.0,551.4048,-13.9,2026-05-05T22:54:16.720659,82.7,60.45,80.23,674.1,959.1,698.0,651.74,2026-05-05,78.35,2025-05-06
META,Meta Platforms,テック/広告,US,604.96,-0.89,16969401,16880445,1.01,"18947500,52765000,21404000,16203900,16969401",788.15,483.15,39.9,650.42,628.61,676.44,28.5,0.122,8.329,-8.207,708.19,592.65,10.7,なし,21.97,0.93,1535644663808.0,33.1,34.0,828.9669,37.0,2026-05-05T22:54:17.341384,317.53,230.97,597.41,90.5,161.9,1.3,794.38,2025-08-15,520.26,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,135.91,-6.93,87677845,53393612,1.64,"33348100,32523600,33219900,70525900,87677845",207.18,74.01,46.5,140.76,145.51,164.17,43.4,-1.2558,-1.1758,-0.08,152.72,128.8,29.7,なし,152.71,2.9,325797642240.0,70.0,,181.1363,33.3,2026-05-05T22:54:17.906270,20.09,7.41,123.77,576.5,1734.1,9.8,207.52,2025-11-03,105.32,2025-05-06
MSFT,Microsoft,テック/クラウド,US,411.38,-0.54,23160604,35400620,0.65,"38288300,70909400,31372400,28066500,23160604",539.83,351.87,31.7,409.56,396.98,465.68,50.1,6.8783,7.7482,-0.8699,448.64,370.49,52.3,なし,24.5,1.29,3055909601280.0,18.3,88.0,559.8496,36.1,2026-05-05T22:54:18.582430,239.63,303.46,432.86,71.7,35.6,-5.0,552.24,2025-07-31,356.28,2026-03-30
AAPL,Apple,テック/消費者,US,284.18,2.66,47037582,45916659,1.02,"30047900,91848200,79915400,46668400,47037582",285.92,171.67,98.5,268.79,261.82,255.61,65.6,5.2489,3.9904,1.2585,283.14,254.44,103.6,なし,34.45,2.49,4173852573696.0,16.6,39.0,303.3762,6.8,2026-05-05T22:54:19.506469,126.37,171.09,198.03,124.9,66.1,43.5,288.35,2025-12-03,192.41,2025-05-07
AMZN,Amazon,テック/EC/クラウド,US,273.55,0.55,41486098,51947974,0.8,"72367900,100974900,50825200,49083700,41486098",273.55,167.32,100.0,253.32,227.41,227.86,82.3,13.062,11.9596,1.1024,279.9,226.73,88.1,なし,32.76,1.91,2942607294464.0,16.6,,309.51596,13.1,2026-05-05T22:54:20.056282,165.32,105.66,186.35,65.5,158.9,46.8,278.56,2026-05-05,183.85,2025-05-06
GOOGL,Alphabet,テック/広告/AI,US,388.43,1.35,23462299,27251484,0.86,"35376300,72040000,30105200,26298600,23462299",388.43,144.2,100.0,345.33,318.38,282.89,82.4,19.0724,14.2279,4.8445,391.33,299.33,96.8,なし,29.63,1.78,4706001747968.0,21.8,23.0,421.73328,8.6,2026-05-05T22:54:20.638511,115.91,104.7,163.64,235.1,271.0,137.4,392.82,2026-05-05,147.33,2025-05-07
TSLA,Tesla,EV/AI/エネルギー,US,389.37,-0.8,46147252,64128647,0.72,"45384800,51076000,65338300,48765100,46147252",489.88,221.86,62.5,376.71,383.12,403.16,48.3,2.2091,0.0048,2.2043,411.28,342.13,68.3,なし,353.97,5.4,1462366109696.0,15.8,,412.25366,5.9,2026-05-05T22:54:21.295668,221.18,170.06,280.26,76.0,129.0,38.9,498.83,2025-12-22,271.0,2025-05-07
CRM,Salesforce,クラウド/SaaS,US,186.99,0.81,9676870,13414953,0.72,"6882800,14408300,12324400,8444700,9676870",288.99,164.96,17.8,179.35,186.52,227.0,59.0,-0.5685,-1.8152,1.2468,192.33,166.37,79.4,なし,23.94,1.01,152967872512.0,12.1,95.0,268.2532,43.5,2026-05-05T22:54:21.945541,214.89,194.73,270.61,-13.0,-4.0,-30.9,293.86,2025-05-14,163.52,2026-04-10
NOW,ServiceNow,クラウド/SaaS,US,92.01,0.04,20843239,30324771,0.69,"18646600,22152200,22911800,21863500,20843239",208.94,83.0,7.2,92.28,102.82,148.97,47.2,-3.3854,-3.8604,0.475,102.74,81.82,48.7,なし,54.77,0.89,94890655744.0,22.1,,144.88136,57.5,2026-05-05T22:54:22.594125,97.17,86.96,195.61,-5.3,5.8,-53.0,211.48,2025-07-03,81.24,2026-04-10
SNOW,Snowflake,クラウド/データ,US,141.71,-1.73,5841913,8461015,0.69,"4323100,8241600,9351300,6190200,5841913",277.14,121.11,13.2,142.0,157.05,206.4,47.2,-4.1821,-5.0234,0.8413,157.28,126.72,49.0,なし,58.26,4.04,48989151232.0,30.1,,232.73701,64.2,2026-05-05T22:54:23.112364,199.84,154.17,167.87,-29.1,-8.1,-15.6,280.67,2025-11-03,118.3,2026-04-10
DDOG,Datadog,クラウド/監視,US,145.73,-0.65,4096800,4987390,0.82,"3488000,7160500,6247800,6723800,4096800",199.72,87.0,52.1,126.72,123.19,138.1,79.5,5.7756,3.5612,2.2144,150.13,103.32,90.6,なし,470.1,1.1,51871457280.0,29.2,,177.01547,21.5,2026-05-05T22:54:23.894113,71.36,76.57,105.7,104.2,90.3,37.9,201.69,2025-11-11,98.01,2026-02-24
NET,Cloudflare,クラウド/セキュリティ,US,244.43,9.04,7150056,4597152,1.56,"2349200,3053700,2993700,2781400,7150056",253.3,97.08,94.3,203.92,202.66,203.54,83.4,6.5653,2.9397,3.6256,237.15,170.69,111.0,なし,169.54,2.38,86375227392.0,33.6,,231.85484,-5.1,2026-05-05T22:54:24.443767,69.07,44.07,124.64,253.9,454.6,96.1,260.0,2025-11-03,120.46,2025-05-06
CRWD,CrowdStrike,サイバーセキュリティ,US,476.53,1.55,2082584,3235359,0.64,"1914800,2442700,1522000,2183600,2082584",557.53,321.63,65.7,435.32,417.54,457.56,75.9,14.9523,11.4442,3.5081,490.06,380.58,87.6,なし,77.26,3.87,120854724608.0,23.3,,491.7239,3.2,2026-05-05T22:54:25.520977,187.07,122.45,443.47,154.7,289.2,7.5,566.9,2025-11-12,342.72,2026-02-23
ZS,Zscaler,サイバーセキュリティ,US,141.36,-0.59,2011868,2948993,0.68,"1339200,2376900,2867500,2166600,2011868",336.27,118.05,10.7,133.4,143.27,232.25,61.5,-1.2317,-3.0664,1.8347,147.53,119.26,78.2,なし,30.81,1.53,22729373696.0,25.9,,227.67444,61.1,2026-05-05T22:54:26.151313,167.35,89.46,232.98,-15.5,58.0,-39.3,336.99,2025-11-03,114.62,2026-04-10
PANW,Palo Alto Networks,サイバーセキュリティ,US,183.98,-0.31,4804150,7224242,0.67,"4157400,5771500,4972100,4891100,4804150",221.38,141.67,53.1,173.57,165.33,184.91,71.9,5.3549,4.4284,0.9265,190.85,156.29,80.1,なし,101.65,3.1,149207777280.0,14.9,,206.1408,12.0,2026-05-05T22:54:26.780892,56.24,91.96,188.13,227.1,100.1,-2.2,223.61,2025-10-28,139.57,2026-02-24
SHOP,Shopify,EC/SaaS,US,107.63,-15.62,39640557,9322302,4.25,"5145800,6792700,7936300,11194400,39640557",179.01,76.89,30.1,123.06,122.52,141.91,31.7,-0.4113,0.6714,-1.0827,137.97,108.15,-1.7,なし,114.5,2.41,139744198656.0,30.6,,159.48889,48.2,2026-05-05T22:54:27.548288,109.09,62.03,98.38,-1.3,73.5,9.4,182.19,2025-10-29,88.14,2025-05-08
UBER,Uber Technologies,モビリティ,US,72.95,-1.33,27035237,14903441,1.81,"11751800,16067000,10867400,13868400,27035237",100.1,64.62,23.5,74.6,74.03,85.02,31.4,0.1131,0.3309,-0.2178,78.64,70.55,29.6,なし,15.42,4.51,150139551744.0,20.1,,104.00314,42.6,2026-05-05T22:54:28.303607,46.65,37.75,85.43,56.4,93.2,-14.6,101.99,2025-09-22,68.46,2026-03-27
ABNB,Airbnb,旅行/プラットフォーム,US,139.73,0.63,3115929,3269296,0.95,"3486600,2857300,2527900,3160400,3115929",144.18,105.69,88.4,138.33,133.43,128.35,55.1,2.5751,2.889,-0.3139,148.15,128.51,57.1,なし,34.67,1.31,83073007616.0,12.0,,149.06944,6.7,2026-05-05T22:54:29.622204,153.64,119.9,124.89,-9.1,16.5,11.9,147.25,2026-04-22,110.81,2025-11-20
XYZ,Block (Square),フィンテック,US,71.25,-0.9,4959841,4971302,1.0,"4924800,4106200,3808600,4792200,4959841",81.11,46.53,71.5,69.07,63.88,68.21,58.9,2.4803,2.6044,-0.124,76.21,61.93,65.3,なし,33.93,0.82,42440445952.0,3.6,,86.779,21.8,2026-05-05T22:54:30.360719,223.96,59.25,46.64,-68.2,20.3,52.8,82.5,2025-08-08,45.65,2025-05-06
COIN,Coinbase,暗号資産,US,197.75,-2.58,9977640,9994617,1.0,"12609600,7786700,6771100,11243400,9977640",419.78,141.09,20.3,191.84,188.92,261.96,51.0,2.8177,2.6825,0.1351,217.16,166.52,61.7,なし,44.44,0.78,52220862464.0,-22.2,,236.57393,19.6,2026-05-05T22:54:30.921976,256.76,58.24,199.4,-23.0,239.5,-0.8,444.65,2025-07-18,139.36,2026-02-12
LLY,Eli Lilly,ヘルスケア/製薬,US,988.87,2.16,2936672,3229978,0.91,"3904600,8236700,4352400,3696900,2936672",1108.09,622.32,75.5,921.51,945.43,911.75,64.7,1.4068,-9.9198,11.3266,991.94,851.09,97.8,なし,35.1,1.39,881816305664.0,55.5,64.0,1203.8966,21.7,2026-05-05T22:54:31.709015,184.46,418.42,815.42,436.1,136.3,21.3,1132.06,2026-01-08,620.46,2025-08-08
NVO,Novo Nordisk,ヘルスケア/製薬,US,44.87,1.08,21105092,17579974,1.2,"16339400,25208100,26254500,18675700,21105092",77.31,34.76,23.8,40.44,38.04,48.23,69.0,1.4418,0.8757,0.5661,44.83,36.05,100.4,なし,12.43,4.87,198962642944.0,-7.6,406.0,46.562054,3.8,2026-05-05T22:54:33.149982,33.33,75.43,65.93,34.6,-40.5,-31.9,77.68,2025-06-13,34.58,2026-03-03
ISRG,Intuitive Surgical,ヘルスケア/ロボット,US,451.38,-0.21,2673941,2273207,1.18,"2059300,2000300,1461900,1797600,2673941",592.85,429.59,13.3,463.09,473.13,499.51,42.8,-4.1238,-3.1291,-0.9947,483.6,442.58,21.5,なし,54.85,2.38,159862030336.0,23.0,,577.00934,27.8,2026-05-05T22:54:33.718945,280.82,304.88,531.82,60.7,48.1,-15.1,603.88,2026-01-07,427.84,2025-10-14
DXCM,DexCom,ヘルスケア/医療機器,US,59.48,-0.93,5526204,4886520,1.13,"6558800,5343300,10563000,5492800,5526204",89.53,54.84,13.4,62.1,65.31,69.25,44.3,-1.5192,-1.4405,-0.0788,66.51,57.68,20.4,なし,25.53,1.3,22951725056.0,15.0,,83.54167,40.5,2026-05-05T22:54:34.623147,89.33,120.82,80.27,-33.4,-50.8,-25.9,89.98,2025-07-30,54.11,2025-11-07
NFLX,Netflix,エンタメ/ストリーミング,US,87.89,-3.44,47814000,42499190,1.13,"26122100,40923000,30406900,25928800,47814000",133.91,75.86,20.7,96.65,95.16,103.82,12.0,-1.5485,-0.4921,-1.0564,109.04,84.26,14.7,なし,28.35,1.33,370087100416.0,16.2,,114.555,30.3,2026-05-05T22:54:35.437567,49.96,32.28,113.41,75.9,172.3,-22.5,134.12,2025-06-30,75.01,2026-02-23
V,Visa,フィンテック/決済,US,322.03,-1.47,4760671,6996048,0.68,"16658600,11241100,6726100,6712400,4760671",371.15,295.52,35.1,315.22,311.07,331.64,55.8,4.4302,2.7894,1.6408,332.31,298.13,69.9,なし,28.08,1.71,612418519040.0,17.1,82.0,398.31458,23.7,2026-05-05T22:54:36.135332,222.97,226.58,346.05,44.4,42.1,-6.9,373.34,2025-06-11,293.89,2026-04-01
MA,Mastercard,フィンテック/決済,US,497.08,-1.52,3533850,3485297,1.01,"5876700,5975100,4531800,4419900,3533850",596.25,476.35,17.3,508.71,505.82,546.16,37.7,-1.0309,0.2362,-1.2672,525.3,492.12,14.9,なし,28.8,1.61,439211851776.0,15.8,69.0,648.6111,30.5,2026-05-05T22:54:36.857620,364.72,377.95,557.83,36.3,31.5,-10.9,599.05,2025-08-22,479.68,2026-03-27
SMCI,Super Micro Computer,サーバー/AI,US,27.83,-0.32,40185770,30502323,1.32,"26097100,21028100,25043900,29340500,40185770",60.71,20.53,18.2,27.16,27.6,37.52,52.2,0.3033,0.2093,0.094,30.5,23.82,60.0,なし,20.31,,16711411712.0,123.4,,33.2,19.3,2026-05-05T22:54:37.594820,3.62,13.72,32.17,669.4,102.8,-13.5,62.36,2025-07-31,19.48,2026-03-23
ARM,Arm Holdings,半導体/IP,US,208.84,2.75,7128727,8564801,0.83,"6215500,7730800,4970300,6725200,7128727",234.81,85.82,82.6,184.56,153.09,141.77,68.0,17.6506,17.1229,0.5277,237.87,131.26,72.8,なし,278.45,2.45,221787783168.0,26.3,,175.03307,-16.2,2026-05-05T22:54:38.347326,,,121.95,,,71.3,237.68,2026-04-24,100.02,2026-02-05
DELL,Dell Technologies,サーバー/PC,US,216.32,2.21,4295270,5988618,0.72,"3635700,5635800,3010600,3842400,4295270",216.32,70.11,100.0,200.74,173.22,141.72,80.2,12.1087,12.8152,-0.7065,228.96,172.52,77.6,なし,24.92,0.88,140648824832.0,39.5,119.0,187.65218,-13.3,2026-05-05T22:54:39.214777,46.01,43.03,92.95,370.1,402.7,132.7,221.5,2026-04-27,91.14,2025-05-06
HPE,Hewlett Packard Enterprise,サーバー/ネットワーク,US,30.04,4.63,11526752,14242642,0.81,"13271700,17192200,11032500,12078200,11526752",30.04,12.2,100.0,27.15,24.26,23.0,80.7,1.4266,1.3435,0.0831,30.78,23.53,89.8,なし,11.05,0.85,39858700288.0,18.4,199.0,27.07684,-9.9,2026-05-05T22:54:39.849445,14.15,13.0,16.26,112.4,131.1,84.8,30.15,2026-05-05,15.78,2025-05-07
ORCL,Oracle,クラウド/DB,US,185.35,2.81,23150372,33490078,0.69,"20587500,21016400,26318000,33504500,23150372",325.76,121.6,31.2,167.92,156.68,210.49,60.5,6.0804,5.4795,0.6009,197.14,138.69,79.8,なし,33.28,1.14,533075165184.0,21.7,111.0,241.57605,30.3,2026-05-05T22:54:40.517772,74.53,93.6,147.81,148.7,98.0,25.4,343.01,2025-09-10,134.57,2026-04-10
IBM,IBM,AI/コンサルティング,US,229.03,-0.2,4205728,6600196,0.64,"6443700,6283300,3582100,4003100,4205728",313.19,215.67,13.7,238.56,242.74,270.41,36.8,-4.7511,-3.7555,-0.9956,258.21,218.91,25.7,なし,20.29,2.15,215261937664.0,9.5,295.0,279.6765,22.1,2026-05-05T22:54:41.338510,116.24,111.55,243.14,97.0,105.3,-5.8,323.06,2025-11-12,220.72,2026-02-23
ADBE,Adobe,クリエイティブ/SaaS,US,255.62,0.65,3875945,5578162,0.69,"2664500,5129100,5068500,5536900,3875945",420.68,225.35,15.5,243.82,250.6,313.13,58.1,0.674,-1.3056,1.9795,259.55,228.08,87.5,なし,14.89,0.72,103321600000.0,12.0,,327.955,28.3,2026-05-05T22:54:41.955805,483.61,348.4,381.06,-47.1,-26.6,-32.9,422.95,2025-05-21,224.13,2026-04-10
IONQ,IonQ,量子コンピュータ,US,48.0,4.92,23085892,34898949,0.66,"24594100,23258800,20621900,26396700,23085892",82.09,20.68,44.5,41.39,36.3,46.54,60.5,3.3035,3.0084,0.295,55.28,27.5,73.8,なし,-53.55,,17914654720.0,428.5,,63.91286,33.2,2026-05-05T22:54:42.467144,10.26,5.9,29.82,367.8,713.6,61.0,84.64,2025-10-13,25.89,2026-03-30
RGTI,Rigetti Computing,量子コンピュータ,US,18.27,3.22,22617595,31094084,0.73,"21490000,25523300,16601500,27828800,22617595",56.34,7.5,22.1,17.2,16.39,22.86,44.4,0.4117,0.3703,0.0413,20.57,13.82,65.9,なし,-100.88,,6071952896.0,-17.9,,30.57583,67.4,2026-05-05T22:54:43.187059,9.9,0.41,9.69,84.5,4367.0,88.4,58.15,2025-10-14,9.14,2025-05-07
RKLB,Rocket Lab,宇宙/ロケット,US,78.76,-1.93,16931349,21762117,0.78,"17751400,17604200,16378800,16241300,16931349",96.3,16.37,78.1,78.84,72.84,62.38,54.9,2.3753,2.9339,-0.5586,92.7,64.97,49.7,なし,1536.78,,45526769664.0,35.7,,87.562,11.2,2026-05-05T22:54:44.001206,10.14,3.85,22.48,676.7,1945.7,250.4,99.58,2026-01-16,20.23,2025-05-09
AI,C3.ai,AI/エンタープライズ,US,9.41,2.06,4342405,4673425,0.93,"3078500,3863600,5295800,3482100,4342405",29.16,7.76,7.7,8.95,8.84,14.39,48.0,0.0602,-0.0018,0.062,9.71,8.18,80.2,なし,-11.2,,1367190272.0,-46.1,,8.81818,-6.3,2026-05-05T22:54:44.700856,56.34,18.7,21.98,-83.3,-49.7,-57.2,30.24,2025-05-29,7.68,2026-03-30
PATH,UiPath,RPA/自動化,US,10.7,-1.2,29129557,25445602,1.14,"17059700,19005600,38241100,30757400,29129557",19.29,9.38,13.3,10.4,10.94,13.08,51.6,-0.1157,-0.1976,0.082,11.12,9.68,70.6,なし,20.58,0.37,5605963776.0,13.6,,13.805,29.0,2026-05-05T22:54:45.427687,69.29,12.87,11.77,-84.6,-16.9,-9.1,19.84,2025-12-08,9.28,2026-04-10
MDB,MongoDB,クラウド/DB,US,266.68,0.75,923648,1615637,0.57,"852200,1844300,1418800,1048900,923648",440.6,145.85,41.0,253.37,262.7,317.46,63.0,-0.0311,-2.6614,2.6303,279.56,227.18,75.4,なし,37.84,1.67,21432944640.0,26.7,,347.1011,30.2,2026-05-05T22:54:46.263324,256.62,241.29,172.96,3.9,10.5,54.2,444.72,2026-01-07,169.26,2025-05-06
ESTC,Elastic,検索/データ分析,US,50.15,-1.01,898955,1732217,0.52,"1230800,1760100,1543500,1080600,898955",94.47,43.3,13.4,47.4,50.54,71.99,58.9,-0.5191,-1.1492,0.6301,51.04,43.76,87.8,なし,17.64,1.37,5190575616.0,17.7,,78.59072,56.7,2026-05-05T22:54:47.884254,106.49,56.67,83.26,-52.9,-11.5,-39.8,96.07,2025-11-12,42.05,2026-04-10
PYPL,PayPal,フィンテック/決済,US,46.49,-7.74,38922523,13906891,2.8,"18531700,12519900,8765800,13649500,38922523",77.8,38.96,19.4,49.22,46.94,58.82,37.4,0.8037,1.1154,-0.3117,53.15,45.29,15.3,なし,8.59,0.91,41825845248.0,3.7,111.0,52.96735,13.9,2026-05-05T22:54:48.585282,250.68,74.57,68.18,-81.5,-37.7,-31.8,79.08,2025-07-28,38.34,2026-02-12
SOFI,SoFi Technologies,フィンテック/ネオバンク,US,16.02,-1.11,52424047,66583392,0.79,"200480800,94742400,79288500,66311900,52424047",32.21,9.5,28.7,17.64,17.5,23.71,31.1,-0.3279,-0.0711,-0.2568,20.35,14.93,20.2,なし,35.6,1.03,20549416960.0,42.5,,21.7,35.5,2026-05-05T22:54:50.186873,15.0,5.16,12.86,6.8,210.5,24.6,32.73,2025-11-12,12.44,2025-05-06
AFRM,Affirm Holdings,フィンテック/BNPL,US,66.81,-0.4,3463769,5027983,0.69,"3815700,4958600,6423600,4067700,3463769",92.18,35.75,55.0,61.1,52.72,67.64,64.5,4.2046,3.9763,0.2282,74.01,48.19,72.1,なし,82.48,0.81,22255122432.0,29.6,,79.07778,18.4,2026-05-05T22:54:50.801936,54.44,10.71,52.09,22.7,523.8,28.3,100.0,2025-08-29,42.1,2026-03-27
RIVN,Rivian Automotive,EV,US,14.6,0.62,27959878,26731833,1.05,"16223600,31193600,53434700,48844400,27959878",22.45,10.8,32.6,16.15,15.68,15.31,35.7,-0.1254,0.1489,-0.2743,17.98,14.32,7.7,なし,-7.71,,19320363008.0,11.4,,18.11538,24.1,2026-05-05T22:54:51.458451,,13.41,13.55,,8.9,7.7,22.69,2025-12-22,11.57,2025-08-06
LCID,Lucid Group,EV,US,6.25,-6.58,17642640,22574762,0.78,"16976200,20927700,17796600,19080400,17642640",31.3,5.76,1.9,7.21,8.87,14.89,28.4,-0.8293,-0.8587,0.0294,9.49,4.92,29.1,なし,-1.66,,2288764928.0,122.9,,12.77273,104.4,2026-05-05T22:54:52.132447,189.6,77.3,23.6,-96.7,-91.9,-73.5,33.7,2025-07-17,5.62,2026-04-29
ENPH,Enphase Energy,太陽光/クリーンエネルギー,US,36.02,10.69,8426066,7363103,1.14,"17279000,9936400,5870300,5524000,8426066",62.52,26.12,27.2,33.29,38.32,36.26,61.1,-0.9667,-1.3923,0.4256,36.69,29.9,90.1,なし,35.66,0.86,4747372032.0,-20.6,,40.41481,12.2,2026-05-05T22:54:53.187325,121.94,159.65,44.42,-70.5,-77.4,-18.9,54.43,2025-05-12,25.78,2025-11-21
RBLX,Roblox,ゲーム/メタバース,US,44.04,-7.42,16226897,12045644,1.35,"7028500,23970800,53403900,17674500,16226897",141.56,44.04,0.0,55.94,58.51,93.85,23.2,-2.8253,-1.438,-1.3873,65.92,45.97,-9.7,なし,-36.58,8.18,31531704320.0,39.3,,67.54688,53.4,2026-05-05T22:54:53.813696,65.06,35.05,71.82,-32.3,25.6,-38.7,150.59,2025-07-31,41.75,2026-05-01
TTWO,Take-Two Interactive,ゲーム,US,223.11,-0.92,1229041,1466772,0.84,"1028000,1430800,1042200,2046300,1229041",262.29,189.69,46.0,211.87,207.43,231.54,61.6,4.2287,3.0508,1.1779,227.19,196.55,86.7,なし,28.24,2.49,41314496512.0,24.9,,277.63214,24.4,2026-05-05T22:54:54.750317,168.64,124.51,225.32,32.3,79.2,-1.0,264.79,2025-10-15,187.63,2026-03-27
