ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
285A.T,KIOXIA HOLDINGS CORPORATION,JP,78140.0,1.59,18.66,1.05,39075320,37057500,0.0,5日急騰 +18.7% / 新高値圏,2,2026-06-06 23:02,False
HPE,Hewlett Packard Enterprise Comp,US,49.20000076293945,-8.36,14.31,2.14,80029620,37311115,-12.38,出来高急増 x2.1 / 5日急騰 +14.3%,2,2026-06-06 23:02,True
MRVL,"Marvell Technology, Inc.",US,263.4700012207031,-16.74,28.52,1.96,88114520,44937200,-16.74,5日急騰 +28.5%,1,2026-06-06 23:02,True
7735.T,SCREEN HOLDINGS CO LTD,JP,12630.0,-6.03,13.58,1.06,2785660,2625695,-6.03,5日急騰 +13.6%,1,2026-06-06 23:02,False
8035.T,TOKYO ELECTRON,JP,59450.0,-6.61,13.41,1.32,4109600,3106610,-6.61,5日急騰 +13.4%,1,2026-06-06 23:02,True
2413.T,M3 INC,JP,1590.0,2.91,11.66,0.83,6108360,7380290,-5.39,5日急騰 +11.7%,1,2026-06-06 23:02,True
6146.T,DISCO CORPORATION,JP,72580.0,0.51,11.51,1.05,1785680,1702160,-5.24,5日急騰 +11.5%,1,2026-06-06 23:02,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3219.0,1.58,7.34,1.0,43888740,43693130,0.0,新高値圏,1,2026-06-06 23:02,True
6645.T,OMRON CORP,JP,6162.0,-1.12,7.28,0.98,1832000,1875285,-1.75,新高値圏,1,2026-06-06 23:02,False
8411.T,MIZUHO FINANCIAL GROUP,JP,7716.0,0.93,7.24,0.87,10326140,11891940,0.0,新高値圏,1,2026-06-06 23:02,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6230.0,1.65,7.06,0.92,13446780,14619085,0.0,新高値圏,1,2026-06-06 23:02,True
UNH,UnitedHealth Group Incorporated,US,399.4700012207031,0.76,5.04,1.13,8172320,7213685,-0.42,新高値圏,1,2026-06-06 23:02,False
ABBV,AbbVie Inc.,US,227.22999572753906,1.02,4.37,1.06,5883280,5559880,-0.43,新高値圏,1,2026-06-06 23:02,True
7752.T,RICOH CO,JP,1512.0,-0.26,3.67,0.79,2084960,2643590,-0.92,新高値圏,1,2026-06-06 23:02,False
6501.T,HITACHI,JP,5300.0,2.26,2.59,0.85,11785600,13848970,-1.05,新高値圏,1,2026-06-06 23:02,True
LLY,Eli Lilly and Company,US,1131.4200439453125,0.55,2.39,1.0,3184920,3192485,0.0,新高値圏,1,2026-06-06 23:02,True
EA,Electronic Arts Inc.,US,203.0,-0.2,0.63,0.97,2001960,2060755,-0.47,新高値圏,1,2026-06-06 23:02,True
6762.T,TDK CORP,JP,4111.0,4.08,0.07,1.27,20464760,16112845,0.0,新高値圏,1,2026-06-06 23:02,False
