ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,177.64,0.14,106374893,174603669,0.61,"185627000,226181300,168132000,143143200,106374893",207.02,94.29,73.9,177.61,182.5,179.97,43.6,-2.4879,-2.8386,0.3508,188.75,166.47,50.1,なし,36.25,,4317540253696.0,73.2,2.0,268.22195,51.0,2026-04-06T22:34:44.542806,14.11,27.01,94.29,1159.1,557.6,88.4,212.17,2025-10-29,86.6,2025-04-07
AMD,AMD,半導体/AI,US,220.18,1.23,30668930,33904036,0.9,"41053300,42318700,40835800,38463500,30668930",264.33,78.21,76.3,204.11,210.97,197.35,64.7,1.7144,-0.603,2.3174,219.45,188.78,102.4,なし,84.36,,358983860224.0,34.1,,289.6087,31.5,2026-04-06T22:34:45.122675,82.2,92.47,85.76,167.9,138.1,156.7,267.08,2025-10-29,76.48,2025-04-08
AVGO,Broadcom,半導体/AI,US,314.43,-0.04,10899917,26054600,0.42,"28054500,29289500,19171000,14021100,10899917",411.32,145.11,63.6,319.44,324.06,326.95,44.3,-4.9484,-4.9824,0.034,345.91,292.97,40.5,なし,61.29,,1490798641152.0,29.5,83.0,471.5531,50.0,2026-04-06T22:34:45.763623,43.65,59.83,145.11,620.3,425.5,116.7,412.95,2025-12-10,136.99,2025-04-07
MRVL,Marvell Technology,半導体,US,109.51,2.24,21515373,22617293,0.95,"21463200,51286100,44072500,23667100,21515373",109.51,49.27,100.0,94.15,85.48,81.76,67.8,5.5647,3.9355,1.6292,107.88,80.42,105.9,なし,35.67,,95761924096.0,22.1,22.0,121.25163,10.7,2026-04-06T22:34:46.382002,49.36,38.89,49.27,121.9,181.6,122.3,111.89,2026-04-06,46.93,2025-04-07
LRCX,Lam Research,半導体製造装置,US,220.65,1.01,4003100,10539760,0.38,"11921000,11725000,10697600,6805400,4003100",249.18,58.66,85.0,220.16,226.56,158.6,50.6,-1.8169,-1.3735,-0.4433,240.21,200.11,51.2,なし,45.31,,277142994944.0,22.1,48.0,274.90323,24.6,2026-04-06T22:34:47.103083,62.46,47.97,58.66,253.3,360.0,276.1,256.37,2026-02-25,55.91,2025-04-07
KLAC,KLA Corporation,半導体検査装置,US,1540.06,1.53,409058,996422,0.41,"1001200,1108100,879900,661500,409058",1682.52,572.19,87.2,1476.74,1475.23,1175.74,60.2,12.0457,7.86,4.1857,1575.08,1378.41,82.2,ゴールデンクロス,44.93,,202352082944.0,7.2,50.0,1681.3667,9.2,2026-04-06T22:34:47.734281,330.25,364.5,572.19,366.3,322.5,169.2,1691.15,2026-01-29,547.18,2025-04-07
AMAT,Applied Materials,半導体製造装置,US,352.62,1.19,2502432,6538841,0.38,"6568100,8335600,5974800,4269400,2502432",394.95,125.82,84.3,348.89,346.4,249.22,52.6,0.261,1.2308,-0.9698,372.59,325.18,57.9,なし,36.13,,279842717696.0,-2.1,61.0,418.28125,18.6,2026-04-06T22:34:48.410688,133.33,111.53,125.82,164.5,216.2,180.2,395.95,2026-02-25,122.64,2025-04-07
CDNS,Cadence Design,半導体EDA,US,279.39,0.24,1126076,2103073,0.54,"2151600,1883900,1762400,1511500,1126076",373.37,231.64,33.7,285.4,292.1,321.67,37.3,-5.088,-4.7244,-0.3636,300.79,270.0,30.5,なし,68.65,,77137362944.0,6.2,,371.67776,33.0,2026-04-06T22:34:49.011851,142.56,208.52,232.88,96.0,34.0,20.0,376.45,2025-07-31,221.56,2025-04-07
SNPS,Synopsys,半導体EDA,US,397.07,0.28,1113557,1817842,0.61,"2006700,1684000,1163600,1077100,1113557",645.35,380.47,6.3,413.83,432.11,486.34,34.8,-11.8737,-10.6984,-1.1753,449.08,378.58,26.2,なし,60.81,,76063539200.0,65.5,,537.75,35.4,2026-04-06T22:34:49.609315,257.0,375.92,388.13,54.5,5.6,2.3,651.73,2025-07-30,365.74,2025-04-07
TSM,TSMC,半導体ファウンドリ,US,341.76,0.8,5870468,13831298,0.42,"15740000,18488000,15011600,8994600,5870468",386.64,139.64,81.8,338.62,347.88,289.58,51.2,-3.5163,-4.104,0.5877,355.95,321.29,59.1,なし,32.96,,1772539871232.0,20.5,104.0,430.65167,26.0,2026-04-06T22:34:50.327407,110.35,86.33,145.0,209.7,295.9,135.7,389.11,2026-02-25,132.61,2025-04-07
