ticker,name,sector,market,price,change_pct,volume,vol_avg_20d,vol_ratio,vol_5d,high_52w,low_52w,pos_52w_pct,sma_20,sma_50,sma_200,rsi_14,macd,macd_signal,macd_histogram,bb_upper,bb_lower,bb_position,cross_signal,pe_ratio,peg_ratio,market_cap,revenue_growth_pct,dividend_yield_pct,target_price,upside_pct,fetch_time,price_5y_ago,price_3y_ago,price_1y_ago,change_5y_pct,change_3y_pct,change_1y_pct,high_1y,high_1y_date,low_1y,low_1y_date
NVDA,NVIDIA,半導体/AI,US,220.61,-0.77,139083506,156475125,0.89,"150405400,180782900,180977600,146280900,139083506",235.74,96.89,89.1,212.35,194.72,186.42,58.5,8.6049,7.9628,0.6421,234.45,190.25,68.7,なし,45.11,0.71,5343290064896.0,73.2,2.0,275.3058,24.8,2026-05-19T23:01:38.556036,14.58,31.24,135.54,1413.5,606.3,62.8,236.54,2026-05-14,129.13,2025-05-23
AMD,AMD,半導体/AI,US,414.05,-1.65,37434111,46236275,0.81,"30423400,26113600,29131600,28432100,37434111",458.79,85.56,88.0,385.49,288.01,226.62,66.1,44.0488,46.333,-2.2842,493.19,277.8,63.3,なし,138.48,1.01,675150168064.0,37.8,,460.79166,11.3,2026-05-19T23:01:38.928674,78.06,105.82,114.74,430.4,291.3,260.9,469.22,2026-05-11,107.67,2025-05-23
AVGO,Broadcom,半導体/AI,US,411.07,-2.29,20609055,19534132,1.06,"16981200,19733800,18957100,17863300,20609055",439.79,164.87,89.6,420.03,372.39,347.1,52.2,12.7999,16.4916,-3.6917,437.67,402.4,24.6,なし,80.13,0.92,1946280132608.0,29.5,62.0,477.12985,16.1,2026-05-19T23:01:39.311803,41.17,65.56,228.78,898.6,527.0,79.7,442.36,2026-05-14,224.36,2025-05-23
MRVL,Marvell Technology,半導体,US,176.27,4.35,24849463,25197798,0.99,"31862600,32661100,24757300,24439000,24849463",182.58,49.25,95.3,166.9,131.43,94.1,61.3,12.237,13.6003,-1.3633,182.5,151.29,80.0,なし,57.42,1.98,154333757440.0,22.1,14.0,141.41193,-19.8,2026-05-19T23:01:39.910140,45.37,45.01,62.39,288.5,291.7,182.5,192.15,2026-05-14,58.45,2025-05-30
LRCX,Lam Research,半導体製造装置,US,273.38,-1.65,8300980,9697439,0.86,"8633100,6404900,9643200,8562200,8300980",299.15,61.94,89.1,274.7,250.68,185.21,60.9,9.8221,11.3962,-1.5741,308.86,240.54,48.1,なし,51.78,1.63,341881094144.0,23.8,37.0,311.65625,14.0,2026-05-19T23:01:40.339713,59.42,57.21,83.21,360.1,377.9,228.5,302.0,2026-05-14,78.91,2025-05-30
KLAC,KLA Corporation,半導体検査装置,US,1740.58,-0.9,1116858,1093952,1.02,"938100,810000,980400,946900,1116858",1932.53,615.34,85.4,1805.91,1665.59,1310.56,44.4,30.0573,45.0836,-15.0263,1929.04,1682.77,23.5,なし,49.31,1.86,227367649280.0,11.5,52.0,1851.6897,6.4,2026-05-19T23:01:40.802592,297.87,413.01,781.97,484.3,321.4,122.6,1936.89,2026-04-24,735.7,2025-05-30
AMAT,Applied Materials,半導体製造装置,US,406.91,-1.61,8409171,7652723,1.1,"7839400,14936200,12768700,8265000,8409171",443.62,134.36,88.1,413.13,383.94,283.13,57.4,11.8685,13.6862,-1.8177,452.91,373.34,42.2,なし,38.28,1.4,322927788032.0,11.4,51.0,508.62857,25.0,2026-05-19T23:01:41.432745,124.87,123.71,164.47,225.9,228.9,147.4,448.45,2026-05-11,152.54,2025-05-30
CDNS,Cadence Design,半導体EDA,US,338.12,-2.27,1742616,2456240,0.71,"2321500,1476300,1703300,1903600,1742616",373.37,251.56,71.1,343.99,311.05,322.62,56.7,11.0728,13.8786,-2.8059,371.44,316.54,39.3,なし,78.82,3.28,93258907648.0,18.7,,379.5473,12.3,2026-05-19T23:01:41.823511,125.25,216.71,320.3,170.0,56.0,5.6,376.45,2025-07-31,262.75,2026-02-03
SNPS,Synopsys,半導体EDA,US,493.87,-0.91,1164261,1580548,0.74,"1335500,1150000,1488500,1883500,1164261",645.35,380.47,42.8,496.99,449.57,473.17,60.7,15.586,18.7701,-3.1841,526.85,467.13,44.8,なし,75.63,3.29,94606737408.0,65.5,,537.5327,8.8,2026-05-19T23:01:42.358811,244.71,408.5,516.01,101.8,20.9,-4.3,651.73,2025-07-30,376.18,2025-11-18
TSM,TSMC,半導体ファウンドリ,US,392.61,-0.84,14042879,14560693,0.96,"13127800,18577100,11868600,12117200,14042879",419.5,146.05,90.2,400.55,369.52,314.19,49.4,8.4887,11.2068,-2.7181,419.93,381.17,29.5,なし,33.73,1.23,2036232486912.0,35.1,96.0,467.84027,19.2,2026-05-19T23:01:42.810176,104.27,88.57,191.13,276.5,343.3,105.4,421.97,2026-05-14,187.71,2025-05-23
INTC,Intel,半導体,US,110.8,2.43,145931345,162280242,0.9,"115364400,118279800,135206000,145764000,145931345",129.44,18.84,83.1,101.92,72.1,45.69,60.9,12.891,14.3121,-1.421,138.19,65.65,62.2,なし,71.96,1.36,556880822272.0,7.2,,87.8619,-20.7,2026-05-19T23:01:43.340689,51.2,29.33,21.38,116.4,277.7,418.2,132.75,2026-05-11,18.97,2025-08-01
QCOM,Qualcomm,半導体/通信,US,195.61,-3.94,19402916,30577195,0.63,"26226300,24883900,25876800,21082500,19402916",237.53,124.07,63.1,183.13,151.49,158.27,62.5,17.2485,17.7095,-0.461,242.18,124.08,60.6,なし,21.01,0.87,206172946432.0,-3.5,181.0,177.58064,-9.2,2026-05-19T23:01:43.812266,118.9,98.86,150.18,64.5,97.9,30.2,247.9,2026-05-11,121.99,2026-04-07
MU,Micron Technology,半導体/メモリ,US,698.74,2.52,61031215,50435605,1.21,"54875100,42142700,48519000,60042500,61031215",803.63,66.58,85.8,629.79,498.6,312.81,67.2,75.7301,75.3361,0.394,860.07,399.51,65.0,なし,32.96,0.23,787992870912.0,196.3,9.0,612.65857,-12.3,2026-05-19T23:01:44.235006,79.13,67.3,98.41,783.1,938.2,610.0,818.67,2026-05-11,90.71,2025-05-23
META,Meta Platforms,テック/広告,US,602.61,-1.41,10736533,16013691,0.67,"14634400,10651200,13272600,13772400,10736533",788.15,483.15,39.2,628.41,620.26,671.07,24.9,-7.2742,-4.84,-2.4343,687.29,569.54,28.1,なし,21.91,0.88,1529679183872.0,33.1,34.0,826.69104,37.2,2026-05-19T23:01:44.661077,316.13,243.73,638.44,90.6,147.2,-5.6,794.38,2025-08-15,520.26,2026-03-27
PLTR,Palantir,AI/ソフトウェア,US,135.26,0.09,29646855,43531707,0.68,"55189400,37052600,32629700,32034600,29646855",207.18,90.8,38.2,138.72,143.54,163.14,46.4,-2.5768,-2.3853,-0.1915,149.2,128.23,33.5,なし,151.98,1.96,324260397056.0,84.7,,183.7289,35.8,2026-05-19T23:01:45.037336,20.61,11.71,126.33,556.3,1055.1,7.1,207.52,2025-11-03,118.93,2025-06-05
