ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
6963.T,ROHM CO LTD,JP,4357.0,8.93,16.84,1.5,8871580,5929095,0.0,5日急騰 +16.8% / 単日急騰 +8.9% / 新高値圏,3,2026-05-14 22:55,True
RKLB,Rocket Lab Corporation,US,132.5500030517578,6.77,68.68,1.66,44075688,26529062,0.0,5日急騰 +68.7% / 新高値圏,2,2026-05-14 22:55,True
ENPH,"Enphase Energy, Inc.",US,48.0099983215332,14.31,35.35,1.1,8615178,7836794,-3.48,5日急騰 +35.4% / 単日急騰 +14.3%,2,2026-05-14 22:55,True
IONQ,"IonQ, Inc.",US,57.470001220703125,4.0,20.53,1.1,37905481,34504610,0.0,5日急騰 +20.5% / 新高値圏,2,2026-05-14 22:55,True
ON,ON Semiconductor Corporation,US,118.37000274658203,2.3,17.65,0.91,12670994,13952208,0.0,5日急騰 +17.7% / 新高値圏,2,2026-05-14 22:55,False
HPE,Hewlett Packard Enterprise Comp,US,34.130001068115234,6.42,14.92,1.31,20523830,15654812,0.0,5日急騰 +14.9% / 新高値圏,2,2026-05-14 22:55,True
MRVL,"Marvell Technology, Inc.",US,182.5800018310547,2.6,14.11,0.98,25863823,26379605,0.0,5日急騰 +14.1% / 新高値圏,2,2026-05-14 22:55,True
6954.T,FANUC CORPORATION,JP,8036.0,4.64,13.26,1.31,10538400,8064510,0.0,5日急騰 +13.3% / 新高値圏,2,2026-05-14 22:56,False
6981.T,MURATA MANUFACTURING CO,JP,6339.0,4.11,12.23,1.0,13195700,13149100,0.0,5日急騰 +12.2% / 新高値圏,2,2026-05-14 22:56,False
2802.T,AJINOMOTO CO INC,JP,5542.0,1.08,11.78,1.7,8227000,4846170,0.0,5日急騰 +11.8% / 新高値圏,2,2026-05-14 22:56,False
NVDA,NVIDIA Corporation,US,235.74000549316406,4.39,11.46,1.03,156442181,152277520,0.0,5日急騰 +11.5% / 新高値圏,2,2026-05-14 22:55,True
AMD,"Advanced Micro Devices, Inc.",US,449.70001220703125,0.94,10.1,0.85,39962195,46947298,-1.98,5日急騰 +10.1% / 新高値圏,2,2026-05-14 22:55,True
6758.T,SONY GROUP CORPORATION,JP,3444.0,-5.9,10.03,2.01,50533600,25176025,-5.9,出来高急増 x2.0 / 5日急騰 +10.0%,2,2026-05-14 22:55,True
7735.T,SCREEN HOLDINGS CO LTD,JP,12205.0,8.83,8.01,1.23,2776480,2262080,0.0,単日急騰 +8.8% / 新高値圏,2,2026-05-14 22:56,False
6723.T,RENESAS ELECTRONICS CORP,JP,3854.0,7.8,6.38,1.13,22972840,20324010,0.0,単日急騰 +7.8% / 新高値圏,2,2026-05-14 22:55,True
MU,"Micron Technology, Inc.",US,776.010009765625,-3.44,20.01,1.32,61366910,46612097,-3.44,5日急騰 +20.0%,1,2026-05-14 22:55,True
6526.T,SOCIONEXT INC,JP,2295.0,2.68,11.92,1.24,11829660,9526215,-3.57,5日急騰 +11.9%,1,2026-05-14 22:55,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,48460.0,-4.04,11.63,1.14,37253840,32718570,-4.04,5日急騰 +11.6%,1,2026-05-14 22:55,False
8058.T,MITSUBISHI CORP,JP,5882.0,0.31,8.97,0.94,12397840,13153555,0.0,新高値圏,1,2026-05-14 22:55,True
TTWO,"Take-Two Interactive Software, ",US,242.41000366210938,6.79,8.46,1.35,2184265,1613556,0.0,新高値圏,1,2026-05-14 22:55,True
TXN,Texas Instruments Incorporated,US,308.1700134277344,0.6,8.04,0.84,7561386,9032876,0.0,新高値圏,1,2026-05-14 22:55,False
UNH,UnitedHealth Group Incorporated,US,399.0899963378906,-0.52,7.94,0.85,7286228,8534017,-0.52,新高値圏,1,2026-05-14 22:55,False
TSLA,"Tesla, Inc.",US,443.29998779296875,-0.44,7.65,1.03,63492177,61808279,-0.44,新高値圏,1,2026-05-14 22:55,True
DDOG,"Datadog, Inc.",US,202.83999633789062,-1.2,7.48,1.04,6819846,6551416,-1.2,新高値圏,1,2026-05-14 22:55,True
AMAT,"Applied Materials, Inc.",US,440.55999755859375,0.9,7.29,1.38,9537020,6894640,-0.69,新高値圏,1,2026-05-14 22:55,True
4385.T,MERCARI INC,JP,4193.0,-0.05,6.91,1.66,3336080,2010550,-0.05,新高値圏,1,2026-05-14 22:56,True
AVGO,Broadcom Inc.,US,439.7900085449219,5.52,6.6,0.98,18960109,19336337,0.0,新高値圏,1,2026-05-14 22:55,True
6762.T,TDK CORP,JP,3072.0,5.33,6.08,0.79,11705560,14904830,0.0,新高値圏,1,2026-05-14 22:56,False
2914.T,JAPAN TOBACCO INC,JP,6254.0,1.2,5.34,1.39,5939560,4257950,0.0,新高値圏,1,2026-05-14 22:55,True
ADI,"Analog Devices, Inc.",US,426.7900085449219,-1.3,4.47,1.05,3735955,3561913,-1.3,新高値圏,1,2026-05-14 22:55,False
LRCX,Lam Research Corporation,US,299.1499938964844,1.26,4.41,0.88,8327701,9442000,0.0,新高値圏,1,2026-05-14 22:55,True
AAPL,Apple Inc.,US,298.2099914550781,-0.22,3.84,0.93,45409113,48646268,-0.22,新高値圏,1,2026-05-14 22:55,True
6594.T,NIDEC CORPORATION,JP,2687.0,10.35,3.63,1.93,14917900,7739955,-5.02,単日急騰 +10.3%,1,2026-05-14 22:55,True
