ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
LCID,"Lucid Group, Inc.",US,6.510000228881836,9.97,26.16,1.14,17830106,15618466,-34.64,5日急騰 +26.2% / 単日急騰 +10.0%,2,2026-06-29 22:54,True
MRNA,"Moderna, Inc.",US,69.69999694824219,3.61,17.45,1.13,9535370,8406212,0.0,5日急騰 +17.4% / 新高値圏,2,2026-06-29 22:54,True
RBLX,Roblox Corporation,US,54.34000015258789,14.26,14.96,0.96,11536282,11981045,-12.11,5日急騰 +15.0% / 単日急騰 +14.3%,2,2026-06-29 22:54,True
AFRM,"Affirm Holdings, Inc.",US,81.79000091552734,2.89,13.28,1.07,5126185,4774661,0.0,5日急騰 +13.3% / 新高値圏,2,2026-06-29 22:54,True
JNJ,Johnson & Johnson,US,258.510009765625,1.51,11.77,1.22,10964683,8999000,0.0,5日急騰 +11.8% / 新高値圏,2,2026-06-29 22:54,False
LLY,Eli Lilly and Company,US,1229.9300537109375,1.81,11.6,1.17,3919092,3352643,0.0,5日急騰 +11.6% / 新高値圏,2,2026-06-29 22:54,True
RIVN,"Rivian Automotive, Inc.",US,16.809999465942383,7.55,11.32,0.96,31079187,32414481,-7.99,5日急騰 +11.3% / 単日急騰 +7.5%,2,2026-06-29 22:54,True
ABBV,AbbVie Inc.,US,254.30999755859375,0.38,10.56,1.99,17375539,8733134,0.0,5日急騰 +10.6% / 新高値圏,2,2026-06-29 22:54,True
AMAT,"Applied Materials, Inc.",US,694.6400146484375,10.82,8.51,1.35,16264467,12022521,0.0,単日急騰 +10.8% / 新高値圏,2,2026-06-29 22:54,True
KLAC,KLA Corporation,US,278.3900146484375,11.97,3.43,1.08,15622416,14422204,0.0,単日急騰 +12.0% / 新高値圏,2,2026-06-29 22:54,True
LRCX,Lam Research Corporation,US,410.9100036621094,8.39,0.33,1.19,15667247,13161836,0.0,単日急騰 +8.4% / 新高値圏,2,2026-06-29 22:54,True
DDOG,"Datadog, Inc.",US,248.57000732421875,3.67,12.29,0.79,4644032,5842188,-10.42,5日急騰 +12.3%,1,2026-06-29 22:54,True
NET,"Cloudflare, Inc.",US,243.75999450683594,2.75,11.62,0.88,3486192,3973503,-10.6,5日急騰 +11.6%,1,2026-06-29 22:54,True
SNOW,Snowflake Inc.,US,251.64999389648438,1.08,11.06,1.09,9464831,8654312,-10.18,5日急騰 +11.1%,1,2026-06-29 22:54,True
IBM,International Business Machines,US,278.0,2.35,10.22,0.91,9688271,10652387,-15.56,5日急騰 +10.2%,1,2026-06-29 22:54,True
2413.T,M3 INC,JP,1830.0,3.59,7.27,0.84,4205120,4999860,0.0,新高値圏,1,2026-06-29 22:55,True
