ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
8035.T,TOKYO ELECTRON,JP,72760.0,7.0,32.24,1.51,6225220,4125825,0.0,5日急騰 +32.2% / 単日急騰 +7.0% / 新高値圏,3,2026-06-15 23:43,True
285A.T,KIOXIA HOLDINGS CORPORATION,JP,90910.0,11.96,26.47,0.98,39272780,39926720,0.0,5日急騰 +26.5% / 単日急騰 +12.0% / 新高値圏,3,2026-06-15 23:44,False
6920.T,LASERTEC CORP,JP,48300.0,9.77,23.53,1.12,3398500,3024195,0.0,5日急騰 +23.5% / 単日急騰 +9.8% / 新高値圏,3,2026-06-15 23:43,True
ARM,Arm Holdings plc,US,412.54998779296875,8.33,19.1,0.92,12117701,13128325,0.0,5日急騰 +19.1% / 単日急騰 +8.3% / 新高値圏,3,2026-06-15 23:43,True
MU,"Micron Technology, Inc.",US,1087.989990234375,10.84,14.61,0.99,54724324,55124731,0.0,5日急騰 +14.6% / 単日急騰 +10.8% / 新高値圏,3,2026-06-15 23:43,True
7735.T,SCREEN HOLDINGS CO LTD,JP,14860.0,6.56,26.36,1.22,3279460,2694725,0.0,5日急騰 +26.4% / 新高値圏,2,2026-06-15 23:44,False
6146.T,DISCO CORPORATION,JP,85250.0,6.7,26.33,1.35,2583940,1920025,0.0,5日急騰 +26.3% / 新高値圏,2,2026-06-15 23:43,True
KLAC,KLA Corporation,US,256.4200134277344,0.74,21.64,1.34,15342661,11488665,0.0,5日急騰 +21.6% / 新高値圏,2,2026-06-15 23:43,True
LRCX,Lam Research Corporation,US,388.9200134277344,6.03,19.87,1.29,13240421,10244465,0.0,5日急騰 +19.9% / 新高値圏,2,2026-06-15 23:43,True
AMAT,"Applied Materials, Inc.",US,585.780029296875,3.27,19.02,1.29,11049824,8554621,0.0,5日急騰 +19.0% / 新高値圏,2,2026-06-15 23:43,True
6857.T,ADVANTEST CORP,JP,29420.0,7.67,16.58,1.04,8915620,8607210,-6.6,5日急騰 +16.6% / 単日急騰 +7.7%,2,2026-06-15 23:43,True
INTC,Intel Corporation,US,127.86000061035156,2.64,15.95,1.14,148116846,129847386,-1.22,5日急騰 +16.0% / 新高値圏,2,2026-06-15 23:43,True
6981.T,MURATA MANUFACTURING CO,JP,10060.0,17.58,15.49,1.27,49209480,38735325,-4.1,5日急騰 +15.5% / 単日急騰 +17.6%,2,2026-06-15 23:44,False
6273.T,SMC CORP,JP,70130.0,7.05,12.73,0.89,340620,382810,-17.06,5日急騰 +12.7% / 単日急騰 +7.1%,2,2026-06-15 23:44,False
6752.T,PANASONIC HOLDINGS CORP,JP,4010.0,5.53,12.2,1.17,14426120,12319795,0.0,5日急騰 +12.2% / 新高値圏,2,2026-06-15 23:44,False
AMD,"Advanced Micro Devices, Inc.",US,547.260009765625,6.98,11.61,1.0,31961341,32081575,0.0,5日急騰 +11.6% / 新高値圏,2,2026-06-15 23:43,True
4063.T,SHIN-ETSU CHEMICAL CO,JP,7564.0,5.23,10.21,0.96,7724260,8027975,-3.1,5日急騰 +10.2%,1,2026-06-15 23:44,True
AFRM,"Affirm Holdings, Inc.",US,71.9000015258789,8.66,9.84,0.91,4344913,4783098,-2.38,単日急騰 +8.7%,1,2026-06-15 23:43,True
7013.T,IHI CORPORATION,JP,2705.0,11.32,7.98,0.91,16503460,18109335,-30.97,単日急騰 +11.3%,1,2026-06-15 23:44,True
6971.T,KYOCERA CORP,JP,3837.0,4.52,7.45,1.04,8684820,8361595,-1.94,新高値圏,1,2026-06-15 23:44,False
MRVL,"Marvell Technology, Inc.",US,308.8800048828125,10.43,6.93,1.06,59707599,56454764,-2.39,単日急騰 +10.4%,1,2026-06-15 23:43,True
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6519.0,1.76,6.78,1.21,19168580,15884200,0.0,新高値圏,1,2026-06-15 23:44,True
GD,General Dynamics Corporation,US,359.5299987792969,-0.19,5.48,1.16,1165850,1008367,-0.19,新高値圏,1,2026-06-15 23:43,False
6762.T,TDK CORP,JP,3906.0,11.47,5.14,0.97,17653400,18114170,-4.99,単日急騰 +11.5%,1,2026-06-15 23:44,False
RGTI,"Rigetti Computing, Inc.",US,22.700000762939453,8.2,4.3,0.64,41545342,64412355,-16.02,単日急騰 +8.2%,1,2026-06-15 23:43,True
ON,ON Semiconductor Corporation,US,125.9000015258789,7.8,4.14,1.03,12012714,11672873,-6.0,単日急騰 +7.8%,1,2026-06-15 23:43,False
TSM,Taiwan Semiconductor Manufactur,US,441.3999938964844,4.12,3.66,1.13,13934421,12371965,-0.95,新高値圏,1,2026-06-15 23:43,True
8411.T,MIZUHO FINANCIAL GROUP,JP,7793.0,3.04,3.05,0.97,11620780,12005410,0.0,新高値圏,1,2026-06-15 23:44,True
9983.T,FAST RETAILING CO LTD,JP,81080.0,0.68,2.87,1.01,1028880,1021625,-1.52,新高値圏,1,2026-06-15 23:44,True
9984.T,SOFTBANK GROUP CORP,JP,7139.0,10.31,2.34,0.85,68906260,81129785,-17.3,単日急騰 +10.3%,1,2026-06-15 23:44,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3242.0,2.53,2.34,1.12,52587360,46940330,0.0,新高値圏,1,2026-06-15 23:44,True
UNH,UnitedHealth Group Incorporated,US,411.0400085449219,0.62,1.1,0.98,6804612,6950973,-0.47,新高値圏,1,2026-06-15 23:43,False
EA,Electronic Arts Inc.,US,203.1199951171875,-0.07,-0.04,0.76,1425689,1878452,-0.42,新高値圏,1,2026-06-15 23:43,True
