ticker,name,market,price,change_1d_pct,change_5d_pct,vol_ratio,vol_avg_5d,vol_avg_20d,near_high_pct,alerts,alert_count,scan_time,in_watchlist
4385.T,MERCARI INC,JP,4665.0,3.39,18.73,1.11,2012900,1811805,0.0,5日急騰 +18.7% / 新高値圏,2,2026-07-08 23:04,True
NET,"Cloudflare, Inc.",US,273.3999938964844,1.7,11.46,0.98,3460622,3514130,0.0,5日急騰 +11.5% / 新高値圏,2,2026-07-08 23:04,True
4478.T,FREEE K K,JP,2252.0,-0.44,17.41,1.26,566840,450680,-16.9,5日急騰 +17.4%,1,2026-07-08 23:04,True
PLTR,Palantir Technologies Inc.,US,132.22000122070312,-1.6,13.33,1.11,49898043,44794850,-17.7,5日急騰 +13.3%,1,2026-07-08 23:04,True
AAPL,Apple Inc.,US,313.3900146484375,0.88,8.3,0.78,52012609,66444157,-0.57,新高値圏,1,2026-07-08 23:04,True
2413.T,M3 INC,JP,1918.0,-0.34,7.97,0.82,3335700,4087245,-0.34,新高値圏,1,2026-07-08 23:04,True
GD,General Dynamics Corporation,US,374.30999755859375,-0.09,6.13,0.76,1083587,1433111,-0.68,新高値圏,1,2026-07-08 23:04,False
8316.T,SUMITOMO MITSUI FINANCIAL GROUP,JP,6811.0,-0.01,5.88,0.9,11913300,13297470,-0.01,新高値圏,1,2026-07-08 23:04,True
9433.T,KDDI CORPORATION,JP,2808.0,1.04,5.76,0.89,8358040,9342855,0.0,新高値圏,1,2026-07-08 23:04,True
8306.T,MITSUBISHI UFJ FINANCIAL GROUP ,JP,3433.0,-0.38,5.73,0.95,34884620,36677215,-0.38,新高値圏,1,2026-07-08 23:04,True
6098.T,RECRUIT HOLDINGS CO LTD,JP,12180.0,-0.98,5.64,1.03,4254180,4128490,-0.98,新高値圏,1,2026-07-08 23:04,True
8411.T,MIZUHO FINANCIAL GROUP,JP,8250.0,0.28,5.58,0.9,8500240,9415865,0.0,新高値圏,1,2026-07-08 23:04,True
9983.T,FAST RETAILING CO LTD,JP,87100.0,-0.91,5.31,1.06,1039680,982555,-0.91,新高値圏,1,2026-07-08 23:04,True
2801.T,KIKKOMAN CORP,JP,1683.0,0.27,4.79,0.85,3557200,4200355,0.0,新高値圏,1,2026-07-08 23:04,True
2914.T,JAPAN TOBACCO INC,JP,6202.0,-0.27,3.8,0.95,4961640,5236830,-1.94,新高値圏,1,2026-07-08 23:04,True
JNJ,Johnson & Johnson,US,263.3999938964844,-1.44,3.71,0.79,7125580,9058205,-1.44,新高値圏,1,2026-07-08 23:04,False
UNH,UnitedHealth Group Incorporated,US,425.6000061035156,-0.6,2.4,0.78,4984526,6423271,-0.6,新高値圏,1,2026-07-08 23:04,False
AMGN,Amgen Inc.,US,367.989990234375,-0.03,1.62,0.72,2256692,3125798,-1.65,新高値圏,1,2026-07-08 23:03,False
LLY,Eli Lilly and Company,US,1215.8299560546875,-1.6,1.37,0.83,2680901,3227145,-1.6,新高値圏,1,2026-07-08 23:04,True
EA,Electronic Arts Inc.,US,204.88999938964844,-0.27,-0.07,0.86,1785620,2075885,-0.27,新高値圏,1,2026-07-08 23:03,True
SMCI,"Super Micro Computer, Inc.",US,28.170000076293945,7.31,-3.95,0.53,40072931,75010017,-43.85,単日急騰 +7.3%,1,2026-07-08 23:04,True
